#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5933E-03 8.1103E-04  -1.26   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=12.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.111705  3.5292  5.2637 -2.7078 20.7683 20.6253 16.9492 16.1358 14.9827 14.4227 13.0547 12.5282 12.3384 11.9309 10.9325 10.8912 10.4320
  15  0.127002  3.5359  5.2133 -2.5752 20.3792 20.0479 16.4801 15.6518 14.4924 13.9648 12.6356 12.1105 11.9209 11.5244 10.5930 10.5532 10.1089
  16  0.141495  3.5420  5.1725 -2.4634 20.0391 19.5477 16.0795 15.2422 14.0819 13.5793 12.2832 11.7602 11.5707 11.1826 10.3067 10.2683  9.8366
  17  0.154818  3.5473  5.1411 -2.3715 19.7497 19.1309 15.7468 14.9035 13.7445 13.2603 11.9917 11.4708 11.2816 10.9005 10.0705 10.0335  9.6127
  18  0.167491  3.5520  5.1156 -2.2933 19.4943 18.7751 15.4657 14.6190 13.4625 12.9918 11.7454 11.2266 11.0379 10.6624  9.8697  9.8336  9.4222
  19  0.180131  3.5561  5.0932 -2.2226 19.2598 18.4558 15.2143 14.3659 13.2135 12.7536 11.5263 11.0097 10.8215 10.4506  9.6889  9.6536  9.2502
  20  0.193213  3.5598  5.0722 -2.1566 19.0389 18.1628 14.9833 14.1346 12.9872 12.5358 11.3255 10.8111 10.6236 10.2564  9.5204  9.4860  9.0892
  21  0.206973  3.5632  5.0530 -2.0939 18.8279 17.8891 14.7661 13.9176 12.7757 12.3316 11.1367 10.6245 10.4377 10.0739  9.3606  9.3269  8.9364
  22  0.220549  3.5662  5.0357 -2.0370 18.6356 17.6435 14.5700 13.7222 12.5862 12.1480 10.9670 10.4572 10.2708  9.9101  9.2159  9.1827  8.7976
  23  0.233951  3.5688  5.0204 -1.9852 18.4616 17.4245 14.3929 13.5458 12.4159 11.9826 10.8139 10.3066 10.1209  9.7627  9.0845  9.0517  8.6713
  24  0.245106  3.5708  5.0086 -1.9449 18.3292 17.2609 14.2561 13.4094 12.2840 11.8542 10.6951 10.1898 10.0047  9.6486  8.9820  8.9496  8.5728
  25  0.253638  3.5723  5.0001 -1.9154 18.2332 17.1438 14.1569 13.3104 12.1884 11.7611 10.6088 10.1053  9.9206  9.5661  8.9075  8.8754  8.5012
  26  0.259925  3.5733  4.9942 -1.8948 18.1652 17.0613 14.0871 13.2408 12.1213 11.6956 10.5483 10.0458  9.8614  9.5080  8.8550  8.8231  8.4508
  27  0.264710  3.5740  4.9902 -1.8798 18.1157 17.0014 14.0366 13.1903 12.0726 11.6481 10.5042 10.0026  9.8184  9.4659  8.8170  8.7852  8.4142
  28  0.268435  3.5746  4.9874 -1.8686 18.0785 16.9558 13.9984 13.1523 12.0362 11.6124 10.4712  9.9702  9.7862  9.4342  8.7887  8.7569  8.3870
  29  0.271355  3.5751  4.9852 -1.8597 18.0488 16.9193 13.9680 13.1219 12.0069 11.5838 10.4447  9.9442  9.7604  9.4090  8.7660  8.7344  8.3654
  30  0.273841  3.5755  4.9833 -1.8521 18.0232 16.8876 13.9416 13.0957 11.9817 11.5591 10.4218  9.9218  9.7381  9.3872  8.7466  8.7151  8.3469
  31  0.276226  3.5760  4.9818 -1.8451 17.9994 16.8577 13.9170 13.0710 11.9580 11.5359 10.4006  9.9010  9.7173  9.3669  8.7289  8.6973  8.3299
  32  0.278559  3.5764  4.9799 -1.8378 17.9747 16.8268 13.8915 13.0456 11.9335 11.5120 10.3785  9.8794  9.6958  9.3459  8.7103  8.6789  8.3123
  33  0.281082  3.5769  4.9779 -1.8300 17.9482 16.7938 13.8643 13.0184 11.9075 11.4866 10.3550  9.8564  9.6730  9.3235  8.6905  8.6592  8.2934
  34  0.283818  3.5774  4.9755 -1.8215 17.9197 16.7587 13.8351 12.9893 11.8795 11.4591 10.3296  9.8315  9.6483  9.2993  8.6689  8.6376  8.2726
  35  0.286800  3.5779  4.9724 -1.8120 17.8888 16.7210 13.8034 12.9578 11.8490 11.4293 10.3019  9.8043  9.6212  9.2726  8.6449  8.6138  8.2497
  36  0.289459  3.5782  4.9695 -1.8036 17.8616 16.6883 13.7761 12.9306 11.8232 11.4039 10.2783  9.7809  9.5979  9.2497  8.6238  8.5926  8.2292
  37  0.290594  3.5780  4.9680 -1.8007 17.8508 16.6772 13.7678 12.9232 11.8187 11.3992 10.2742  9.7767  9.5940  9.2449  8.6174  8.5861  8.2219
  38  0.304206  3.5806  4.9519 -1.7550 17.7166 16.5025 13.6201 12.7745 11.6713 11.2535 10.1371  9.6410  9.4587  9.1121  8.5019  8.4710  8.1120
  39  0.326355  3.5861  4.9235 -1.6750 17.4655 16.1628 13.3454 12.4992 11.4026 10.9869  9.8892  9.3969  9.2158  8.8749  8.2989  8.2689  7.9213
  40  0.353282  3.5927  4.8868 -1.5767 17.0882 15.7041 12.9768 12.1360 11.0688 10.6599  9.5943  9.1125  8.9342  8.6008  8.0500  8.0210  7.6837
  41  0.371278  3.5985  4.8598 -1.5047 16.8019 15.3532 12.6944 11.8575 10.8156 10.4120  9.3734  8.9010  8.7252  8.3984  7.8679  7.8397  7.5112
  42  0.382594  3.6027  4.8417 -1.4566 16.6160 15.1174 12.5041 11.6691 10.6432 10.2426  9.2228  8.7572  8.5831  8.2612  7.7458  7.7182  7.3965
  43  0.392597  3.6069  4.8258 -1.4127 16.4445 14.8995 12.3267 11.4934 10.4828 10.0854  9.0840  8.6254  8.4530  8.1360  7.6345  7.6074  7.2923
  44  0.401785  3.6112  4.8112 -1.3712 16.2794 14.6930 12.1554 11.3233 10.3280  9.9343  8.9519  8.5009  8.3303  8.0186  7.5292  7.5028  7.1937
  45  0.410504  3.6156  4.7979 -1.3310 16.1169 14.4936 11.9859 11.1545 10.1745  9.7853  8.8230  8.3803  8.2118  7.9054  7.4273  7.4016  7.0986
  46  0.418889  3.6203  4.7857 -1.2913 15.9518 14.2926 11.8125 10.9810 10.0179  9.6341  8.6936  8.2604  8.0940  7.7939  7.3270  7.3019  7.0054
  47  0.427126  3.6252  4.7747 -1.2516 15.7810 14.0853 11.6312 10.7983  9.8549  9.4772  8.5610  8.1386  7.9748  7.6815  7.2263  7.2020  6.9126
  48  0.435075  3.6305  4.7647 -1.2126 15.6106 13.8793 11.4463 10.6122  9.6910  9.3198  8.4290  8.0182  7.8570  7.5713  7.1279  7.1045  6.8225
  49  0.442994  3.6360  4.7555 -1.1736 15.4401 13.6760 11.2550 10.4196  9.5231  9.1592  8.2948  7.8964  7.7381  7.4605  7.0297  7.0072  6.7329
  50  0.450634  3.6417  4.7475 -1.1356 15.2718 13.4756 11.0592 10.2240  9.3561  8.9996  8.1622  7.7767  7.6215  7.3523  6.9344  6.9127  6.6463
  51  0.458210  3.6474  4.7402 -1.0977 15.0793 13.2497 10.8561 10.0211  9.1889  8.8400  8.0301  7.6574  7.5056  7.2447  6.8391  6.8182  6.5599
  52  0.463030  3.6513  4.7357 -1.0736 14.9370 13.0842 10.7214  9.8864  9.0823  8.7380  7.9458  7.5812  7.4318  7.1759  6.7779  6.7577  6.5044
  53  0.467766  3.6551  4.7318 -1.0497 14.7825 12.9035 10.5811  9.7474  8.9759  8.6361  7.8621  7.5055  7.3587  7.1077  6.7173  6.6976  6.4495
  54  0.472420  3.6591  4.7283 -1.0260 14.6168 12.7080 10.4333  9.6034  8.8693  8.5342  7.7786  7.4302  7.2861  7.0399  6.6572  6.6380  6.3952
  55  0.476992  3.6630  4.7248 -1.0027 14.4437 12.5073 10.2837  9.4595  8.7650  8.4344  7.6970  7.3564  7.2152  6.9735  6.5982  6.5796  6.3418
  56  0.481483  3.6669  4.7216 -0.9798 14.2609 12.2993 10.1319  9.3150  8.6623  8.3362  7.6166  7.2838  7.1453  6.9081  6.5399  6.5218  6.2891
  57  0.485900  3.6709  4.7186 -0.9571 14.0689 12.0860  9.9793  9.1711  8.5616  8.2400  7.5378  7.2124  7.0768  6.8440  6.4826  6.4650  6.2374
  58  0.490235  3.6747  4.7155 -0.9349 13.8705 11.8713  9.8289  9.0306  8.4645  8.1473  7.4615  7.1431  7.0103  6.7814  6.4264  6.4094  6.1865
  59  0.494493  3.6785  4.7126 -0.9130 13.6625 11.6527  9.6794  8.8921  8.3698  8.0569  7.3870  7.0752  6.9451  6.7200  6.3710  6.3546  6.1363
  60  0.498670  3.6821  4.7095 -0.8916 13.4521 11.4388  9.5346  8.7591  8.2795  7.9709  7.3155  7.0099  6.8824  6.6607  6.3172  6.3013  6.0874
  61  0.502770  3.6858  4.7065 -0.8706 13.2313 11.2233  9.3901  8.6274  8.1914  7.8870  7.2457  6.9458  6.8210  6.6024  6.2644  6.2488  6.0393
  62  0.506796  3.6892  4.7033 -0.8500 13.0042 11.0127  9.2495  8.5003  8.1069  7.8069  7.1787  6.8841  6.7617  6.5460  6.2128  6.1977  5.9922
  63  0.510737  3.6926  4.7001 -0.8299 12.7623 10.8020  9.1095  8.3751  8.0246  7.7291  7.1134  6.8240  6.7039  6.4911  6.1626  6.1479  5.9464
  64  0.514573  3.6959  4.6968 -0.8101 12.5096 10.5957  8.9725  8.2536  7.9453  7.6544  7.0508  6.7661  6.6483  6.4381  6.1142  6.0999  5.9021
  65  0.518320  3.6992  4.6936 -0.7909 12.2606 10.3973  8.8392  8.1358  7.8684  7.5821  6.9900  6.7100  6.5942  6.3865  6.0669  6.0530  5.8589
  66  0.521984  3.7023  4.6902 -0.7721 12.0224 10.2108  8.7119  8.0233  7.7942  7.5125  6.9313  6.6555  6.5417  6.3365  6.0211  6.0074  5.8169
  67  0.525574  3.7052  4.6868 -0.7536 11.8013 10.0387  8.5910  7.9160  7.7225  7.4453  6.8741  6.6024  6.4905  6.2876  5.9762  5.9630  5.7757
  68  0.529099  3.7082  4.6834 -0.7355 11.6035  9.8839  8.4778  7.8149  7.6535  7.3805  6.8188  6.5508  6.4406  6.2400  5.9324  5.9195  5.7356
  69  0.532562  3.7110  4.6798 -0.7177 11.4491  9.7575  8.3762  7.7223  7.5871  7.3181  6.7651  6.5005  6.3917  6.1933  5.8894  5.8768  5.6960
  70  0.535984  3.7138  4.6759 -0.7001 11.3077  9.6416  8.2800  7.6343  7.5230  7.2577  6.7127  6.4514  6.3438  6.1475  5.8473  5.8349  5.6571
  71  0.539358  3.7166  4.6722 -0.6828 11.1734  9.5318  8.1868  7.5489  7.4601  7.1986  6.6615  6.4033  6.2969  6.1026  5.8057  5.7937  5.6188
  72  0.542689  3.7191  4.6683 -0.6657 11.0450  9.4277  8.0968  7.4664  7.3988  7.1410  6.6113  6.3560  6.2508  6.0585  5.7649  5.7532  5.5810
  73  0.545981  3.7218  4.6643 -0.6487 10.9146  9.3241  8.0077  7.3849  7.3384  7.0844  6.5619  6.3095  6.2055  6.0150  5.7247  5.7133  5.5438
  74  0.549237  3.7243  4.6602 -0.6319 10.7815  9.2204  7.9195  7.3047  7.2791  7.0288  6.5136  6.2640  6.1610  5.9724  5.6851  5.6740  5.5071
  75  0.552464  3.7268  4.6560 -0.6152 10.6316  9.1088  7.8296  7.2239  7.2205  6.9740  6.4660  6.2190  6.1171  5.9303  5.6461  5.6352  5.4709
  76  0.555661  3.7292  4.6518 -0.5988 10.4816  8.9981  7.7411  7.1444  7.1628  6.9201  6.4191  6.1748  6.0739  5.8888  5.6075  5.5969  5.4351
  77  0.558831  3.7315  4.6472 -0.5824 10.3336  8.8897  7.6547  7.0669  7.1063  6.8672  6.3731  6.1312  6.0313  5.8479  5.5694  5.5589  5.3995
  78  0.561975  3.7339  4.6427 -0.5661 10.1875  8.7830  7.5700  6.9909  7.0506  6.8152  6.3277  6.0883  5.9894  5.8074  5.5317  5.5215  5.3645
  79  0.565074  3.7361  4.6379 -0.5501 10.0448  8.6790  7.4873  6.9168  6.9961  6.7642  6.2832  6.0461  5.9481  5.7678  5.4946  5.4846  5.3298
  80  0.568131  3.7382  4.6331 -0.5342  9.9079  8.5785  7.4072  6.8450  6.9428  6.7143  6.2395  6.0047  5.9076  5.7287  5.4580  5.4483  5.2956
  81  0.571139  3.7403  4.6283 -0.5186  9.7764  8.4814  7.3293  6.7753  6.8906  6.6654  6.1966  5.9640  5.8678  5.6904  5.4221  5.4126  5.2619
  82  0.575249  3.7432  4.6212 -0.4971  9.6063  8.3534  7.2256  6.6821  6.8200  6.5991  6.1383  5.9087  5.8135  5.6381  5.3731  5.3638  5.2158
  83  0.579343  3.7459  4.6139 -0.4757  9.4416  8.2285  7.1241  6.5907  6.7502  6.5336  6.0805  5.8536  5.7596  5.5859  5.3241  5.3152  5.1697
  84  0.583416  3.7486  4.6062 -0.4543  9.2827  8.1071  7.0249  6.5014  6.6813  6.4687  6.0231  5.7990  5.7059  5.5342  5.2753  5.2665  5.1237
  85  0.587456  3.7512  4.5981 -0.4329  9.1296  7.9891  6.9285  6.4143  6.6133  6.4047  5.9662  5.7446  5.6526  5.4826  5.2267  5.2181  5.0777
  86  0.591458  3.7537  4.5898 -0.4116  8.9814  7.8741  6.8348  6.3298  6.5461  6.3412  5.9098  5.6907  5.5996  5.4314  5.1782  5.1699  5.0317
  87  0.595415  3.7561  4.5813 -0.3904  8.8387  7.7623  6.7438  6.2478  6.4800  6.2786  5.8538  5.6371  5.5469  5.3802  5.1298  5.1217  4.9857
  88  0.599319  3.7585  4.5724 -0.3693  8.7018  7.6538  6.6554  6.1681  6.4148  6.2169  5.7983  5.5839  5.4946  5.3295  5.0817  5.0736  4.9399
  89  0.603159  3.7608  4.5633 -0.3483  8.5695  7.5483  6.5691  6.0904  6.3505  6.1559  5.7434  5.5312  5.4427  5.2791  5.0337  5.0260  4.8941
  90  0.606927  3.7630  4.5540 -0.3274  8.4418  7.4456  6.4849  6.0146  6.2872  6.0957  5.6892  5.4789  5.3912  5.2291  4.9861  4.9786  4.8487
  91  0.610612  3.7652  4.5445 -0.3067  8.3179  7.3453  6.4027  5.9404  6.2249  6.0364  5.6355  5.4272  5.3403  5.1797  4.9389  4.9316  4.8035
  92  0.614216  3.7673  4.5347 -0.2862  8.1985  7.2479  6.3226  5.8683  6.1633  5.9778  5.5823  5.3762  5.2899  5.1305  4.8921  4.8849  4.7587
  93  0.617740  3.7692  4.5247 -0.2657  8.0833  7.1533  6.2450  5.7977  6.1029  5.9201  5.5298  5.3254  5.2400  5.0819  4.8457  4.8387  4.7141
  94  0.621180  3.7711  4.5147 -0.2456  7.9716  7.0607  6.1691  5.7286  6.0432  5.8630  5.4778  5.2754  5.1906  5.0339  4.7997  4.7930  4.6699
  95  0.624531  3.7729  4.5043 -0.2256  7.8629  6.9700  6.0950  5.6607  5.9843  5.8067  5.4264  5.2259  5.1420  4.9864  4.7544  4.7477  4.6262
  96  0.627791  3.7747  4.4939 -0.2059  7.7577  6.8815  6.0233  5.5941  5.9262  5.7511  5.3755  5.1772  5.0939  4.9397  4.7096  4.7030  4.5830
  97  0.630959  3.7764  4.4834 -0.1863  7.6558  6.7955  5.9536  5.5289  5.8690  5.6964  5.3254  5.1289  5.0465  4.8934  4.6652  4.6588  4.5402
  98  0.634035  3.7780  4.4727 -0.1669  7.5582  6.7125  5.8855  5.4660  5.8130  5.6425  5.2759  5.0813  4.9994  4.8476  4.6212  4.6149  4.4977
  99  0.637018  3.7797  4.4618 -0.1478  7.4641  6.6321  5.8191  5.4050  5.7581  5.5897  5.2270  5.0341  4.9530  4.8021  4.5775  4.5714  4.4554
 100  0.639911  3.7811  4.4508 -0.1289  7.3739  6.5548  5.7539  5.3464  5.7042  5.5379  5.1791  4.9875  4.9068  4.7571  4.5340  4.5279  4.4132
 101  0.642716  3.7826  4.4398 -0.1103  7.2866  6.4796  5.6901  5.2894  5.6514  5.4868  5.1318  4.9414  4.8612  4.7124  4.4910  4.4850  4.3713
 102  0.645437  3.7839  4.4287 -0.0918  7.2028  6.4070  5.6282  5.2339  5.5994  5.4366  5.0851  4.8958  4.8160  4.6683  4.4482  4.4424  4.3297
 103  0.648076  3.7853  4.4175 -0.0736  7.1210  6.3361  5.5676  5.1794  5.5482  5.3868  5.0389  4.8508  4.7716  4.6247  4.4060  4.4003  4.2887
 104  0.650641  3.7865  4.4062 -0.0555  7.0415  6.2670  5.5086  5.1260  5.4975  5.3377  4.9933  4.8063  4.7276  4.5816  4.3644  4.3588  4.2481
 105  0.653134  3.7877  4.3948 -0.0377  6.9639  6.1995  5.4511  5.0731  5.4472  5.2891  4.9479  4.7623  4.6840  4.5391  4.3234  4.3178  4.2082
 106  0.655564  3.7889  4.3833 -0.0200  6.8890  6.1340  5.3951  5.0217  5.3977  5.2410  4.9030  4.7188  4.6410  4.4969  4.2826  4.2771  4.1684
 107  0.657938  3.7899  4.3717 -0.0025  6.8173  6.0711  5.3410  4.9716  5.3489  5.1936  4.8585  4.6754  4.5981  4.4550  4.2419  4.2365  4.1286
 108  0.660263  3.7910  4.3600  0.0150  6.7474  6.0097  5.2880  4.9225  5.3008  5.1466  4.8144  4.6325  4.5556  4.4132  4.2014  4.1961  4.0890
 109  0.662548  3.7920  4.3483  0.0322  6.6799  5.9500  5.2364  4.8745  5.2532  5.1001  4.7706  4.5898  4.5132  4.3717  4.1611  4.1558  4.0496
 110  0.664803  3.7929  4.3364  0.0493  6.6148  5.8920  5.1859  4.8276  5.2063  5.0543  4.7271  4.5472  4.4712  4.3302  4.1207  4.1155  4.0099
 111  0.667010  3.7939  4.3246  0.0663  6.5513  5.8353  5.1365  4.7816  5.1600  5.0090  4.6839  4.5049  4.4292  4.2889  4.0806  4.0754  3.9705
 112  0.667799  3.7942  4.3203  0.0726  6.5277  5.8143  5.1181  4.7645  5.1429  4.9922  4.6680  4.4894  4.4138  4.2738  4.0658  4.0607  3.9561
 113  0.668587  3.7946  4.3160  0.0790  6.5032  5.7926  5.0994  4.7472  5.1254  4.9752  4.6519  4.4736  4.3982  4.2585  4.0509  4.0458  3.9414
 114  0.669373  3.7950  4.3117  0.0854  6.4783  5.7707  5.0805  4.7297  5.1077  4.9579  4.6355  4.4577  4.3824  4.2429  4.0358  4.0307  3.9266
 115  0.670159  3.7954  4.3073  0.0919  6.4534  5.7486  5.0615  4.7120  5.0898  4.9405  4.6190  4.4416  4.3663  4.2272  4.0205  4.0155  3.9117
 116  0.670945  3.7958  4.3028  0.0984  6.4282  5.7263  5.0422  4.6942  5.0717  4.9228  4.6023  4.4252  4.3501  4.2113  4.0050  4.0000  3.8966
 117  0.671728  3.7962  4.2983  0.1051  6.4035  5.7042  5.0230  4.6763  5.0536  4.9050  4.5854  4.4087  4.3337  4.1952  3.9894  3.9844  3.8812
 118  0.672510  3.7965  4.2934  0.1119  6.3791  5.6823  5.0038  4.6585  5.0353  4.8871  4.5682  4.3919  4.3171  4.1788  3.9733  3.9684  3.8655
 119  0.673287  3.7969  4.2883  0.1187  6.3552  5.6607  4.9846  4.6405  5.0169  4.8689  4.5509  4.3749  4.3002  4.1621  3.9571  3.9522  3.8495
 120  0.674061  3.7972  4.2831  0.1256  6.3315  5.6392  4.9654  4.6225  4.9983  4.8506  4.5333  4.3576  4.2830  4.1452  3.9404  3.9356  3.8331
 121  0.674832  3.7974  4.2776  0.1327  6.3083  5.6179  4.9463  4.6044  4.9796  4.8322  4.5155  4.3401  4.2656  4.1279  3.9235  3.9187  3.8163
 122  0.675599  3.7977  4.2720  0.1397  6.2853  5.5966  4.9271  4.5862  4.9607  4.8136  4.4975  4.3224  4.2480  4.1105  3.9065  3.9015  3.7994
 123  0.676363  3.7979  4.2663  0.1470  6.2621  5.5752  4.9077  4.5678  4.9416  4.7948  4.4794  4.3044  4.2302  4.0928  3.8891  3.8841  3.7822
 124  0.677120  3.7981  4.2604  0.1543  6.2386  5.5536  4.8881  4.5492  4.9223  4.7757  4.4609  4.2862  4.2121  4.0749  3.8714  3.8665  3.7648
 125  0.677876  3.7984  4.2544  0.1616  6.2153  5.5321  4.8685  4.5306  4.9028  4.7566  4.4423  4.2679  4.1939  4.0569  3.8536  3.8487  3.7471
 126  0.678628  3.7986  4.2484  0.1691  6.1920  5.5104  4.8488  4.5118  4.8832  4.7372  4.4236  4.2493  4.1754  4.0386  3.8357  3.8308  3.7293
 127  0.679379  3.7988  4.2422  0.1765  6.1689  5.4890  4.8292  4.4931  4.8636  4.7178  4.4047  4.2307  4.1569  4.0203  3.8175  3.8127  3.7113
 128  0.680126  3.7989  4.2358  0.1841  6.1461  5.4677  4.8094  4.4742  4.8439  4.6983  4.3857  4.2119  4.1381  4.0017  3.7992  3.7943  3.6930
 129  0.680868  3.7991  4.2294  0.1916  6.1234  5.4464  4.7897  4.4553  4.8241  4.6787  4.3666  4.1929  4.1192  3.9829  3.7806  3.7758  3.6746
 130  0.681606  3.7993  4.2227  0.1993  6.1011  5.4252  4.7701  4.4364  4.8041  4.6589  4.3473  4.1738  4.1001  3.9640  3.7619  3.7571  3.6560
 131  0.682338  3.7994  4.2159  0.2070  6.0793  5.4045  4.7504  4.4173  4.7841  4.6391  4.3278  4.1545  4.0809  3.9448  3.7429  3.7380  3.6370
 132  0.683065  3.7995  4.2088  0.2149  6.0580  5.3840  4.7309  4.3984  4.7640  4.6191  4.3082  4.1349  4.0614  3.9253  3.7235  3.7186  3.6177
 133  0.683786  3.7995  4.2015  0.2228  6.0372  5.3637  4.7115  4.3794  4.7439  4.5991  4.2883  4.1152  4.0417  3.9057  3.7039  3.6991  3.5981
 134  0.684500  3.7995  4.1941  0.2307  6.0169  5.3437  4.6921  4.3603  4.7237  4.5789  4.2683  4.0952  4.0217  3.8858  3.6841  3.6793  3.5782
 135  0.685206  3.7995  4.1865  0.2388  5.9969  5.3240  4.6726  4.3412  4.7035  4.5587  4.2482  4.0752  4.0016  3.8657  3.6641  3.6592  3.5581
 136  0.685906  3.7995  4.1786  0.2469  5.9775  5.3046  4.6534  4.3221  4.6831  4.5384  4.2279  4.0548  3.9814  3.8453  3.6437  3.6388  3.5376
 137  0.686597  3.7994  4.1706  0.2551  5.9587  5.2854  4.6343  4.3031  4.6627  4.5180  4.2074  4.0343  3.9608  3.8248  3.6230  3.6182  3.5169
 138  0.687280  3.7992  4.1622  0.2634  5.9406  5.2667  4.6152  4.2838  4.6423  4.4974  4.1867  4.0135  3.9400  3.8040  3.6021  3.5972  3.4958
 139  0.687955  3.7990  4.1536  0.2716  5.9232  5.2485  4.5963  4.2648  4.6219  4.4769  4.1661  3.9927  3.9191  3.7829  3.5810  3.5760  3.4744
 140  0.688619  3.7989  4.1448  0.2800  5.9066  5.2307  4.5776  4.2458  4.6014  4.4564  4.1451  3.9716  3.8980  3.7616  3.5594  3.5544  3.4527
 141  0.689275  3.7986  4.1356  0.2885  5.8910  5.2135  4.5593  4.2269  4.5810  4.4357  4.1241  3.9503  3.8766  3.7402  3.5375  3.5327  3.4306
 142  0.689921  3.7983  4.1262  0.2970  5.8762  5.1968  4.5409  4.2080  4.5606  4.4151  4.1028  3.9288  3.8550  3.7184  3.5155  3.5106  3.4083
 143  0.690555  3.7979  4.1165  0.3056  5.8625  5.1808  4.5230  4.1892  4.5403  4.3945  4.0816  3.9072  3.8333  3.6963  3.4931  3.4882  3.3855
 144  0.691178  3.7974  4.1066  0.3143  5.8499  5.1655  4.5054  4.1706  4.5200  4.3739  4.0601  3.8854  3.8114  3.6741  3.4704  3.4654  3.3624
 145  0.691791  3.7970  4.0962  0.3231  5.8380  5.1506  4.4879  4.1521  4.4998  4.3532  4.0385  3.8634  3.7892  3.6517  3.4474  3.4424  3.3390
 146  0.692391  3.7964  4.0855  0.3318  5.8278  5.1370  4.4710  4.1339  4.4798  4.3327  4.0170  3.8413  3.7669  3.6290  3.4242  3.4191  3.3152
