#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5933E-03 8.1103E-04  -1.26   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=12.800 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.109552  3.5283  5.2711 -2.7276 20.8252 20.7097 17.0187 16.2079 15.0563 14.4912 13.1176 12.5908 12.4011 11.9918 10.9831 10.9415 10.4802
  15  0.124676  3.5349  5.2203 -2.5940 20.4351 20.1306 16.5468 15.7203 14.5615 14.0295 12.6948 12.1695 11.9798 11.5818 10.6411 10.6011 10.1546
  16  0.139106  3.5410  5.1783 -2.4804 20.0916 19.6244 16.1407 15.3046 14.1443 13.6379 12.3368 11.8134 11.6239 11.2346 10.3502 10.3117  9.8779
  17  0.152291  3.5464  5.1460 -2.3875 19.8005 19.2032 15.8044 14.9621 13.8027 13.3155 12.0422 11.5209 11.3317 10.9494 10.1114 10.0741  9.6514
  18  0.164800  3.5511  5.1200 -2.3084 19.5441 18.8440 15.5199 14.6737 13.5165 13.0434 11.7928 11.2735 11.0848 10.7082  9.9084  9.8722  9.4589
  19  0.177318  3.5553  5.0972 -2.2369 19.3076 18.5205 15.2650 14.4167 13.2633 12.8014 11.5703 11.0532 10.8649 10.4931  9.7253  9.6900  9.2850
  20  0.190135  3.5590  5.0761 -2.1706 19.0859 18.2249 15.0322 14.1835 13.0349 12.5818 11.3680 10.8531 10.6654 10.2974  9.5561  9.5215  9.1233
  21  0.203917  3.5625  5.0563 -2.1065 18.8705 17.9442 14.8098 13.9612 12.8181 12.3726 11.1746 10.6620 10.4750 10.1105  9.3927  9.3589  8.9671
  22  0.217492  3.5655  5.0387 -2.0486 18.6753 17.6941 14.6102 13.7622 12.6249 12.1855 11.0016 10.4913 10.3048  9.9434  9.2455  9.2122  8.8260
  23  0.231254  3.5683  5.0228 -1.9946 18.4928 17.4638 14.4249 13.5778 12.4467 12.0126 10.8417 10.3338 10.1480  9.7894  9.1083  9.0755  8.6942
  24  0.243015  3.5705  5.0103 -1.9516 18.3515 17.2883 14.2791 13.4323 12.3061 11.8758 10.7150 10.2093 10.0242  9.6677  8.9991  8.9667  8.5893
  25  0.252139  3.5720  5.0011 -1.9200 18.2482 17.1621 14.1723 13.3258 12.2032 11.7755 10.6222 10.1183  9.9336  9.5788  8.9190  8.8868  8.5123
  26  0.258838  3.5732  4.9948 -1.8978 18.1752 17.0734 14.0974 13.2510 12.1311 11.7052 10.5571 10.0545  9.8701  9.5166  8.8628  8.8308  8.4582
  27  0.263901  3.5739  4.9906 -1.8819 18.1227 17.0099 14.0437 13.1974 12.0795 11.6548 10.5104 10.0087  9.8245  9.4718  8.8224  8.7906  8.4194
  28  0.267812  3.5746  4.9877 -1.8702 18.0836 16.9620 14.0037 13.1576 12.0412 11.6173 10.4757  9.9747  9.7907  9.4387  8.7926  8.7609  8.3908
  29  0.270842  3.5751  4.9854 -1.8610 18.0529 16.9243 13.9722 13.1262 12.0110 11.5878 10.4484  9.9479  9.7640  9.4125  8.7693  8.7377  8.3685
  30  0.273371  3.5755  4.9835 -1.8532 18.0269 16.8921 13.9455 13.0995 11.9853 11.5626 10.4252  9.9252  9.7414  9.3904  8.7496  8.7180  8.3497
  31  0.275741  3.5760  4.9820 -1.8463 18.0032 16.8622 13.9208 13.0749 11.9617 11.5396 10.4040  9.9044  9.7207  9.3702  8.7318  8.7003  8.3329
  32  0.278016  3.5764  4.9802 -1.8392 17.9788 16.8318 13.8958 13.0498 11.9377 11.5161 10.3823  9.8831  9.6996  9.3496  8.7137  8.6822  8.3155
  33  0.280442  3.5768  4.9782 -1.8315 17.9530 16.7996 13.8693 13.0234 11.9123 11.4913 10.3595  9.8608  9.6774  9.3278  8.6945  8.6631  8.2972
  34  0.283047  3.5773  4.9759 -1.8234 17.9255 16.7656 13.8410 12.9953 11.8853 11.4648 10.3351  9.8368  9.6536  9.3045  8.6736  8.6424  8.2773
  35  0.285862  3.5778  4.9730 -1.8143 17.8959 16.7295 13.8107 12.9651 11.8562 11.4363 10.3086  9.8108  9.6277  9.2791  8.6509  8.6197  8.2554
  36  0.288916  3.5782  4.9696 -1.8045 17.8647 16.6917 13.7786 12.9330 11.8251 11.4058 10.2800  9.7827  9.5997  9.2516  8.6260  8.5948  8.2315
  37  0.289437  3.5780  4.9688 -1.8035 17.8590 16.6866 13.7760 12.9314 11.8263 11.4067 10.2813  9.7838  9.6009  9.2519  8.6243  8.5929  8.2288
  38  0.296085  3.5789  4.9609 -1.7820 17.7971 16.6095 13.7093 12.8643 11.7603 11.3416 10.2197  9.7228  9.5401  9.1919  8.5704  8.5392  8.1767
  39  0.317994  3.5842  4.9335 -1.7041 17.5609 16.2900 13.4472 12.6007 11.5001 11.0837  9.9786  9.4846  9.3030  8.9600  8.3726  8.3422  7.9907
  40  0.341184  3.5895  4.9029 -1.6214 17.2670 15.9207 13.1500 12.3064 11.2238 10.8116  9.7298  9.2427  9.0628  8.7257  8.1632  8.1338  7.7915
  41  0.364999  3.5964  4.8684 -1.5290 16.8969 15.4726 12.7903 11.9523 10.9022 10.4970  9.4492  8.9736  8.7970  8.4678  7.9295  7.9012  7.5692
  42  0.377162  3.6008  4.8491 -1.4783 16.7010 15.2257 12.5912 11.7553 10.7219 10.3198  9.2912  8.8224  8.6475  8.3232  7.8008  7.7729  7.4479
  43  0.387653  3.6049  4.8322 -1.4328 16.5245 15.0015 12.4095 11.5754 10.5574 10.1584  9.1481  8.6861  8.5129  8.1935  7.6854  7.6581  7.3398
  44  0.397108  3.6091  4.8171 -1.3905 16.3580 14.7913 12.2370 11.4043 10.4015 10.0059  9.0141  8.5593  8.3878  8.0735  7.5783  7.5516  7.2394
  45  0.405872  3.6133  4.8033 -1.3503 16.1970 14.5923 12.0696 11.2379 10.2501  9.8585  8.8859  8.4390  8.2693  7.9603  7.4765  7.4504  7.1443
  46  0.414179  3.6177  4.7908 -1.3114 16.0379 14.3982 11.9030 11.0718 10.0994  9.7126  8.7604  8.3220  8.1544  7.8509  7.3779  7.3524  7.0524
  47  0.422371  3.6225  4.7793 -1.2721 15.8718 14.1962 11.7279 10.8957  9.9414  9.5603  8.6309  8.2025  8.0373  7.7401  7.2786  7.2538  6.9604
  48  0.430232  3.6275  4.7689 -1.2337 15.7052 13.9942 11.5494 10.7159  9.7819  9.4070  8.5017  8.0843  7.9216  7.6315  7.1813  7.1574  6.8711
  49  0.438052  3.6328  4.7593 -1.1951 15.5362 13.7909 11.3639 10.5292  9.6181  9.2501  8.3702  7.9647  7.8047  7.5223  7.0842  7.0610  6.7822
  50  0.445638  3.6383  4.7509 -1.1575 15.3716 13.5951 11.1750 10.3395  9.4539  9.0930  8.2394  7.8462  7.6892  7.4150  6.9892  6.9670  6.6958
  51  0.453097  3.6439  4.7432 -1.1200 15.1987 13.3900 10.9793 10.1442  9.2892  8.9358  8.1090  7.7284  7.5745  7.3086  6.8954  6.8739  6.6107
  52  0.457935  3.6476  4.7384 -1.0957 15.0713 13.2414 10.8487 10.0136  9.1824  8.8337  8.0244  7.6519  7.5002  7.2395  6.8342  6.8133  6.5552
  53  0.462699  3.6513  4.7340 -1.0718 14.9295 13.0763 10.7145  9.8795  9.0764  8.7322  7.9407  7.5762  7.4269  7.1712  6.7734  6.7531  6.5000
  54  0.467382  3.6553  4.7302 -1.0479 14.7748 12.8956 10.5738  9.7404  8.9701  8.6305  7.8570  7.5007  7.3540  7.1031  6.7130  6.6933  6.4453
  55  0.471978  3.6591  4.7265 -1.0245 14.6118 12.7034 10.4287  9.5989  8.8652  8.5301  7.7748  7.4264  7.2824  7.0362  6.6535  6.6344  6.3915
  56  0.476492  3.6630  4.7230 -1.0013 14.4393 12.5033 10.2798  9.4557  8.7615  8.4308  7.6935  7.3530  7.2117  6.9701  6.5947  6.5761  6.3384
  57  0.480929  3.6670  4.7199 -0.9785 14.2571 12.2960 10.1284  9.3116  8.6591  8.3330  7.6134  7.2806  7.1422  6.9051  6.5368  6.5187  6.2860
  58  0.485281  3.6708  4.7167 -0.9561 14.0677 12.0861  9.9780  9.1699  8.5599  8.2381  7.5357  7.2101  7.0745  6.8416  6.4800  6.4625  6.2347
  59  0.489554  3.6747  4.7137 -0.9339 13.8681 11.8705  9.8270  9.0288  8.4625  8.1452  7.4593  7.1409  7.0080  6.7791  6.4240  6.4070  6.1840
  60  0.493743  3.6783  4.7106 -0.9123 13.6667 11.6582  9.6816  8.8939  8.3699  8.0568  7.3862  7.0742  6.9440  6.7187  6.3695  6.3529  6.1345
  61  0.497853  3.6820  4.7077 -0.8910 13.4545 11.4428  9.5358  8.7600  8.2793  7.9705  7.3147  7.0088  6.8813  6.6594  6.3158  6.2997  6.0858
  62  0.501894  3.6856  4.7045 -0.8702 13.2396 11.2321  9.3943  8.6310  8.1925  7.8880  7.2458  6.9456  6.8206  6.6018  6.2635  6.2479  6.0381
  63  0.505860  3.6890  4.7014 -0.8497 13.0130 11.0214  9.2538  8.5040  8.1081  7.8078  7.1788  6.8840  6.7614  6.5456  6.2121  6.1970  5.9913
  64  0.509733  3.6924  4.6980 -0.8297 12.7788 10.8154  9.1166  8.3809  8.0269  7.7310  7.1145  6.8245  6.7043  6.4912  6.1624  6.1476  5.9458
  65  0.513510  3.6957  4.6947 -0.8101 12.5273 10.6094  8.9797  8.2596  7.9478  7.6565  7.0520  6.7669  6.6489  6.4384  6.1141  6.0997  5.9017
  66  0.517191  3.6988  4.6914 -0.7911 12.2818 10.4133  8.8481  8.1432  7.8716  7.5849  6.9917  6.7112  6.5953  6.3873  6.0673  6.0533  5.8589
  67  0.520787  3.7019  4.6882 -0.7724 12.0441 10.2268  8.7211  8.0309  7.7978  7.5156  6.9332  6.6570  6.5430  6.3376  6.0217  6.0081  5.8171
  68  0.524307  3.7049  4.6848 -0.7541 11.8216 10.0539  8.6005  7.9241  7.7267  7.4490  6.8767  6.6044  6.4923  6.2892  5.9772  5.9639  5.7764
  69  0.527754  3.7078  4.6813 -0.7361 11.6283  9.9017  8.4886  7.8240  7.6581  7.3845  6.8217  6.5533  6.4427  6.2419  5.9337  5.9208  5.7364
  70  0.531153  3.7107  4.6777 -0.7184 11.4668  9.7713  8.3864  7.7313  7.5924  7.3227  6.7684  6.5034  6.3943  6.1956  5.8911  5.8785  5.6972
  71  0.534496  3.7134  4.6740 -0.7011 11.3241  9.6543  8.2899  7.6431  7.5283  7.2625  6.7164  6.4546  6.3468  6.1502  5.8493  5.8370  5.6587
  72  0.537792  3.7160  4.6701 -0.6839 11.1916  9.5460  8.1982  7.5591  7.4664  7.2043  6.6657  6.4070  6.3004  6.1058  5.8082  5.7962  5.6207
  73  0.541042  3.7187  4.6662 -0.6670 11.0633  9.4418  8.1086  7.4769  7.4056  7.1471  6.6159  6.3602  6.2548  6.0620  5.7678  5.7561  5.5834
  74  0.544249  3.7212  4.6623 -0.6503 10.9374  9.3408  8.0213  7.3969  7.3461  7.0912  6.5673  6.3143  6.2100  6.0191  5.7281  5.7167  5.5466
  75  0.547420  3.7237  4.6582 -0.6336 10.8038  9.2370  7.9337  7.3173  7.2874  7.0363  6.5195  6.2692  6.1660  5.9769  5.6890  5.6778  5.5103
  76  0.550557  3.7261  4.6540 -0.6173 10.6629  9.1306  7.8462  7.2384  7.2297  6.9822  6.4724  6.2248  6.1226  5.9355  5.6505  5.6395  5.4746
  77  0.553666  3.7285  4.6497 -0.6009 10.5163  9.0221  7.7592  7.1602  7.1728  6.9291  6.4263  6.1812  6.0800  5.8944  5.6123  5.6016  5.4391
  78  0.556748  3.7309  4.6453 -0.5848 10.3704  8.9150  7.6738  7.0835  7.1169  6.8768  6.3807  6.1382  6.0380  5.8540  5.5747  5.5642  5.4041
  79  0.559793  3.7331  4.6407 -0.5688 10.2266  8.8099  7.5901  7.0085  7.0620  6.8255  6.3359  6.0958  5.9966  5.8143  5.5375  5.5273  5.3695
  80  0.562808  3.7353  4.6361 -0.5529 10.0861  8.7073  7.5086  6.9354  7.0082  6.7751  6.2919  6.0541  5.9558  5.7749  5.5009  5.4908  5.3353
  81  0.565780  3.7374  4.6313 -0.5373  9.9495  8.6073  7.4290  6.8641  6.9553  6.7256  6.2487  6.0130  5.9156  5.7363  5.4647  5.4549  5.3014
  82  0.569853  3.7403  4.6245 -0.5158  9.7693  8.4740  7.3222  6.7683  6.8837  6.6585  6.1897  5.9572  5.8609  5.6835  5.4153  5.4058  5.2551
  83  0.573913  3.7432  4.6173 -0.4943  9.5988  8.3456  7.2182  6.6749  6.8128  6.5920  6.1313  5.9016  5.8065  5.6310  5.3659  5.3568  5.2087
  84  0.577959  3.7459  4.6097 -0.4727  9.4345  8.2210  7.1168  6.5835  6.7429  6.5263  6.0732  5.8463  5.7523  5.5787  5.3167  5.3077  5.1623
  85  0.581981  3.7486  4.6019 -0.4512  9.2758  8.0997  7.0175  6.4940  6.6738  6.4612  6.0155  5.7914  5.6983  5.5265  5.2676  5.2588  5.1159
  86  0.585972  3.7511  4.5936 -0.4297  9.1223  7.9815  6.9209  6.4068  6.6055  6.3968  5.9583  5.7367  5.6447  5.4747  5.2187  5.2102  5.0697
  87  0.589921  3.7536  4.5852 -0.4083  8.9743  7.8665  6.8271  6.3221  6.5381  6.3331  5.9016  5.6824  5.5913  5.4230  5.1698  5.1615  5.0233
  88  0.593825  3.7560  4.5763 -0.3869  8.8320  7.7549  6.7361  6.2401  6.4717  6.2703  5.8454  5.6286  5.5384  5.3717  5.1212  5.1130  4.9770
  89  0.597672  3.7584  4.5672 -0.3657  8.6953  7.6465  6.6477  6.1603  6.4063  6.2083  5.7896  5.5751  5.4858  5.3206  5.0726  5.0647  4.9307
  90  0.601452  3.7607  4.5579 -0.3446  8.5631  7.5410  6.5614  6.0824  6.3418  6.1470  5.7344  5.5220  5.4335  5.2698  5.0243  5.0166  4.8847
  91  0.605156  3.7629  4.5484 -0.3236  8.4352  7.4380  6.4769  6.0064  6.2783  6.0866  5.6798  5.4695  5.3818  5.2196  4.9764  4.9689  4.8389
  92  0.608774  3.7650  4.5386 -0.3028  8.3118  7.3381  6.3946  5.9323  6.2157  6.0270  5.6259  5.4175  5.3305  5.1697  4.9290  4.9216  4.7934
  93  0.612305  3.7670  4.5286 -0.2821  8.1930  7.2411  6.3150  5.8601  6.1542  5.9684  5.5726  5.3661  5.2799  5.1204  4.8818  4.8746  4.7482
  94  0.615748  3.7690  4.5185 -0.2618  8.0781  7.1465  6.2372  5.7896  6.0935  5.9104  5.5198  5.3153  5.2297  5.0716  4.8352  4.8282  4.7034
  95  0.619102  3.7708  4.5081 -0.2415  7.9668  7.0544  6.1614  5.7206  6.0337  5.8533  5.4677  5.2651  5.1803  5.0234  4.7890  4.7821  4.6589
  96  0.622366  3.7727  4.4977 -0.2215  7.8590  6.9644  6.0878  5.6529  5.9749  5.7971  5.4162  5.2156  5.1314  4.9758  4.7435  4.7367  4.6150
  97  0.625536  3.7745  4.4871 -0.2017  7.7541  6.8761  6.0162  5.5864  5.9168  5.7415  5.3654  5.1666  5.0833  4.9289  4.6985  4.6919  4.5716
  98  0.628612  3.7761  4.4763 -0.1820  7.6535  6.7910  5.9467  5.5217  5.8598  5.6867  5.3151  5.1183  5.0356  4.8825  4.6540  4.6475  4.5287
  99  0.631596  3.7777  4.4653 -0.1626  7.5567  6.7085  5.8792  5.4589  5.8038  5.6330  5.2655  5.0706  4.9887  4.8366  4.6098  4.6035  4.4860
 100  0.634486  3.7792  4.4543 -0.1436  7.4637  6.6290  5.8130  5.3983  5.7490  5.5803  5.2167  5.0234  4.9421  4.7911  4.5660  4.5597  4.4434
 101  0.637287  3.7807  4.4432 -0.1247  7.3736  6.5517  5.7482  5.3395  5.6952  5.5283  5.1687  4.9768  4.8960  4.7459  4.5225  4.5164  4.4013
 102  0.640002  3.7820  4.4318 -0.1060  7.2877  6.4775  5.6851  5.2828  5.6425  5.4775  5.1214  4.9307  4.8503  4.7013  4.4792  4.4733  4.3592
 103  0.642631  3.7834  4.4205 -0.0876  7.2044  6.4054  5.6234  5.2275  5.5907  5.4272  5.0748  4.8851  4.8052  4.6571  4.4365  4.4306  4.3176
 104  0.645182  3.7847  4.4092 -0.0694  7.1237  6.3352  5.5633  5.1733  5.5397  5.3778  5.0287  4.8401  4.7606  4.6134  4.3943  4.3885  4.2764
 105  0.647659  3.7859  4.3976 -0.0513  7.0452  6.2668  5.5047  5.1201  5.4892  5.3289  4.9831  4.7957  4.7166  4.5704  4.3526  4.3468  4.2357
 106  0.650069  3.7871  4.3860 -0.0335  6.9689  6.2002  5.4476  5.0679  5.4393  5.2805  4.9379  4.7518  4.6732  4.5278  4.3113  4.3057  4.1955
 107  0.652419  3.7881  4.3743 -0.0159  6.8954  6.1357  5.3923  5.0169  5.3902  5.2328  4.8932  4.7082  4.6301  4.4856  4.2705  4.2649  4.1556
 108  0.654717  3.7892  4.3625  0.0016  6.8240  6.0729  5.3382  4.9668  5.3416  5.1855  4.8489  4.6650  4.5874  4.4437  4.2298  4.2244  4.1158
 109  0.656973  3.7901  4.3506  0.0189  6.7554  6.0124  5.2857  4.9181  5.2938  5.1388  4.8049  4.6222  4.5449  4.4021  4.1894  4.1840  4.0763
 110  0.659199  3.7911  4.3387  0.0362  6.6890  5.9534  5.2345  4.8704  5.2466  5.0927  4.7613  4.5795  4.5028  4.3606  4.1490  4.1437  4.0367
 111  0.661378  3.7920  4.3267  0.0532  6.6243  5.8958  5.1843  4.8235  5.1999  5.0471  4.7179  4.5372  4.4608  4.3193  4.1088  4.1036  3.9972
 112  0.662151  3.7924  4.3224  0.0594  6.6005  5.8747  5.1659  4.8064  5.1828  5.0304  4.7021  4.5218  4.4456  4.3043  4.0942  4.0890  3.9829
 113  0.662921  3.7928  4.3181  0.0658  6.5759  5.8530  5.1471  4.7891  5.1654  5.0135  4.6861  4.5062  4.4300  4.2890  4.0794  4.0741  3.9684
 114  0.663692  3.7931  4.3138  0.0721  6.5510  5.8310  5.1281  4.7714  5.1479  4.9963  4.6698  4.4903  4.4143  4.2736  4.0644  4.0592  3.9537
 115  0.664461  3.7935  4.3094  0.0786  6.5259  5.8087  5.1089  4.7537  5.1300  4.9789  4.6534  4.4742  4.3983  4.2579  4.0492  4.0441  3.9388
 116  0.665230  3.7939  4.3050  0.0851  6.5006  5.7863  5.0896  4.7358  5.1120  4.9613  4.6367  4.4579  4.3823  4.2421  4.0338  4.0287  3.9238
 117  0.665997  3.7943  4.3004  0.0918  6.4757  5.7642  5.0703  4.7179  5.0939  4.9436  4.6200  4.4415  4.3659  4.2261  4.0183  4.0131  3.9085
 118  0.666763  3.7946  4.2956  0.0985  6.4513  5.7422  5.0511  4.7000  5.0757  4.9257  4.6029  4.4248  4.3494  4.2098  4.0023  3.9973  3.8929
 119  0.667525  3.7950  4.2905  0.1052  6.4273  5.7206  5.0319  4.6820  5.0573  4.9077  4.5856  4.4079  4.3326  4.1932  3.9861  3.9810  3.8769
 120  0.668284  3.7953  4.2853  0.1121  6.4036  5.6990  5.0127  4.6640  5.0389  4.8895  4.5682  4.3907  4.3155  4.1764  3.9696  3.9645  3.8607
 121  0.669039  3.7955  4.2798  0.1192  6.3804  5.6777  4.9936  4.6458  5.0202  4.8712  4.5504  4.3732  4.2981  4.1591  3.9527  3.9477  3.8440
 122  0.669793  3.7958  4.2742  0.1262  6.3575  5.6566  4.9744  4.6276  5.0014  4.8526  4.5325  4.3556  4.2806  4.1418  3.9356  3.9306  3.8270
 123  0.670542  3.7960  4.2684  0.1335  6.3344  5.6353  4.9551  4.6092  4.9824  4.8339  4.5144  4.3376  4.2627  4.1241  3.9183  3.9132  3.8098
 124  0.671285  3.7962  4.2625  0.1408  6.3111  5.6137  4.9355  4.5906  4.9633  4.8149  4.4960  4.3195  4.2447  4.1062  3.9006  3.8956  3.7924
 125  0.672027  3.7965  4.2566  0.1480  6.2881  5.5923  4.9160  4.5720  4.9439  4.7958  4.4775  4.3012  4.2265  4.0882  3.8828  3.8778  3.7747
 126  0.672766  3.7967  4.2505  0.1555  6.2648  5.5707  4.8963  4.5532  4.9243  4.7765  4.4588  4.2826  4.2081  4.0699  3.8649  3.8599  3.7569
 127  0.673503  3.7969  4.2443  0.1629  6.2419  5.5494  4.8766  4.5344  4.9048  4.7572  4.4399  4.2641  4.1896  4.0516  3.8467  3.8418  3.7389
 128  0.674237  3.7970  4.2379  0.1705  6.2192  5.5281  4.8569  4.5155  4.8851  4.7377  4.4209  4.2453  4.1708  4.0330  3.8284  3.8234  3.7206
 129  0.674967  3.7972  4.2315  0.1781  6.1966  5.5068  4.8372  4.4966  4.8653  4.7180  4.4018  4.2264  4.1519  4.0142  3.8098  3.8048  3.7022
 130  0.675693  3.7974  4.2248  0.1858  6.1743  5.4857  4.8175  4.4776  4.8454  4.6984  4.3825  4.2072  4.1328  3.9952  3.7910  3.7861  3.6835
 131  0.676414  3.7975  4.2180  0.1935  6.1527  5.4650  4.7979  4.4586  4.8254  4.6786  4.3630  4.1878  4.1135  3.9760  3.7720  3.7670  3.6645
 132  0.677130  3.7976  4.2109  0.2013  6.1315  5.4445  4.7784  4.4396  4.8054  4.6586  4.3434  4.1683  4.0940  3.9566  3.7526  3.7476  3.6452
 133  0.677839  3.7976  4.2036  0.2093  6.1107  5.4242  4.7589  4.4205  4.7853  4.6386  4.3236  4.1486  4.0743  3.9369  3.7330  3.7280  3.6256
 134  0.678543  3.7976  4.1962  0.2172  6.0904  5.4043  4.7395  4.4015  4.7651  4.6185  4.3035  4.1286  4.0543  3.9170  3.7131  3.7082  3.6057
 135  0.679238  3.7976  4.1885  0.2253  6.0705  5.3845  4.7200  4.3823  4.7448  4.5982  4.2834  4.1085  4.0342  3.8968  3.6930  3.6881  3.5855
 136  0.679927  3.7975  4.1806  0.2334  6.0511  5.3650  4.7007  4.3631  4.7245  4.5779  4.2630  4.0881  4.0139  3.8764  3.6726  3.6676  3.5650
 137  0.680610  3.7975  4.1725  0.2416  6.0323  5.3458  4.6815  4.3441  4.7041  4.5574  4.2425  4.0675  3.9933  3.8558  3.6519  3.6469  3.5442
 138  0.681283  3.7973  4.1641  0.2499  6.0141  5.3271  4.6625  4.3248  4.6836  4.5368  4.2218  4.0468  3.9725  3.8350  3.6310  3.6259  3.5231
 139  0.681948  3.7971  4.1555  0.2582  5.9966  5.3088  4.6434  4.3058  4.6631  4.5163  4.2011  4.0258  3.9516  3.8139  3.6097  3.6046  3.5016
 140  0.682603  3.7969  4.1466  0.2666  5.9799  5.2909  4.6247  4.2867  4.6426  4.4957  4.1801  4.0046  3.9303  3.7925  3.5882  3.5831  3.4799
 141  0.683250  3.7967  4.1374  0.2751  5.9643  5.2737  4.6063  4.2678  4.6221  4.4750  4.1590  3.9833  3.9089  3.7710  3.5663  3.5612  3.4578
 142  0.683887  3.7964  4.1280  0.2837  5.9493  5.2568  4.5879  4.2489  4.6017  4.4543  4.1377  3.9618  3.8873  3.7492  3.5442  3.5391  3.4353
 143  0.684513  3.7960  4.1182  0.2923  5.9355  5.2407  4.5700  4.2301  4.5812  4.4335  4.1164  3.9401  3.8654  3.7271  3.5217  3.5166  3.4125
 144  0.685129  3.7955  4.1082  0.3010  5.9228  5.2253  4.5523  4.2115  4.5609  4.4129  4.0949  3.9183  3.8435  3.7049  3.4989  3.4938  3.3893
 145  0.685733  3.7950  4.0978  0.3098  5.9108  5.2104  4.5348  4.1930  4.5406  4.3921  4.0732  3.8962  3.8213  3.6824  3.4759  3.4708  3.3659
 146  0.686325  3.7944  4.0870  0.3186  5.9008  5.1968  4.5180  4.1749  4.5205  4.3716  4.0515  3.8740  3.7989  3.6596  3.4525  3.4474  3.3419
 147  0.686905  3.7938  4.0759  0.3275  5.8916  5.1836  4.5015  4.1568  4.5004  4.3510  4.0298  3.8517  3.7764  3.6366  3.4290  3.4237  3.3178
 148  0.687474  3.7931  4.0645  0.3365  5.8843  5.1717  4.4855  4.1392  4.4806  4.3305  4.0079  3.8292  3.7536  3.6134  3.4049  3.3996  3.2931
 149  0.688029  3.7923  4.0527  0.3454  5.8776  5.1602  4.4698  4.1217  4.4608  4.3100  3.9860  3.8065  3.7308  3.5901  3.3808  3.3754  3.2683
 150  0.688571  3.7915  4.0406  0.3545  5.8728  5.1500  4.4547  4.1046  4.4413  4.2897  3.9639  3.7838  3.7077  3.5664  3.3563  3.3508  3.2430
 151  0.689101  3.7905  4.0280  0.3636  5.8709  5.1419  4.4408  4.0882  4.4220  4.2696  3.9419  3.7608  3.6844  3.5425  3.3314  3.3258  3.2173
 152  0.689616  3.7894  4.0149  0.3727  5.8722  5.1362  4.4281  4.0726  4.4033  4.2498  3.9198  3.7379  3.6611  3.5184  3.3061  3.3004  3.1909
 153  0.690119  3.7882  4.0012  0.3818  5.8772  5.1332  4.4170  4.0579  4.3851  4.2303  3.8978  3.7147  3.6374  3.4940  3.2803  3.2746  3.1641
 154  0.690607  3.7868  3.9867  0.3911  5.8871  5.1336  4.4076  4.0446  4.3675  4.2114  3.8758  3.6914  3.6137  3.4693  3.2542  3.2484  3.1367
 155  0.691082  3.7852  3.9717  0.4002  5.9006  5.1369  4.3999  4.0322  4.3507  4.1928  3.8539  3.6682  3.5900  3.4445  3.2277  3.2217  3.1087
 156  0.691543  3.7836  3.9562  0.4095  5.9183  5.1430  4.3937  4.0211  4.3343  4.1747  3.8321  3.6448  3.5661  3.4195  3.2009  3.1948  3.0804
 157  0.691990  3.7818  3.9400  0.4187  5.9399  5.1519  4.3890  4.0110  4.3186  4.1570  3.8106  3.6215  3.5421  3.3943  3.1738  3.1675  3.0516
 158  0.692425  3.7797  3.9229  0.4279  5.9685  5.1655  4.3871  4.0029  4.3041  4.1402  3.7892  3.5982  3.5182  3.3690  3.1461  3.1398  3.0221
 159  0.692844  3.7774  3.9048  0.4370  6.0053  5.1852  4.3888  3.9974  4.2913  4.1247  3.7682  3.5751  3.4942  3.3434  3.1180  3.1115  2.9918
