#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.2993E-03 6.6136E-04  -1.35   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=12.600 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.109009  3.5307  5.2754 -2.7242 20.8065 20.6358 16.9907 16.1723 15.0229 14.4440 13.0623 12.5309 12.3411 11.9366 10.9685 10.9276 10.4788
  15  0.123154  3.5382  5.2280 -2.5936 20.4132 20.0179 16.5071 15.6732 14.5175 13.9761 12.6385 12.1087 11.9189 11.5264 10.6338 10.5946 10.1623
  16  0.136684  3.5449  5.1880 -2.4818 20.0626 19.4784 16.0909 15.2487 14.0936 13.5806 12.2808 11.7532 11.5636 11.1799 10.3478 10.3100  9.8911
  17  0.149175  3.5506  5.1564 -2.3898 19.7637 19.0348 15.7488 14.9025 13.7509 13.2585 11.9890 11.4639 11.2746 10.8975 10.1122 10.0756  9.6676
  18  0.161112  3.5553  5.1304 -2.3116 19.4993 18.6612 15.4636 14.6158 13.4693 12.9912 11.7456 11.2228 11.0340 10.6622  9.9125  9.8769  9.4776
  19  0.173343  3.5594  5.1070 -2.2398 19.2516 18.3215 15.2047 14.3570 13.2170 12.7503 11.5252 11.0051 10.8171 10.4494  9.7292  9.6945  9.3026
  20  0.186191  3.5631  5.0849 -2.1718 19.0147 18.0056 14.9633 14.1169 12.9845 12.5270 11.3206 10.8032 10.6160 10.2518  9.5563  9.5222  9.1367
  21  0.199891  3.5666  5.0644 -2.1066 18.7859 17.7083 14.7344 13.8897 12.7655 12.3159 11.1265 10.6120 10.4255 10.0647  9.3906  9.3573  8.9777
  22  0.213687  3.5697  5.0460 -2.0466 18.5746 17.4390 14.5253 13.6826 12.5669 12.1237 10.9496 10.4380 10.2524  9.8945  9.2386  9.2058  8.8314
  23  0.228345  3.5727  5.0288 -1.9887 18.3711 17.1842 14.3246 13.4841 12.3772 11.9397 10.7804 10.2719 10.0872  9.7320  9.0920  9.0595  8.6900
  24  0.241059  3.5749  5.0153 -1.9423 18.2111 16.9883 14.1648 13.3258 12.2260 11.7928 10.6451 10.1395  9.9554  9.6027  8.9743  8.9424  8.5766
  25  0.250870  3.5765  5.0055 -1.9085 18.0948 16.8484 14.0487 13.2104 12.1160 11.6858 10.5466 10.0433  9.8598  9.5088  8.8886  8.8569  8.4939
  26  0.257930  3.5778  4.9989 -1.8852 18.0146 16.7526 13.9689 13.1313 12.0409 11.6125 10.4792  9.9774  9.7944  9.4447  8.8299  8.7984  8.4373
  27  0.263250  3.5785  4.9946 -1.8688 17.9576 16.6848 13.9124 13.0753 11.9875 11.5606 10.4313  9.9307  9.7479  9.3991  8.7881  8.7568  8.3970
  28  0.267308  3.5791  4.9917 -1.8567 17.9155 16.6345 13.8708 13.0341 11.9484 11.5225 10.3962  9.8964  9.7138  9.3656  8.7576  8.7264  8.3676
  29  0.270418  3.5796  4.9894 -1.8475 17.8829 16.5953 13.8386 13.0020 11.9180 11.4928 10.3689  9.8698  9.6874  9.3398  8.7341  8.7029  8.3450
  30  0.272970  3.5800  4.9874 -1.8398 17.8556 16.5623 13.8115 12.9752 11.8927 11.4680 10.3462  9.8476  9.6654  9.3183  8.7146  8.6835  8.3262
  31  0.275340  3.5805  4.9861 -1.8330 17.8311 16.5323 13.7871 12.9509 11.8698 11.4457 10.3259  9.8278  9.6457  9.2991  8.6974  8.6664  8.3098
  32  0.277591  3.5809  4.9843 -1.8261 17.8059 16.5015 13.7620 12.9262 11.8463 11.4229 10.3050  9.8075  9.6255  9.2793  8.6797  8.6487  8.2929
  33  0.280028  3.5813  4.9825 -1.8187 17.7789 16.4688 13.7354 12.8997 11.8215 11.3987 10.2829  9.7860  9.6042  9.2585  8.6609  8.6301  8.2749
  34  0.282669  3.5818  4.9803 -1.8105 17.7501 16.4341 13.7069 12.8715 11.7947 11.3725 10.2590  9.7627  9.5811  9.2358  8.6404  8.6096  8.2552
  35  0.285510  3.5822  4.9775 -1.8016 17.7191 16.3972 13.6763 12.8411 11.7660 11.3444 10.2331  9.7374  9.5558  9.2111  8.6178  8.5871  8.2335
  36  0.288559  3.5827  4.9742 -1.7919 17.6868 16.3590 13.6441 12.8092 11.7355 11.3145 10.2054  9.7102  9.5288  9.1846  8.5935  8.5627  8.2100
  37  0.289820  3.5826  4.9728 -1.7887 17.6730 16.3450 13.6336 12.7995 11.7288 11.3079 10.1995  9.7045  9.5233  9.1785  8.5859  8.5551  8.2016
  38  0.296881  3.5835  4.9644 -1.7660 17.6053 16.2615 13.5617 12.7275 11.6581 11.2380 10.1338  9.6395  9.4586  9.1147  8.5285  8.4979  8.1463
  39  0.312558  3.5872  4.9446 -1.7106 17.4341 16.0340 13.3754 12.5407 11.4752 11.0568  9.9647  9.4728  9.2927  8.9525  8.3884  8.3584  8.0141
  40  0.340626  3.5932  4.9077 -1.6116 17.0550 15.5837 13.0103 12.1813 11.1450 10.7339  9.6728  9.1911  9.0137  8.6803  8.1385  8.1093  7.7742
  41  0.363957  3.6001  4.8737 -1.5210 16.6797 15.1424 12.6518 11.8290 10.8276 10.4244  9.3985  8.9293  8.7552  8.4297  7.9089  7.8808  7.5553
  42  0.375664  3.6042  4.8549 -1.4720 16.4831 14.9062 12.4575 11.6371 10.6535 10.2541  9.2477  8.7856  8.6134  8.2929  7.7848  7.7572  7.4378
  43  0.385747  3.6081  4.8385 -1.4282 16.3060 14.6932 12.2805 11.4618 10.4945 10.0991  9.1112  8.6563  8.4858  8.1699  7.6736  7.6465  7.3329
  44  0.395084  3.6123  4.8233 -1.3863 16.1348 14.4892 12.1081 11.2908 10.3399  9.9485  8.9796  8.5324  8.3638  8.0530  7.5674  7.5410  7.2331
  45  0.404028  3.6166  4.8093 -1.3453 15.9652 14.2901 11.9360 11.1195 10.1852  9.7986  8.8497  8.4108  8.2443  7.9388  7.4635  7.4377  7.1356
  46  0.412669  3.6213  4.7965 -1.3047 15.7931 14.0886 11.7597 10.9431 10.0267  9.6455  8.7185  8.2892  8.1248  7.8253  7.3606  7.3355  7.0395
  47  0.421187  3.6263  4.7847 -1.2635 15.6125 13.8761 11.5724 10.7543  9.8591  9.4843  8.5819  8.1636  8.0019  7.7095  7.2563  7.2320  6.9432
  48  0.429314  3.6316  4.7743 -1.2234 15.4320 13.6631 11.3813 10.5617  9.6904  9.3224  8.4460  8.0395  7.8808  7.5960  7.1548  7.1314  6.8502
  49  0.437318  3.6373  4.7649 -1.1835 15.2500 13.4490 11.1837 10.3630  9.5188  9.1581  8.3088  7.9151  7.7594  7.4829  7.0542  7.0317  6.7584
  50  0.445026  3.6430  4.7566 -1.1448 15.0741 13.2408 10.9819 10.1623  9.3490  8.9959  8.1739  7.7932  7.6408  7.3728  6.9570  6.9355  6.6703
  51  0.452660  3.6488  4.7490 -1.1064 14.8795 13.0132 10.7742  9.9563  9.1805  8.8351  8.0404  7.6726  7.5235  7.2640  6.8608  6.8400  6.5829
  52  0.457520  3.6526  4.7443 -1.0820 14.7336 12.8461 10.6381  9.8210  9.0739  8.7331  7.9558  7.5960  7.4494  7.1948  6.7990  6.7789  6.5268
  53  0.462292  3.6564  4.7401 -1.0580 14.5724 12.6630 10.4980  9.6821  8.9683  8.6319  7.8722  7.5203  7.3762  7.1262  6.7378  6.7182  6.4712
  54  0.466973  3.6604  4.7364 -1.0341 14.3994 12.4681 10.3511  9.5391  8.8626  8.5308  7.7891  7.4449  7.3036  7.0583  6.6773  6.6582  6.4163
  55  0.471570  3.6642  4.7327 -1.0106 14.2195 12.2693 10.2022  9.3962  8.7592  8.4319  7.7076  7.3711  7.2327  6.9918  6.6177  6.5993  6.3626
  56  0.476083  3.6681  4.7294 -0.9875 14.0306 12.0656 10.0509  9.2529  8.6573  8.3346  7.6275  7.2985  7.1627  6.9262  6.5591  6.5412  6.3095
  57  0.480516  3.6721  4.7262 -0.9648 13.8337 11.8590  9.8992  9.1105  8.5575  8.2393  7.5490  7.2273  7.0943  6.8620  6.5016  6.4842  6.2574
  58  0.484868  3.6758  4.7230 -0.9424 13.6312 11.6527  9.7494  8.9712  8.4609  8.1474  7.4729  7.1579  7.0277  6.7993  6.4451  6.4283  6.2064
  59  0.489140  3.6797  4.7201 -0.9203 13.4210 11.4453  9.6012  8.8343  8.3667  8.0577  7.3985  7.0900  6.9624  6.7377  6.3897  6.3733  6.1561
  60  0.493322  3.6833  4.7168 -0.8989 13.2123 11.2452  9.4593  8.7038  8.2775  7.9728  7.3276  7.0249  6.8999  6.6785  6.3360  6.3200  6.1072
  61  0.497419  3.6870  4.7138 -0.8778 12.9956 11.0445  9.3180  8.5749  8.1902  7.8900  7.2583  6.9612  6.8386  6.6204  6.2832  6.2677  6.0592
  62  0.501444  3.6904  4.7104 -0.8572 12.7813 10.8519  9.1825  8.4520  8.1072  7.8113  7.1919  6.8999  6.7795  6.5641  6.2319  6.2167  6.0122
  63  0.505381  3.6937  4.7071 -0.8370 12.5595 10.6614  9.0489  8.3316  8.0265  7.7350  7.1275  6.8402  6.7220  6.5094  6.1816  6.1669  5.9663
  64  0.509199  3.6969  4.7036 -0.8174 12.3354 10.4775  8.9197  8.2160  7.9491  7.6621  7.0658  6.7831  6.6668  6.4568  6.1332  6.1190  5.9221
  65  0.512906  3.7002  4.7003 -0.7982 12.1109 10.2989  8.7935  8.1035  7.8740  7.5915  7.0060  6.7276  6.6132  6.4056  6.0864  6.0726  5.8791
