#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 9.8327E-04 5.0050E-04  -1.49   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=13.000 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.104865  3.5323  5.2934 -2.7524 20.8768 20.6865 17.0706 16.2457 15.1033 14.4950 13.0917 12.5529 12.3630 11.9614 11.0317 10.9911 10.5559
  15  0.117412  3.5412  5.2502 -2.6245 20.4800 20.0149 16.5671 15.7257 14.5761 14.0132 12.6622 12.1250 11.9351 11.5468 10.7045 10.6658 10.2490
  16  0.129531  3.5488  5.2119 -2.5128 20.1166 19.4201 16.1276 15.2786 14.1312 13.6026 12.2967 11.7621 11.5723 11.1935 10.4191 10.3820  9.9798
  17  0.140834  3.5549  5.1799 -2.4201 19.8037 18.9347 15.7689 14.9177 13.7771 13.2727 12.0019 11.4704 11.2811 10.9087 10.1828 10.1469  9.7555
  18  0.151607  3.5597  5.1531 -2.3422 19.5296 18.5365 15.4766 14.6263 13.4943 13.0061 11.7620 11.2336 11.0450 10.6771  9.9850  9.9500  9.5665
  19  0.162945  3.5639  5.1286 -2.2698 19.2687 18.1738 15.2105 14.3626 13.2405 12.7647 11.5436 11.0185 10.8308 10.4665  9.8012  9.7669  9.3901
  20  0.175380  3.5677  5.1050 -2.1988 19.0104 17.8256 14.9537 14.1092 12.9982 12.5329 11.3330 10.8115 10.6249 10.2639  9.6215  9.5879  9.2170
  21  0.188868  3.5713  5.0826 -2.1297 18.7571 17.4936 14.7068 13.8663 12.7672 12.3109 11.1308 10.6131 10.4276 10.0697  9.4470  9.4140  9.0485
  22  0.202707  3.5746  5.0623 -2.0657 18.5201 17.1899 14.4791 13.6426 12.5557 12.1068 10.9446 10.4309 10.2465  9.8915  9.2852  9.2527  8.8920
  23  0.218891  3.5779  5.0422 -1.9990 18.2719 16.8794 14.2431 13.4110 12.3375 11.8957 10.7519 10.2426 10.0594  9.7076  9.1167  9.0847  8.7289
  24  0.234135  3.5807  5.0257 -1.9421 18.0597 16.6214 14.0425 13.2139 12.1525 11.7163 10.5880 10.0828  9.9008  9.5518  8.9728  8.9413  8.5896
  25  0.246236  3.5827  5.0137 -1.9001 17.9030 16.4358 13.8942 13.0681 12.0159 11.5837 10.4670  9.9652  9.7841  9.4373  8.8666  8.8355  8.4868
  26  0.254664  3.5841  5.0060 -1.8724 17.7990 16.3137 13.7962 12.9717 11.9259 11.4963 10.3872  9.8878  9.7072  9.3620  8.7966  8.7657  8.4190
  27  0.260872  3.5850  5.0012 -1.8535 17.7281 16.2311 13.7294 12.9059 11.8646 11.4367 10.3328  9.8350  9.6548  9.3106  8.7487  8.7179  8.3726
  28  0.265490  3.5857  4.9980 -1.8400 17.6774 16.1721 13.6817 12.8590 11.8210 11.3942 10.2941  9.7974  9.6175  9.2741  8.7146  8.6839  8.3396
