#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.2993E-03 6.6136E-04  -1.35   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE= 9.800 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  13  0.110812  3.5316  5.2704 -2.7085 20.7601 20.5627 16.9330 16.1125 14.9620 14.3877 13.0111 12.4798 12.2900 11.8871 10.9282 10.8875 10.4408
  14  0.126094  3.5396  5.2212 -2.5712 20.3443 19.9110 16.4242 15.5885 14.4325 13.8969 12.5669 12.0373 11.8476 11.4569 10.5767 10.5378 10.1081
  15  0.141470  3.5469  5.1791 -2.4501 19.9606 19.3250 15.9727 15.1289 13.9749 13.4691 12.1799 11.6530 11.4634 11.0822 10.2665 10.2293  9.8141
  16  0.156061  3.5531  5.1460 -2.3500 19.6293 18.8423 15.6022 14.7548 13.6058 13.1208 11.8637 11.3397 11.1507 10.7765 10.0102  9.9742  9.5708
  17  0.169863  3.5580  5.1194 -2.2667 19.3432 18.4444 15.2996 14.4517 13.3095 12.8386 11.6062 11.0852 10.8968 10.5278  9.7975  9.7624  9.3681
  18  0.183277  3.5621  5.0959 -2.1938 19.0896 18.1029 15.0395 14.1927 13.0583 12.5980 11.3859 10.8676 10.6802 10.3150  9.6121  9.5779  9.1906
  19  0.196980  3.5657  5.0748 -2.1270 18.8559 17.7970 14.8042 13.9591 12.8328 12.3807 11.1864 10.6710 10.4844 10.1226  9.4425  9.4089  9.0277
  20  0.210311  3.5687  5.0562 -2.0675 18.6466 17.5288 14.5963 13.7530 12.6347 12.1894 11.0103 10.4978 10.3118  9.9530  9.2915  9.2585  8.8826
  21  0.224497  3.5718  5.0386 -2.0096 18.4419 17.2712 14.3950 13.5538 12.4442 12.0049 10.8405 10.3311 10.1460  9.7900  9.1447  9.1122  8.7411
  22  0.237381  3.5741  5.0239 -1.9610 18.2734 17.0629 14.2276 13.3881 12.2859 11.8511 10.6990 10.1923 10.0080  9.6543  9.0215  8.9894  8.6223
  23  0.247643  3.5759  5.0129 -1.9244 18.1478 16.9115 14.1019 13.2633 12.1668 11.7352 10.5922 10.0879  9.9042  9.5525  8.9287  8.8969  8.5326
  24  0.255231  3.5771  5.0048 -1.8981 18.0580 16.8042 14.0123 13.1744 12.0820 11.6527 10.5162 10.0136  9.8303  9.4800  8.8623  8.8306  8.4685
  25  0.260964  3.5780  4.9991 -1.8792 17.9937 16.7278 13.9483 13.1108 12.0214 11.5936 10.4616  9.9602  9.7772  9.4279  8.8145  8.7830  8.4224
  26  0.265405  3.5787  4.9951 -1.8651 17.9454 16.6705 13.9004 13.0633 11.9761 11.5494 10.4208  9.9204  9.7377  9.3890  8.7788  8.7475  8.3879
  27  0.268888  3.5792  4.9920 -1.8543 17.9079 16.6259 13.8633 13.0266 11.9412 11.5153 10.3894  9.8896  9.7071  9.3591  8.7514  8.7201  8.3614
  28  0.271783  3.5796  4.9898 -1.8456 17.8776 16.5896 13.8333 12.9967 11.9129 11.4877 10.3639  9.8648  9.6824  9.3349  8.7294  8.6983  8.3403
  29  0.274303  3.5801  4.9878 -1.8379 17.8508 16.5573 13.8067 12.9703 11.8878 11.4632 10.3414  9.8428  9.6605  9.3135  8.7099  8.6789  8.3217
  30  0.276776  3.5805  4.9858 -1.8306 17.8248 16.5258 13.7807 12.9446 11.8634 11.4393 10.3195  9.8214  9.6393  9.2927  8.6911  8.6601  8.3036
  31  0.279558  3.5809  4.9844 -1.8228 17.7975 16.4924 13.7534 12.9175 11.8377 11.4142 10.2966  9.7991  9.6171  9.2709  8.6716  8.6407  8.2850
  32  0.282564  3.5814  4.9821 -1.8140 17.7664 16.4549 13.7225 12.8868 11.8086 11.3859 10.2704  9.7736  9.5917  9.2461  8.6492  8.6183  8.2634
  33  0.286184  3.5820  4.9794 -1.8036 17.7301 16.4113 13.6865 12.8511 11.7748 11.3528 10.2400  9.7439  9.5622  9.2172  8.6228  8.5921  8.2381
  34  0.287931  3.5819  4.9785 -1.7994 17.7115 16.3910 13.6716 12.8372 11.7644 11.3426 10.2312  9.7354  9.5539  9.2085  8.6132  8.5824  8.2280
  35  0.296711  3.5835  4.9694 -1.7715 17.6225 16.2793 13.5782 12.7439 11.6739 11.2535 10.1483  9.6537  9.4727  9.1287  8.5425  8.5118  8.1604
  36  0.314606  3.5876  4.9478 -1.7095 17.4250 16.0187 13.3659 12.5313 11.4673 11.0490  9.9582  9.4668  9.2867  8.9470  8.3852  8.3553  8.0119
  37  0.346740  3.5948  4.9066 -1.5968 16.9840 15.4980 12.9436 12.1160 11.0878 10.6783  9.6247  9.1458  8.9691  8.6375  8.1005  8.0716  7.7387
  38  0.370229  3.6017  4.8727 -1.5060 16.6102 15.0583 12.5849 11.7631 10.7695 10.3680  9.3497  8.8834  8.7100  8.3865  7.8706  7.8427  7.5197
  39  0.382013  3.6060  4.8543 -1.4567 16.4116 14.8188 12.3874 11.5678 10.5923 10.1949  9.1969  8.7382  8.5668  8.2483  7.7455  7.7183  7.4015
  40  0.392344  3.6103  4.8382 -1.4120 16.2297 14.5991 12.2042 11.3863 10.4279 10.0346  9.0563  8.6053  8.4358  8.1226  7.6320  7.6053  7.2947
  41  0.402257  3.6148  4.8232 -1.3679 16.0476 14.3826 12.0200 11.2032 10.2624  9.8739  8.9167  8.4743  8.3069  7.9992  7.5202  7.4942  7.1898
  42  0.412508  3.6201  4.8085 -1.3214 15.8508 14.1522 11.8196 11.0032 10.0826  9.7000  8.7671  8.3352  8.1702  7.8693  7.4022  7.3770  7.0797
  43  0.422507  3.6258  4.7951 -1.2746 15.6459 13.9111 11.6082 10.7904  9.8934  9.5177  8.6124  8.1927  8.0307  7.7375  7.2837  7.2594  6.9700
  44  0.432156  3.6319  4.7834 -1.2285 15.4388 13.6669 11.3896 10.5703  9.7002  9.3323  8.4566  8.0504  7.8917  7.6073  7.1672  7.1438  6.8632
  45  0.441365  3.6383  4.7733 -1.1842 15.2368 13.4292 11.1684 10.3483  9.5086  9.1490  8.3036  7.9116  7.7564  7.4812  7.0553  7.0329  6.7611
  46  0.450172  3.6446  4.7645 -1.1415 15.0396 13.1970 10.9450 10.1262  9.3218  8.9705  8.1552  7.7777  7.6259  7.3602  6.9483  6.9269  6.6640
  47  0.458689  3.6509  4.7570 -1.1004 14.8172 12.9388 10.7180  9.9009  9.1402  8.7971  8.0116  7.6480  7.5002  7.2433  6.8446  6.8242  6.5701
  48  0.466959  3.6575  4.7506 -1.0600 14.5484 12.6326 10.4813  9.6666  8.9617  8.6265  7.8710  7.5209  7.3774  7.1287  6.7423  6.7228  6.4774
  49  0.475377  3.6644  4.7449 -1.0188 14.2355 12.2830 10.2204  9.4144  8.7783  8.4510  7.7271  7.3906  7.2521  7.0114  6.6377  6.6192  6.3827
  50  0.483932  3.6717  4.7397 -0.9768 13.8802 11.9042  9.9409  9.1508  8.5924  8.2737  7.5813  7.2586  7.1253  6.8924  6.5314  6.5140  6.2867
  51  0.492707  3.6791  4.7343 -0.9339 13.4824 11.5030  9.6518  8.8825  8.4071  8.0973  7.4353  7.1256  6.9976  6.7722  6.4232  6.4068  6.1888
  52  0.497363  3.6830  4.7313 -0.9112 13.2599 11.2890  9.5002  8.7431  8.3118  8.0068  7.3599  7.0565  6.9312  6.7095  6.3664  6.3505  6.1373
  53  0.501941  3.6868  4.7283 -0.8890 13.0331 11.0783  9.3519  8.6076  8.2201  7.9196  7.2870  6.9896  6.8667  6.6484  6.3109  6.2954  6.0868
  54  0.506433  3.6905  4.7252 -0.8673 12.7995 10.8704  9.2062  8.4757  8.1315  7.8357  7.2165  6.9246  6.8042  6.5889  6.2568  6.2416  6.0374
  55  0.510824  3.6940  4.7220 -0.8461 12.5637 10.6695  9.0654  8.3491  8.0467  7.7556  7.1490  6.8622  6.7440  6.5317  6.2043  6.1897  5.9895
  56  0.515103  3.6975  4.7189 -0.8255 12.3216 10.4728  8.9272  8.2257  7.9648  7.6785  7.0838  6.8018  6.6858  6.4762  6.1535  6.1393  5.9430
  57  0.519289  3.7009  4.7157 -0.8053 12.0833 10.2841  8.7936  8.1066  7.8853  7.6039  7.0207  6.7432  6.6293  6.4223  6.1041  6.0903  5.8979
  58  0.523388  3.7042  4.7126 -0.7856 11.8539 10.1053  8.6651  7.9923  7.8085  7.5318  6.9596  6.6864  6.5744  6.3700  6.0562  6.0428  5.8540
  59  0.527423  3.7074  4.7093 -0.7662 11.6399  9.9393  8.5425  7.8829  7.7340  7.4620  6.9001  6.6311  6.5208  6.3189  6.0092  5.9962  5.8109
  60  0.531400  3.7105  4.7060 -0.7471 11.4454  9.7880  8.4272  7.7794  7.6622  7.3948  6.8426  6.5773  6.4686  6.2690  5.9634  5.9507  5.7689
  61  0.535337  3.7135  4.7025 -0.7282 11.2733  9.6520  8.3184  7.6809  7.5923  7.3292  6.7862  6.5244  6.4173  6.2199  5.9183  5.9059  5.7273
  62  0.539236  3.7165  4.6989 -0.7095 11.1134  9.5251  8.2143  7.5863  7.5241  7.2654  6.7309  6.4727  6.3668  6.1717  5.8738  5.8617  5.6864
  63  0.543117  3.7195  4.6953 -0.6909 10.9588  9.4030  8.1126  7.4939  7.4570  7.2025  6.6766  6.4216  6.3169  6.1241  5.8298  5.8180  5.6458
  64  0.546982  3.7224  4.6914 -0.6725 10.8075  9.2843  8.0131  7.4036  7.3910  7.1408  6.6230  6.3712  6.2678  6.0770  5.7864  5.7749  5.6057
  65  0.550840  3.7252  4.6875 -0.6541 10.6531  9.1650  7.9141  7.3143  7.3259  7.0799  6.5702  6.3214  6.2192  6.0305  5.7432  5.7321  5.5658
  66  0.554693  3.7280  4.6832 -0.6357 10.4959  9.0451  7.8159  7.2259  7.2614  7.0197  6.5180  6.2723  6.1712  5.9844  5.7006  5.6897  5.5262
  67  0.558537  3.7308  4.6789 -0.6175 10.3346  8.9240  7.7183  7.1384  7.1978  6.9604  6.4665  6.2237  6.1237  5.9389  5.6582  5.6477  5.4869
  68  0.562366  3.7335  4.6745 -0.5993 10.1751  8.8046  7.6227  7.0528  7.1351  6.9019  6.4157  6.1756  6.0768  5.8938  5.6163  5.6060  5.4479
  69  0.566160  3.7360  4.6699 -0.5813 10.0191  8.6879  7.5295  6.9693  7.0736  6.8444  6.3657  6.1284  6.0305  5.8495  5.5750  5.5649  5.4095
  70  0.569919  3.7386  4.6651 -0.5635  9.8677  8.5743  7.4387  6.8878  7.0133  6.7881  6.3166  6.0819  5.9851  5.8057  5.5343  5.5244  5.3714
  71  0.573637  3.7411  4.6603 -0.5459  9.7220  8.4644  7.3504  6.8089  6.9543  6.7328  6.2684  6.0362  5.9403  5.7627  5.4940  5.4845  5.3339
  72  0.577307  3.7435  4.6553 -0.5285  9.5827  8.3585  7.2649  6.7322  6.8967  6.6789  6.2211  5.9914  5.8965  5.7205  5.4545  5.4451  5.2969
  73  0.580922  3.7458  4.6502 -0.5114  9.4498  8.2564  7.1820  6.6580  6.8403  6.6260  6.1747  5.9473  5.8534  5.6789  5.4157  5.4065  5.2605
  74  0.584480  3.7481  4.6450 -0.4945  9.3216  8.1575  7.1016  6.5857  6.7853  6.5743  6.1294  5.9043  5.8111  5.6382  5.3775  5.3686  5.2246
  75  0.587975  3.7502  4.6397 -0.4779  9.1987  8.0621  7.0238  6.5159  6.7316  6.5240  6.0850  5.8620  5.7697  5.5983  5.3400  5.3313  5.1894
  76  0.591405  3.7524  4.6343 -0.4616  9.0804  7.9699  6.9487  6.4483  6.6792  6.4747  6.0414  5.8206  5.7291  5.5591  5.3032  5.2947  5.1547
  77  0.594774  3.7544  4.6289 -0.4455  8.9673  7.8811  6.8765  6.3835  6.6282  6.4267  5.9990  5.7800  5.6893  5.5206  5.2670  5.2587  5.1205
  78  0.598074  3.7563  4.6233 -0.4297  8.8585  7.7952  6.8069  6.3210  6.5785  6.3798  5.9572  5.7403  5.6502  5.4830  5.2314  5.2233  5.0869
  79  0.601302  3.7583  4.6178 -0.4142  8.7535  7.7119  6.7396  6.2606  6.5298  6.3338  5.9164  5.7013  5.6119  5.4460  5.1966  5.1886  5.0539
  80  0.604468  3.7600  4.6122 -0.3990  8.6530  7.6316  6.6747  6.2024  6.4824  6.2890  5.8764  5.6630  5.5743  5.4096  5.1622  5.1544  5.0213
  81  0.607575  3.7618  4.6065 -0.3840  8.5562  7.5538  6.6118  6.1460  6.4360  6.2451  5.8372  5.6254  5.5374  5.3738  5.1283  5.1207  4.9891
  82  0.611839  3.7643  4.5983 -0.3632  8.4258  7.4484  6.5262  6.0694  6.3725  6.1849  5.7832  5.5737  5.4865  5.3245  5.0817  5.0742  4.9447
  83  0.616072  3.7666  4.5901 -0.3426  8.2984  7.3450  6.4422  5.9941  6.3095  6.1251  5.7295  5.5223  5.4358  5.2755  5.0352  5.0279  4.9005
  84  0.620265  3.7689  4.5815 -0.3220  8.1749  7.2440  6.3600  5.9204  6.2472  6.0659  5.6762  5.4711  5.3854  5.2266  4.9889  4.9817  4.8563
  85  0.624409  3.7711  4.5726 -0.3015  8.0558  7.1459  6.2802  5.8485  6.1857  6.0074  5.6233  5.4203  5.3354  5.1781  4.9427  4.9359  4.8122
  86  0.628492  3.7732  4.5636 -0.2812  7.9391  7.0492  6.2020  5.7778  6.1249  5.9494  5.5707  5.3699  5.2859  5.1300  4.8970  4.8903  4.7685
  87  0.632509  3.7753  4.5546 -0.2610  7.8259  6.9550  6.1263  5.7082  6.0648  5.8920  5.5187  5.3201  5.2370  5.0825  4.8518  4.8452  4.7251
  88  0.636455  3.7773  4.5453 -0.2409  7.7158  6.8627  6.0525  5.6400  6.0054  5.8352  5.4671  5.2708  5.1885  5.0355  4.8070  4.8006  4.6822
  89  0.640323  3.7793  4.5360 -0.2211  7.6088  6.7726  5.9808  5.5732  5.9467  5.7791  5.4159  5.2220  5.1405  4.9889  4.7627  4.7564  4.6397
  90  0.644115  3.7812  4.5267 -0.2014  7.5053  6.6852  5.9104  5.5087  5.8891  5.7239  5.3654  5.1736  5.0929  4.9426  4.7186  4.7124  4.5973
  91  0.647825  3.7832  4.5174 -0.1819  7.4045  6.5998  5.8407  5.4458  5.8323  5.6693  5.3157  5.1256  5.0457  4.8966  4.6747  4.6688  4.5551
  92  0.651458  3.7851  4.5079 -0.1626  7.3068  6.5168  5.7717  5.3851  5.7764  5.6156  5.2665  5.0780  4.9986  4.8509  4.6309  4.6251  4.5129
  93  0.655013  3.7869  4.4985 -0.1434  7.2113  6.4354  5.7036  5.3255  5.7211  5.5624  5.2178  5.0307  4.9519  4.8055  4.5874  4.5818  4.4710
  94  0.658490  3.7887  4.4890 -0.1242  7.1174  6.3555  5.6367  5.2667  5.6661  5.5093  5.1694  4.9839  4.9057  4.7607  4.5446  4.5390  4.4298
  95  0.661893  3.7905  4.4795 -0.1054  7.0249  6.2767  5.5710  5.2084  5.6112  5.4565  5.1213  4.9375  4.8600  4.7162  4.5022  4.4968  4.3889
  96  0.665217  3.7922  4.4698 -0.0865  6.9341  6.1993  5.5068  5.1505  5.5566  5.4039  5.0732  4.8915  4.8147  4.6724  4.4605  4.4552  4.3487
  97  0.668467  3.7939  4.4600 -0.0678  6.8460  6.1239  5.4443  5.0940  5.5026  5.3518  5.0256  4.8457  4.7696  4.6286  4.4188  4.4136  4.3085
  98  0.671642  3.7956  4.4501 -0.0492  6.7601  6.0503  5.3833  5.0387  5.4492  5.3002  4.9782  4.8001  4.7247  4.5850  4.3771  4.3721  4.2683
  99  0.674739  3.7972  4.4402 -0.0307  6.6773  5.9789  5.3240  4.9851  5.3965  5.2493  4.9311  4.7546  4.6799  4.5414  4.3354  4.3305  4.2280
 100  0.677763  3.7988  4.4301 -0.0124  6.5976  5.9098  5.2665  4.9329  5.3447  5.1990  4.8843  4.7094  4.6353  4.4979  4.2936  4.2888  4.1875
 101  0.680711  3.8003  4.4199  0.0058  6.5204  5.8424  5.2102  4.8818  5.2936  5.1493  4.8379  4.6644  4.5909  4.4545  4.2520  4.2472  4.1471
 102  0.683584  3.8018  4.4096  0.0238  6.4452  5.7768  5.1551  4.8319  5.2429  5.1000  4.7919  4.6199  4.5468  4.4116  4.2106  4.2060  4.1069
 103  0.686386  3.8032  4.3990  0.0418  6.3722  5.7128  5.1013  4.7828  5.1930  5.0514  4.7464  4.5756  4.5031  4.3688  4.1694  4.1649  4.0669
 104  0.689115  3.8045  4.3884  0.0594  6.3009  5.6503  5.0485  4.7346  5.1436  5.0033  4.7013  4.5319  4.4599  4.3265  4.1287  4.1243  4.0272
 105  0.691777  3.8058  4.3777  0.0770  6.2315  5.5894  4.9967  4.6874  5.0948  4.9558  4.6566  4.4886  4.4171  4.2847  4.0882  4.0839  3.9878
 106  0.694377  3.8070  4.3668  0.0943  6.1640  5.5299  4.9460  4.6411  5.0467  4.9088  4.6125  4.4456  4.3746  4.2431  4.0481  4.0439  3.9486
 107  0.696918  3.8082  4.3558  0.1114  6.0986  5.4719  4.8965  4.5957  4.9994  4.8626  4.5690  4.4033  4.3326  4.2021  4.0084  4.0042  3.9097
 108  0.699406  3.8092  4.3447  0.1284  6.0349  5.4154  4.8479  4.5511  4.9527  4.8170  4.5259  4.3614  4.2912  4.1614  3.9690  3.9648  3.8711
 109  0.701845  3.8102  4.3336  0.1451  5.9733  5.3604  4.8006  4.5075  4.9067  4.7721  4.4835  4.3200  4.2501  4.1212  3.9300  3.9259  3.8328
 110  0.704237  3.8112  4.3222  0.1616  5.9134  5.3069  4.7542  4.4647  4.8615  4.7279  4.4415  4.2790  4.2096  4.0813  3.8913  3.8873  3.7948
 111  0.706551  3.8121  4.3110  0.1779  5.8552  5.2547  4.7088  4.4227  4.8171  4.6844  4.4002  4.2386  4.1697  4.0421  3.8532  3.8491  3.7573
 112  0.707397  3.8125  4.3068  0.1840  5.8328  5.2347  4.6914  4.4068  4.8002  4.6679  4.3846  4.2234  4.1546  4.0273  3.8387  3.8347  3.7432
 113  0.708240  3.8129  4.3027  0.1903  5.8100  5.2144  4.6739  4.3907  4.7831  4.6512  4.3688  4.2081  4.1393  4.0123  3.8242  3.8203  3.7290
 114  0.709083  3.8133  4.2985  0.1966  5.7870  5.1939  4.6562  4.3744  4.7659  4.6343  4.3529  4.1924  4.1240  3.9973  3.8096  3.8056  3.7146
 115  0.709925  3.8136  4.2942  0.2029  5.7642  5.1735  4.6386  4.3581  4.7486  4.6174  4.3368  4.1768  4.1085  3.9821  3.7949  3.7909  3.7001
 116  0.710763  3.8140  4.2897  0.2092  5.7415  5.1531  4.6209  4.3418  4.7311  4.6003  4.3206  4.1610  4.0928  3.9666  3.7799  3.7760  3.6854
 117  0.711599  3.8143  4.2851  0.2157  5.7191  5.1330  4.6032  4.3254  4.7136  4.5831  4.3042  4.1449  4.0769  3.9510  3.7646  3.7607  3.6704
