#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.2993E-03 6.6136E-04  -1.35   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=10.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  13  0.109461  3.5308  5.2749 -2.7213 20.7979 20.6224 16.9801 16.1613 15.0117 14.4336 13.0527 12.5213 12.3315 11.9273 10.9609 10.9200 10.4717
  14  0.124596  3.5389  5.2255 -2.5836 20.3827 19.9704 16.4702 15.6355 14.4796 13.9408 12.6066 12.0768 11.8870 11.4954 10.6083 10.5693 10.1381
  15  0.139852  3.5462  5.1828 -2.4616 19.9979 19.3807 16.0156 15.1724 14.0179 13.5095 12.2165 11.6893 11.4997 11.1176 10.2960 10.2586  9.8421
  16  0.154343  3.5525  5.1492 -2.3604 19.6649 18.8926 15.6405 14.7933 13.6435 13.1566 11.8963 11.3721 11.1829 10.8081 10.0370 10.0008  9.5963
  17  0.168028  3.5574  5.1223 -2.2766 19.3776 18.4916 15.3354 14.4874 13.3443 12.8718 11.6366 11.1152 10.9267 10.5571  9.8227  9.7875  9.3922
  18  0.181325  3.5616  5.0986 -2.2032 19.1225 18.1467 15.0729 14.2259 13.0904 12.6288 11.4141 10.8955 10.7080 10.3422  9.6360  9.6017  9.2135
  19  0.194999  3.5652  5.0772 -2.1356 18.8862 17.8364 14.8345 13.9891 12.8617 12.4086 11.2120 10.6962 10.5095 10.1472  9.4643  9.4306  9.0487
  20  0.208295  3.5683  5.0583 -2.0756 18.6752 17.5652 14.6245 13.7809 12.6614 12.2152 11.0340 10.5211 10.3350  9.9758  9.3119  9.2788  8.9022
  21  0.222499  3.5714  5.0404 -2.0168 18.4675 17.3032 14.4202 13.5788 12.4680 12.0280 10.8617 10.3519 10.1667  9.8103  9.1631  9.1305  8.7588
  22  0.235744  3.5739  5.0253 -1.9665 18.2924 17.0860 14.2466 13.4069 12.3039 11.8686 10.7151 10.2080 10.0236  9.6696  9.0355  9.0033  8.6357
  23  0.246428  3.5757  5.0138 -1.9282 18.1611 16.9275 14.1151 13.2764 12.1793 11.7474 10.6034 10.0988  9.9150  9.5631  8.9384  8.9066  8.5420
  24  0.254373  3.5770  5.0054 -1.9006 18.0668 16.8146 14.0210 13.1830 12.0902 11.6607 10.5235 10.0208  9.8374  9.4870  8.8687  8.8370  8.4747
  25  0.260321  3.5779  4.9995 -1.8810 17.9997 16.7350 13.9543 13.1168 12.0270 11.5991 10.4667  9.9652  9.7822  9.4328  8.8190  8.7875  8.4267
  26  0.264918  3.5786  4.9953 -1.8664 17.9498 16.6757 13.9047 13.0676 11.9802 11.5534 10.4245  9.9240  9.7413  9.3926  8.7820  8.7507  8.3910
  27  0.268506  3.5792  4.9922 -1.8553 17.9112 16.6298 13.8665 13.0298 11.9443 11.5183 10.3922  9.8924  9.7099  9.3618  8.7538  8.7225  8.3638
