#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.0381E-04 2.5644E-04  -1.76   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=14.600 EEPS=264
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  16  0.119589  3.5495  5.2469 -2.5796 20.3217 19.7185 16.3279 15.4688 14.3273 13.7646 12.4321 11.8914 11.6999 11.3236 10.5771 10.5401 10.1479
  17  0.129833  3.5566  5.2138 -2.4824 20.0066 19.2070 15.9395 15.0759 13.9405 13.4103 12.1214 11.5849 11.3940 11.0245 10.3305 10.2949  9.9136
  18  0.139339  3.5622  5.1857 -2.4011 19.7371 18.7886 15.6210 14.7561 13.6301 13.1228 11.8685 11.3363 11.1464 10.7817 10.1244 10.0898  9.7167
  19  0.148703  3.5668  5.1610 -2.3298 19.4984 18.4343 15.3495 14.4850 13.3690 12.8783 11.6520 11.1243 10.9356 10.5746  9.9437  9.9099  9.5433
  20  0.159071  3.5709  5.1372 -2.2600 19.2651 18.0989 15.0905 14.2272 13.1220 12.6447 11.4440 10.9212 10.7338 10.3765  9.7672  9.7342  9.3732
  21  0.171325  3.5751  5.1130 -2.1870 19.0159 17.7493 14.8222 13.9614 12.8689 12.4040 11.2288 10.7116 10.5258 10.1720  9.5824  9.5500  9.1947
  22  0.185530  3.5793  5.0890 -2.1116 18.7580 17.3886 14.5486 13.6917 12.6127 12.1592 11.0096 10.4987 10.3146  9.9647  9.3926  9.3607  9.0109
  23  0.201130  3.5832  5.0664 -2.0382 18.4910 17.0269 14.2807 13.4290 12.3655 11.9222 10.7972 10.2928 10.1106  9.7646  9.2075  9.1763  8.8315
  24  0.219798  3.5874  5.0432 -1.9602 18.1644 16.6126 13.9898 13.1471 12.1055 11.6718 10.5727 10.0758  9.8958  9.5540  9.0111  8.9805  8.6410
  25  0.237517  3.5908  5.0250 -1.8945 17.8542 16.2412 13.7390 12.9062 11.8877 11.4617 10.3843  9.8943  9.7162  9.3783  8.8462  8.8160  8.4808
  26  0.249600  3.5930  5.0156 -1.8552 17.6597 16.0122 13.5857 12.7593 11.7561 11.3346 10.2707  9.7851  9.6083  9.2728  8.7471  8.7174  8.3849
  27  0.256861  3.5941  5.0114 -1.8338 17.5526 15.8872 13.5016 12.6788 11.6840 11.2651 10.2087  9.7255  9.5495  9.2154  8.6932  8.6637  8.3326
  28  0.262051  3.5950  5.0088 -1.8193 17.4821 15.8055 13.4448 12.6241 11.6353 11.2180 10.1666  9.6853  9.5096  9.1765  8.6565  8.6272  8.2972
  29  0.265722  3.5955  5.0067 -1.8088 17.4326 15.7480 13.4035 12.5844 11.5997 11.1837 10.1361  9.6559  9.4807  9.1483  8.6301  8.6007  8.2715
  30  0.268335  3.5960  5.0049 -1.8008 17.3946 15.7041 13.3719 12.5541 11.5727 11.1575 10.1130  9.6338  9.4588  9.1270  8.6099  8.5807  8.2521
  31  0.270312  3.5964  5.0035 -1.7945 17.3634 15.6679 13.3462 12.5294 11.5510 11.1366 10.0945  9.6162  9.4415  9.1102  8.5941  8.5650  8.2369
  32  0.271928  3.5968  5.0020 -1.7888 17.3346 15.6344 13.3227 12.5068 11.5309 11.1172 10.0777  9.6003  9.4258  9.0949  8.5798  8.5507  8.2230
  33  0.273663  3.5972  5.0004 -1.7829 17.3041 15.5991 13.2975 12.4824 11.5097 11.0968 10.0598  9.5833  9.4090  9.0785  8.5646  8.5356  8.2084
  34  0.275737  3.5976  4.9986 -1.7759 17.2707 15.5610 13.2696 12.4557 11.4860 11.0738 10.0397  9.5641  9.3901  9.0601  8.5473  8.5183  8.1917
  35  0.278318  3.5981  4.9966 -1.7679 17.2333 15.5189 13.2380 12.4251 11.4588 11.0476 10.0163  9.5417  9.3681  9.0387  8.5269  8.4980  8.1720
  36  0.281663  3.5986  4.9939 -1.7582 17.1908 15.4717 13.2014 12.3896 11.4271 11.0166  9.9886  9.5151  9.3417  9.0129  8.5023  8.4734  8.1480
  37  0.286261  3.5991  4.9904 -1.7454 17.1388 15.4147 13.1561 12.3456 11.3871 10.9777  9.9531  9.4809  9.3079  8.9797  8.4703  8.4416  8.1168
  38  0.292424  3.5999  4.9850 -1.7283 17.0700 15.3403 13.0957 12.2869 11.3340 10.9256  9.9054  9.4348  9.2623  8.9349  8.4271  8.3985  8.0745
  39  0.300908  3.6010  4.9765 -1.7026 16.9632 15.2252 13.0028 12.1965 11.2528 10.8465  9.8337  9.3657  9.1940  8.8682  8.3627  8.3343  8.0119
  40  0.308689  3.6024  4.9671 -1.6769 16.8462 15.1017 12.9033 12.1001 11.1687 10.7645  9.7604  9.2959  9.1252  8.8012  8.2977  8.2695  7.9486
  41  0.315811  3.6036  4.9574 -1.6525 16.7326 14.9865 12.8097 12.0096 11.0903 10.6887  9.6931  9.2319  9.0623  8.7396  8.2367  8.2086  7.8887
  42  0.331294  3.6069  4.9360 -1.5968 16.4937 14.7244 12.5960 11.8010 10.9042 10.5078  9.5315  9.0775  8.9099  8.5912  8.0960  8.0684  7.7527
  43  0.346645  3.6112  4.9128 -1.5364 16.2224 14.4255 12.3514 11.5618 10.6931 10.3031  9.3516  8.9067  8.7417  8.4281  7.9431  7.9162  7.6059
  44  0.355402  3.6140  4.8981 -1.5000 16.0595 14.2515 12.2049 11.4182 10.5663 10.1802  9.2434  8.8045  8.6409  8.3307  7.8510  7.8245  7.5174
  45  0.364464  3.6170  4.8827 -1.4618 15.8876 14.0698 12.0498 11.2658 10.4322 10.0502  9.1291  8.6965  8.5349  8.2283  7.7544  7.7283  7.4249
  46  0.374507  3.6207  4.8664 -1.4186 15.6902 13.8611 11.8699 11.0884 10.2769  9.8999  8.9976  8.5729  8.4134  8.1115  7.6447  7.6193  7.3206
  47  0.384899  3.6252  4.8499 -1.3725 15.4767 13.6349 11.6721 10.8928 10.1066  9.7353  8.8543  8.4389  8.2819  7.9856  7.5275  7.5028  7.2098
  48  0.395313  3.6302  4.8340 -1.3251 15.2502 13.3941 11.4605 10.6831  9.9263  9.5610  8.7039  8.2990  8.1448  7.8550  7.4070  7.3830  7.0966
  49  0.404299  3.6350  4.8207 -1.2829 15.0415 13.1706 11.2647 10.4884  9.7607  9.4015  8.5671  8.1726  8.0212  7.7380  7.2998  7.2765  6.9969
  50  0.411998  3.6395  4.8096 -1.2451 14.8463 12.9610 11.0817 10.3067  9.6083  9.2551  8.4428  8.0582  7.9096  7.6326  7.2042  7.1816  6.9084
  51  0.419350  3.6444  4.7996 -1.2081 14.6447 12.7452 10.8936 10.1208  9.4558  9.1088  8.3190  7.9449  7.7993  7.5288  7.1105  7.0888  6.8222
