#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.0381E-04 2.5644E-04  -1.76   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.110236  3.5421  5.2809 -2.6785 20.6338 20.2439 16.7275 15.8770 14.7358 14.1348 12.7567 12.2130 12.0212 11.6364 10.8282 10.7898 10.3855
  15  0.122364  3.5514  5.2406 -2.5561 20.2457 19.5917 16.2327 15.3721 14.2318 13.6775 12.3559 11.8161 11.6247 11.2502 10.5174 10.4808 10.0914
  16  0.134116  3.5589  5.2050 -2.4503 19.8995 19.0369 15.8117 14.9474 13.8156 13.2949 12.0202 11.4854 11.2948 10.9274 10.2489 10.2137  9.8359
  17  0.145275  3.5648  5.1752 -2.3621 19.6044 18.5886 15.4702 14.6056 13.4853 12.9875 11.7490 11.2192 11.0300 10.6675 10.0254  9.9912  9.6218
  18  0.156468  3.5696  5.1492 -2.2848 19.3472 18.2143 15.1809 14.3173 13.2083 12.7264 11.5169 10.9923 10.8045 10.4459  9.8296  9.7962  9.4335
  19  0.168598  3.5739  5.1246 -2.2105 19.0959 17.8587 14.9072 14.0456 12.9490 12.4803 11.2972 10.7781 10.5919 10.2370  9.6417  9.6090  9.2522
  20  0.181789  3.5779  5.1011 -2.1382 18.8491 17.5125 14.6436 13.7852 12.7014 12.2442 11.0858 10.5727 10.3881 10.0368  9.4592  9.4271  9.0756
  21  0.195808  3.5816  5.0793 -2.0691 18.6046 17.1768 14.3922 13.5382 12.4681 12.0208 10.8857 10.3785 10.1956  9.8479  9.2850  9.2536  8.9068
  22  0.211775  3.5854  5.0580 -1.9988 18.3354 16.8228 14.1346 13.2867 12.2332 11.7949 10.6831 10.1824 10.0013  9.6575  9.1080  9.0773  8.7352
  23  0.229344  3.5891  5.0367 -1.9285 18.0182 16.4351 13.8694 13.0312 12.0003 11.5704 10.4816  9.9879  9.8089  9.4689  8.9314  8.9011  8.5636
  24  0.243809  3.5917  5.0231 -1.8776 17.7728 16.1447 13.6737 12.8435 11.8312 11.4072 10.3354  9.8471  9.6697  9.3328  8.8034  8.7736  8.4395
  25  0.253101  3.5934  5.0159 -1.8478 17.6249 15.9717 13.5576 12.7323 11.7316 11.3110 10.2494  9.7646  9.5881  9.2530  8.7284  8.6988  8.3668
  26  0.259191  3.5943  5.0122 -1.8301 17.5368 15.8691 13.4883 12.6659 11.6723 11.2538 10.1983  9.7154  9.5395  9.2056  8.6838  8.6543  8.3236
  27  0.263650  3.5950  5.0101 -1.8177 17.4773 15.8000 13.4400 12.6195 11.6308 11.2136 10.1625  9.6810  9.5055  9.1724  8.6526  8.6233  8.2933
  28  0.266906  3.5955  5.0080 -1.8082 17.4333 15.7491 13.4033 12.5841 11.5991 11.1829 10.1351  9.6549  9.4795  9.1471  8.6286  8.5993  8.2701
  29  0.269258  3.5960  5.0062 -1.8009 17.3984 15.7088 13.3744 12.5563 11.5743 11.1589 10.1138  9.6344  9.4594  9.1274  8.6101  8.5809  8.2521
  30  0.271059  3.5963  5.0045 -1.7947 17.3694 15.6753 13.3505 12.5333 11.5537 11.1390 10.0962  9.6176  9.4427  9.1112  8.5949  8.5656  8.2374
  31  0.272733  3.5966  5.0030 -1.7893 17.3422 15.6436 13.3281 12.5117 11.5347 11.1206 10.0800  9.6022  9.4276  9.0965  8.5810  8.5518  8.2240
  32  0.274573  3.5970  5.0014 -1.7830 17.3116 15.6085 13.3027 12.4873 11.5130 11.0997 10.0616  9.5846  9.4103  9.0797  8.5651  8.5360  8.2086
  33  0.276937  3.5975  4.9993 -1.7755 17.2760 15.5680 13.2728 12.4585 11.4874 11.0750 10.0398  9.5638  9.3897  9.0595  8.5462  8.5172  8.1903
  34  0.280029  3.5979  4.9969 -1.7662 17.2344 15.5213 13.2374 12.4241 11.4568 11.0453 10.0132  9.5384  9.3646  9.0351  8.5228  8.4939  8.1677
  35  0.284101  3.5985  4.9938 -1.7546 17.1846 15.4661 13.1944 12.3825 11.4194 11.0088  9.9803  9.5067  9.3333  9.0044  8.4936  8.4647  8.1391
  36  0.289618  3.5992  4.9893 -1.7392 17.1216 15.3972 13.1395 12.3291 11.3711 10.9617  9.9374  9.4653  9.2924  8.9642  8.4548  8.4261  8.1013
  37  0.296875  3.6000  4.9831 -1.7190 17.0333 15.3050 13.0658 12.2580 11.3085 10.9008  9.8825  9.4128  9.2405  8.9134  8.4043  8.3756  8.0515
  38  0.310031  3.6020  4.9690 -1.6781 16.8475 15.1113 12.9093 12.1067 11.1761 10.7724  9.7678  9.3034  9.1328  8.8082  8.3012  8.2729  7.9508
  39  0.338785  3.6086  4.9317 -1.5760 16.3992 14.6163 12.5087 11.7156 10.8286 10.4349  9.4682  9.0176  8.8508  8.5340  8.0430  8.0157  7.7020
  40  0.354717  3.6133  4.9085 -1.5142 16.1156 14.3098 12.2558 11.4683 10.6115 10.2244  9.2834  8.8427  8.6787  8.3676  7.8865  7.8600  7.5520
  41  0.365727  3.6169  4.8914 -1.4694 15.9084 14.0907 12.0707 11.2867 10.4527 10.0705  9.1484  8.7155  8.5536  8.2470  7.7729  7.7469  7.4435
  42  0.377706  3.6213  4.8728 -1.4190 15.6747 13.8442 11.8588 11.0778 10.2705  9.8942  8.9944  8.5708  8.4116  8.1105  7.6449  7.6196  7.3217
  43  0.389984  3.6266  4.8544 -1.3657 15.4248 13.5797 11.6277 10.8493 10.0723  9.7027  8.8281  8.4155  8.2593  7.9647  7.5095  7.4850  7.1939
  44  0.401423  3.6321  4.8382 -1.3149 15.1784 13.3174 11.3975 10.6212  9.8771  9.5143  8.6659  8.2650  8.1119  7.8246  7.3805  7.3568  7.0732
  45  0.410599  3.6370  4.8253 -1.2721 14.9622 13.0857 11.1951 10.4200  9.7068  9.3504  8.5261  8.1361  7.9860  7.7056  7.2720  7.2491  6.9725
  46  0.419031  3.6424  4.8143 -1.2314 14.7445 12.8527 10.9922 10.2189  9.5402  9.1906  8.3907  8.0119  7.8649  7.5915  7.1688  7.1467  6.8773
  47  0.427092  3.6478  4.8045 -1.1916 14.5221 12.6147 10.7846 10.0143  9.3742  9.0315  8.2566  7.8895  7.7460  7.4799  7.0683  7.0471  6.7852
  48  0.434940  3.6533  4.7957 -1.1526 14.2959 12.3724 10.5714  9.8066  9.2093  8.8739  8.1242  7.7688  7.6287  7.3702  6.9700  6.9496  6.6955
  49  0.442801  3.6591  4.7872 -1.1135 14.0528 12.1155 10.3506  9.5934  9.0447  8.7169  7.9922  7.6485  7.5119  7.2608  6.8719  6.8524  6.6061
  50  0.450782  3.6649  4.7792 -1.0741 13.7703 11.8257 10.1206  9.3720  8.8802  8.5598  7.8601  7.5276  7.3949  7.1508  6.7728  6.7540  6.5156
  51  0.458847  3.6711  4.7716 -1.0342 13.4523 11.5128  9.8806  9.1438  8.7152  8.4026  7.7277  7.4062  7.2775  7.0399  6.6723  6.6545  6.4240
  52  0.463423  3.6747  4.7676 -1.0114 13.2587 11.3307  9.7392  9.0118  8.6214  8.3134  7.6525  7.3371  7.2108  6.9768  6.6153  6.5979  6.3720
  53  0.467972  3.6784  4.7638 -0.9887 13.0572 11.1468  9.5962  8.8796  8.5283  8.2252  7.5780  7.2685  7.1446  6.9142  6.5583  6.5415  6.3201
  54  0.472501  3.6821  4.7603 -0.9659 12.8467 10.9608  9.4514  8.7467  8.4359  8.1377  7.5041  7.2003  7.0787  6.8518  6.5017  6.4853  6.2685
  55  0.477018  3.6858  4.7566 -0.9434 12.6357 10.7795  9.3093  8.6170  8.3458  8.0524  7.4317  7.1333  7.0139  6.7903  6.4456  6.4297  6.2174
  56  0.481521  3.6895  4.7529 -0.9208 12.4210 10.6004  9.1685  8.4886  8.2566  7.9685  7.3602  7.0670  6.9496  6.7292  6.3900  6.3745  6.1666
  57  0.485996  3.6932  4.7492 -0.8985 12.2085 10.4270  9.0314  8.3640  8.1698  7.8867  7.2904  7.0020  6.8865  6.6692  6.3352  6.3201  6.1164
  58  0.490427  3.6968  4.7454 -0.8763 11.9984 10.2584  8.8973  8.2422  8.0849  7.8070  7.2220  6.9382  6.8245  6.6101  6.2812  6.2665  6.0670
