#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.0381E-04 2.5644E-04  -1.76   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=13.600 EEPS=265
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  15  0.112375  3.5440  5.2722 -2.6543 20.5584 20.1160 16.6298 15.7767 14.6348 14.0437 12.6767 12.1336 11.9418 11.5593 10.7668 10.7287 10.3274
  16  0.123531  3.5523  5.2348 -2.5422 20.2014 19.5200 16.1777 15.3165 14.1766 13.6271 12.3117 11.7724 11.5811 11.2075 10.4824 10.4459 10.0581
  17  0.133969  3.5591  5.2026 -2.4477 19.8916 19.0257 15.8022 14.9379 13.8061 13.2862 12.0125 11.4777 11.2872 10.9199 10.2424 10.2073  9.8297
  18  0.143790  3.5644  5.1752 -2.3683 19.6261 18.6219 15.4946 14.6298 13.5084 13.0091 11.7682 11.2379 11.0486 10.6856 10.0412 10.0069  9.6369
  19  0.153821  3.5688  5.1507 -2.2967 19.3877 18.2736 15.2257 14.3617 13.2508 12.7666 11.5526 11.0272 10.8391 10.4799  9.8598  9.8263  9.4626
  20  0.165197  3.5730  5.1266 -2.2248 19.1454 17.9296 14.9605 14.0983 12.9991 12.5280 11.3396 10.8195 10.6329 10.2773  9.6780  9.6452  9.2871
  21  0.178271  3.5771  5.1026 -2.1512 18.8946 17.5779 14.6920 13.8328 12.7466 12.2872 11.1244 10.6101 10.4250 10.0731  9.4922  9.4601  9.1074
  22  0.192814  3.5811  5.0795 -2.0782 18.6388 17.2246 14.4266 13.5718 12.4996 12.0509 10.9126 10.4046 10.2214  9.8733  9.3082  9.2768  8.9292
  23  0.209116  3.5850  5.0576 -2.0055 18.3642 16.8603 14.1601 13.3115 12.2561 11.8168 10.7027 10.2014 10.0200  9.6758  9.1250  9.0940  8.7515
  24  0.227827  3.5889  5.0355 -1.9307 18.0281 16.4475 13.8781 13.0396 12.0080 11.5778 10.4883  9.9943  9.8152  9.4752  8.9371  8.9068  8.5692
  25  0.243252  3.5917  5.0211 -1.8764 17.7661 16.1373 13.6692 12.8392 11.8274 11.4036 10.3322  9.8441  9.6667  9.3298  8.8006  8.7707  8.4366
  26  0.252842  3.5935  5.0141 -1.8462 17.6155 15.9607 13.5508 12.7258 11.7260 11.3056 10.2448  9.7601  9.5836  9.2487  8.7244  8.6947  8.3629
  27  0.259127  3.5944  5.0108 -1.8282 17.5260 15.8563 13.4803 12.6583 11.6658 11.2474 10.1928  9.7103  9.5344  9.2007  8.6793  8.6498  8.3192
  28  0.263665  3.5952  5.0085 -1.8156 17.4656 15.7864 13.4308 12.6106 11.6230 11.2062 10.1560  9.6749  9.4995  9.1666  8.6471  8.6177  8.2881
  29  0.266881  3.5957  5.0065 -1.8061 17.4212 15.7350 13.3938 12.5750 11.5913 11.1754 10.1286  9.6488  9.4736  9.1414  8.6234  8.5941  8.2651
  30  0.269199  3.5961  5.0048 -1.7989 17.3865 15.6949 13.3650 12.5473 11.5666 11.1516 10.1075  9.6285  9.4536  9.1219  8.6051  8.5759  8.2474
  31  0.271016  3.5965  5.0033 -1.7930 17.3572 15.6608 13.3409 12.5242 11.5462 11.1319 10.0903  9.6121  9.4374  9.1062  8.5903  8.5612  8.2331
  32  0.272627  3.5969  5.0018 -1.7873 17.3286 15.6276 13.3175 12.5016 11.5262 11.1127 10.0735  9.5961  9.4218  9.0908  8.5759  8.5468  8.2192
  33  0.274486  3.5973  5.0002 -1.7810 17.2971 15.5914 13.2914 12.4765 11.5042 11.0914 10.0548  9.5784  9.4042  9.0739  8.5600  8.5310  8.2039
  34  0.276782  3.5977  4.9982 -1.7737 17.2620 15.5515 13.2619 12.4482 11.4790 11.0670 10.0334  9.5579  9.3840  9.0542  8.5414  8.5124  8.1858
  35  0.279695  3.5982  4.9960 -1.7648 17.2220 15.5067 13.2279 12.4153 11.4497 11.0386 10.0079  9.5336  9.3600  9.0307  8.5191  8.4902  8.1642
  36  0.283516  3.5988  4.9930 -1.7539 17.1756 15.4555 13.1878 12.3763 11.4146 11.0044  9.9770  9.5039  9.3306  9.0020  8.4916  8.4627  8.1374
  37  0.288829  3.5994  4.9888 -1.7392 17.1166 15.3908 13.1361 12.3260 11.3690 10.9599  9.9364  9.4646  9.2918  8.9638  8.4548  8.4261  8.1016
  38  0.296186  3.6002  4.9820 -1.7181 17.0307 15.2981 13.0610 12.2530 11.3032 10.8955  9.8777  9.4079  9.2357  8.9088  8.4017  8.3732  8.0497
  39  0.305248  3.6016  4.9722 -1.6898 16.9055 15.1652 12.9543 12.1496 11.2119 10.8067  9.7979  9.3317  9.1605  8.8354  8.3306  8.3022  7.9802
  40  0.313397  3.6030  4.9619 -1.6627 16.7770 15.0344 12.8484 12.0474 11.1240 10.7215  9.7224  9.2600  9.0900  8.7666  8.2622  8.2340  7.9134
  41  0.331136  3.6067  4.9381 -1.5996 16.5058 14.7371 12.6065 11.8112 10.9132 10.5167  9.5397  9.0854  8.9176  8.5987  8.1032  8.0755  7.7596
  42  0.347931  3.6115  4.9131 -1.5341 16.2112 14.4129 12.3412 11.5518 10.6844 10.2948  9.3445  8.9002  8.7352  8.4219  7.9373  7.9105  7.6004
  43  0.357227  3.6145  4.8980 -1.4959 16.0386 14.2290 12.1863 11.4000 10.5508 10.1653  9.2306  8.7925  8.6292  8.3195  7.8406  7.8141  7.5076
  44  0.366986  3.6178  4.8818 -1.4549 15.8522 14.0321 12.0183 11.2349 10.4057 10.0247  9.1072  8.6761  8.5149  8.2092  7.7366  7.7107  7.4082
  45  0.378054  3.6219  4.8642 -1.4075 15.6341 13.8015 11.8191 11.0384 10.2339  9.8585  8.9619  8.5398  8.3808  8.0805  7.6161  7.5909  7.2937
  46  0.389249  3.6268  4.8471 -1.3579 15.4021 13.5556 11.6037 10.8252 10.0492  9.6799  8.8070  8.3951  8.2391  7.9449  7.4903  7.4658  7.1751
  47  0.399665  3.6320  4.8315 -1.3105 15.1725 13.3111 11.3890 10.6125  9.8671  9.5042  8.6556  8.2547  8.1016  7.8143  7.3699  7.3462  7.0625
  48  0.408146  3.6367  4.8193 -1.2704 14.9704 13.0941 11.1993 10.4236  9.7071  9.3503  8.5243  8.1335  7.9832  7.7023  7.2679  7.2449  6.9677
  49  0.415951  3.6416  4.8086 -1.2320 14.7669 12.8761 11.0093 10.2352  9.5507  9.2001  8.3969  8.0166  7.8693  7.5949  7.1707  7.1485  6.8780
  50  0.423463  3.6467  4.7989 -1.1942 14.5568 12.6514 10.8134 10.0422  9.3936  9.0496  8.2699  7.9006  7.7564  7.4889  7.0751  7.0537  6.7903
  51  0.430776  3.6519  4.7901 -1.1568 14.3425 12.4218 10.6119  9.8453  9.2367  8.8995  8.1437  7.7854  7.6445  7.3841  6.9812  6.9606  6.7044
  52  0.435290  3.6552  4.7849 -1.1337 14.2054 12.2750 10.4827  9.7201  9.1386  8.8058  8.0649  7.7137  7.5749  7.3191  6.9229  6.9028  6.6514
  53  0.439743  3.6586  4.7799 -1.1108 14.0614 12.1226 10.3525  9.5945  9.0421  8.7136  7.9875  7.6432  7.5064  7.2550  6.8655  6.8459  6.5991
  54  0.444151  3.6621  4.7752 -1.0882 13.9031 11.9578 10.2206  9.4671  8.9466  8.6226  7.9112  7.5735  7.4389  7.1916  6.8085  6.7894  6.5471
  55  0.448531  3.6654  4.7705 -1.0658 13.7365 11.7875 10.0890  9.3405  8.8536  8.5337  7.8364  7.5050  7.3728  7.1292  6.7520  6.7334  6.4956
  56  0.452898  3.6688  4.7661 -1.0434 13.5589 11.6113  9.9541  9.2120  8.7605  8.4450  7.7618  7.4366  7.3067  7.0667  6.6956  6.6775  6.4441
  57  0.457253  3.6723  4.7617 -1.0211 13.3765 11.4362  9.8185  9.0845  8.6690  8.3580  7.6883  7.3689  7.2413  7.0050  6.6396  6.6219  6.3929
  58  0.461599  3.6758  4.7576 -0.9987 13.1838 11.2571  9.6794  8.9551  8.5773  8.2707  7.6147  7.3012  7.1758  6.9430  6.5833  6.5661  6.3416
  59  0.465942  3.6794  4.7535 -0.9762 12.9836 11.0767  9.5388  8.8255  8.4863  8.1843  7.5415  7.2338  7.1107  6.8813  6.5271  6.5104  6.2903
  60  0.470265  3.6830  4.7495 -0.9538 12.7788 10.8973  9.3984  8.6970  8.3965  8.0994  7.4693  7.1671  7.0461  6.8200  6.4713  6.4551  6.2393
  61  0.474566  3.6867  4.7456 -0.9314 12.5676 10.7179  9.2579  8.5687  8.3075  8.0152  7.3979  7.1009  6.9820  6.7591  6.4158  6.4000  6.1887
  62  0.478850  3.6903  4.7416 -0.9091 12.3578 10.5441  9.1209  8.4438  8.2205  7.9332  7.3277  7.0357  6.9187  6.6990  6.3609  6.3455  6.1384
  63  0.483102  3.6939  4.7375 -0.8869 12.1482 10.3739  8.9861  8.3213  8.1350  7.8527  7.2587  6.9714  6.8563  6.6395  6.3064  6.2915  6.0885
  64  0.487290  3.6973  4.7334 -0.8649 11.9429 10.2097  8.8553  8.2026  8.0520  7.7747  7.1918  6.9088  6.7954  6.5815  6.2532  6.2387  6.0397
  65  0.491399  3.7007  4.7292 -0.8435 11.7407 10.0499  8.7272  8.0867  7.9708  7.6986  7.1263  6.8476  6.7359  6.5247  6.2012  6.1871  5.9920
  66  0.495411  3.7040  4.7249 -0.8226 11.5500  9.8995  8.6055  7.9764  7.8932  7.6256  7.0634  6.7887  6.6785  6.4700  6.1509  6.1372  5.9457
  67  0.499282  3.7072  4.7206 -0.8022 11.3685  9.7565  8.4891  7.8711  7.8187  7.5559  7.0030  6.7321  6.6233  6.4172  6.1022  6.0889  5.9008
  68  0.502980  3.7101  4.7163 -0.7828 11.1991  9.6231  8.3798  7.7723  7.7484  7.4899  6.9460  6.6784  6.5708  6.3670  6.0559  6.0428  5.8582
  69  0.506505  3.7131  4.7123 -0.7641 11.0356  9.4949  8.2749  7.6777  7.6808  7.4268  6.8912  6.6269  6.5206  6.3190  6.0115  5.9989  5.8171
  70  0.509875  3.7158  4.7080 -0.7462 10.8829  9.3753  8.1766  7.5890  7.6170  7.3671  6.8395  6.5781  6.4729  6.2734  5.9693  5.9568  5.7780
  71  0.513102  3.7185  4.7041 -0.7287 10.7322  9.2577  8.0807  7.5027  7.5550  7.3091  6.7893  6.5309  6.4268  6.2292  5.9285  5.9163  5.7402
  72  0.516197  3.7209  4.7000 -0.7119 10.5882  9.1460  7.9903  7.4215  7.4963  7.2544  6.7417  6.4860  6.3827  6.1870  5.8894  5.8776  5.7041
  73  0.519179  3.7235  4.6961 -0.6955 10.4435  9.0342  7.9008  7.3412  7.4385  7.2005  6.6951  6.4420  6.3399  6.1460  5.8514  5.8398  5.6689
  74  0.522059  3.7258  4.6919 -0.6798 10.3082  8.9294  7.8169  7.2660  7.3838  7.1493  6.6506  6.4001  6.2987  6.1066  5.8149  5.8035  5.6349
  75  0.524854  3.7282  4.6880 -0.6641 10.1733  8.8249  7.7335  7.1915  7.3296  7.0989  6.6068  6.3587  6.2583  6.0679  5.7790  5.7679  5.6016
  76  0.527575  3.7303  4.6838 -0.6490 10.0477  8.7272  7.6549  7.1211  7.2780  7.0507  6.5647  6.3189  6.2194  6.0304  5.7442  5.7332  5.5691
  77  0.530237  3.7325  4.6797 -0.6339  9.9229  8.6297  7.5766  7.0511  7.2267  7.0029  6.5231  6.2797  6.1809  5.9935  5.7099  5.6992  5.5373
  78  0.532847  3.7346  4.6755 -0.6191  9.8063  8.5379  7.5020  6.9842  7.1771  6.9564  6.4825  6.2412  6.1433  5.9575  5.6763  5.6658  5.5060
  79  0.535417  3.7366  4.6712 -0.6045  9.6938  8.4488  7.4295  6.9192  7.1285  6.9109  6.4426  6.2035  6.1062  5.9219  5.6432  5.6329  5.4750
  80  0.537963  3.7387  4.6668 -0.5901  9.5839  8.3615  7.3586  6.8556  7.0803  6.8657  6.4031  6.1659  6.0694  5.8866  5.6102  5.6002  5.4442
  81  0.540484  3.7406  4.6622 -0.5756  9.4784  8.2770  7.2901  6.7941  7.0333  6.8215  6.3641  6.1290  6.0332  5.8517  5.5776  5.5677  5.4136
