#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 2.7295E-04 1.3893E-04  -2.08   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.600 EEPS=265
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  15  0.118170  3.5549  5.2609 -2.5774 20.2754 19.5748 16.2324 15.3664 14.2279 13.6677 12.3525 11.8119 11.6193 11.2486 10.5550 10.5189 10.1397
  16  0.129426  3.5634  5.2253 -2.4687 19.9165 18.9896 15.7855 14.9169 13.7936 13.2731 12.0138 11.4812 11.2905 10.9267 10.2823 10.2477  9.8786
  17  0.140004  3.5701  5.1951 -2.3773 19.6047 18.5115 15.4160 14.5473 13.4414 12.9486 11.7342 11.2100 11.0217 10.6634 10.0522 10.0188  9.6577
  18  0.150236  3.5755  5.1690 -2.2991 19.3231 18.1071 15.1063 14.2396 13.1518 12.6783 11.4997 10.9833 10.7973 10.4438  9.8555  9.8229  9.4683
  19  0.161125  3.5802  5.1449 -2.2258 19.0536 17.7347 14.8215 13.9581 12.8886 12.4301 11.2827 10.7743 10.5904 10.2414  9.6708  9.6390  9.2900
  20  0.173373  3.5846  5.1211 -2.1526 18.7883 17.3729 14.5427 13.6836 12.6327 12.1872 11.0690 10.5685 10.3870 10.0422  9.4867  9.4557  9.1119
  21  0.187096  3.5889  5.0981 -2.0796 18.5158 17.0093 14.2665 13.4126 12.3816 11.9475 10.8574 10.3649 10.1858  9.8455  9.3031  9.2726  8.9338
  22  0.202251  3.5930  5.0760 -2.0071 18.2233 16.6347 13.9903 13.1440 12.1358 11.7116 10.6486 10.1644  9.9878  9.6519  9.1211  9.0912  8.7573
  23  0.220359  3.5973  5.0522 -1.9289 17.8462 16.1856 13.6843 12.8504 11.8737 11.4595 10.4246  9.9497  9.7759  9.4449  8.9251  8.8959  8.5668
  24  0.237064  3.6008  5.0355 -1.8663 17.5220 15.8135 13.4343 12.6118 11.6643 11.2574 10.2452  9.7779  9.6065  9.2795  8.7679  8.7393  8.4143
