#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 4.8102E-03 2.4485E-03  -0.78   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE= 9.200 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  13  0.123274  3.5198  5.2125 -2.6509 20.6527 20.6531 16.8273 16.0422 14.8959 14.4337 13.1455 12.6322 12.4495 12.0035 10.8291 10.7821 10.2582
  14  0.145821  3.5226  5.1474 -2.5015 20.2612 20.2054 16.3941 15.5981 14.4461 13.9999 12.7308 12.2183 12.0363 11.5953 10.4504 10.4044  9.8874
  15  0.168217  3.5269  5.1015 -2.3760 19.9231 19.7940 16.0055 15.1967 14.0370 13.6057 12.3574 11.8468 11.6653 11.2322 10.1277 10.0831  9.5770
  16  0.187298  3.5317  5.0716 -2.2805 19.6595 19.4568 15.6933 14.8729 13.7058 13.2868 12.0576 11.5491 11.3678 10.9428  9.8795  9.8365  9.3419
  17  0.203018  3.5354  5.0495 -2.2087 19.4609 19.2016 15.4579 14.6296 13.4571 13.0468 11.8320 11.3251 11.1440 10.7249  9.6928  9.6510  9.1653
  18  0.217873  3.5385  5.0307 -2.1467 19.2899 18.9829 15.2565 14.4222 13.2449 12.8414 11.6385 11.1331 10.9523 10.5380  9.5320  9.4912  9.0131
  19  0.231371  3.5413  5.0151 -2.0938 19.1440 18.7954 15.0850 14.2458 13.0647 12.6666 11.4738 10.9697 10.7889 10.3787  9.3954  9.3552  8.8836
  20  0.242227  3.5435  5.0025 -2.0528 19.0312 18.6511 14.9529 14.1102 12.9260 12.5319 11.3466 10.8435 10.6628 10.2557  9.2895  9.2500  8.7835
  21  0.250202  3.5450  4.9930 -2.0230 18.9502 18.5473 14.8575 14.0125 12.8258 12.4344 11.2545 10.7520 10.5714 10.1664  9.2127  9.1736  8.7107
  22  0.256100  3.5461  4.9858 -2.0012 18.8914 18.4722 14.7888 13.9419 12.7534 12.3638 11.1875 10.6854 10.5049 10.1014  9.1566  9.1178  8.6575
  23  0.260603  3.5470  4.9803 -1.9849 18.8476 18.4165 14.7379 13.8899 12.6999 12.3114 11.1378 10.6359 10.4554 10.0529  9.1147  9.0762  8.6177
  24  0.264143  3.5476  4.9760 -1.9722 18.8133 18.3730 14.6983 13.8495 12.6582 12.2707 11.0991 10.5974 10.4169 10.0153  9.0821  9.0438  8.5868
  25  0.266883  3.5481  4.9727 -1.9623 18.7863 18.3386 14.6673 13.8178 12.6257 12.2388 11.0688 10.5674 10.3869  9.9859  9.0567  9.0185  8.5627
  26  0.269164  3.5486  4.9699 -1.9540 18.7637 18.3098 14.6414 13.7913 12.5986 12.2122 11.0436 10.5422 10.3618  9.9613  9.0357  8.9975  8.5427
  27  0.271248  3.5490  4.9676 -1.9467 18.7433 18.2836 14.6179 13.7674 12.5741 12.1882 11.0208 10.5196 10.3392  9.9393  9.0167  8.9786  8.5247
  28  0.273503  3.5494  4.9657 -1.9394 18.7231 18.2571 14.5944 13.7435 12.5496 12.1642 10.9980 10.4971 10.3167  9.9173  8.9980  8.9601  8.5072
  29  0.275938  3.5499  4.9636 -1.9316 18.7011 18.2287 14.5692 13.7177 12.5232 12.1383 10.9735 10.4727 10.2924  9.8937  8.9778  8.9400  8.4882
  30  0.278935  3.5504  4.9614 -1.9225 18.6756 18.1959 14.5402 13.6879 12.4928 12.1084 10.9452 10.4447 10.2644  9.8665  8.9545  8.9169  8.4663
  31  0.282730  3.5511  4.9589 -1.9115 18.6443 18.1553 14.5043 13.6511 12.4553 12.0715 10.9102 10.4102 10.2299  9.8328  8.9259  8.8884  8.4394
  32  0.287354  3.5519  4.9556 -1.8978 18.6061 18.1063 14.4607 13.6068 12.4098 12.0269 10.8679 10.3682 10.1880  9.7920  8.8909  8.8537  8.4064
  33  0.305820  3.5560  4.9372 -1.8365 18.4300 17.8810 14.2600 13.4013 12.1954 11.8163 10.6673 10.1705  9.9900  9.6017  8.7314  8.6955  8.2582
  34  0.329121  3.5616  4.9124 -1.7587 18.2056 17.5908 14.0062 13.1422 11.9262 11.5512 10.4154  9.9225  9.7418  9.3624  8.5298  8.4956  8.0709
  35  0.364359  3.5708  4.8694 -1.6327 17.8248 17.0644 13.5803 12.7125 11.4966 11.1241 10.0137  9.5256  9.3460  8.9775  8.2085  8.1761  7.7716
  36  0.381998  3.5767  4.8455 -1.5646 17.6155 16.7554 13.3433 12.4739 11.2585 10.8849  9.7883  9.3036  9.1243  8.7636  8.0346  8.0032  7.6119
  37  0.393722  3.5811  4.8291 -1.5176 17.4722 16.5328 13.1785 12.3083 11.0918 10.7161  9.6279  9.1456  8.9662  8.6120  7.9141  7.8836  7.5027
  38  0.406234  3.5861  4.8117 -1.4670 17.3085 16.2852 12.9951 12.1249 10.9111 10.5331  9.4559  8.9771  8.7980  8.4508  7.7848  7.7551  7.3852
  39  0.418405  3.5912  4.7951 -1.4169 17.1417 16.0350 12.8088 11.9388 10.7295 10.3495  9.2845  8.8102  8.6315  8.2917  7.6568  7.6281  7.2693
  40  0.429518  3.5963  4.7802 -1.3703 16.9827 15.8031 12.6306 11.7610 10.5564 10.1752  9.1235  8.6545  8.4763  8.1440  7.5374  7.5095  7.1615
  41  0.439766  3.6013  4.7669 -1.3267 16.8312 15.5887 12.4608 11.5913 10.3913 10.0100  8.9722  8.5092  8.3317  8.0068  7.4257  7.3986  7.0608
  42  0.449515  3.6063  4.7546 -1.2849 16.6840 15.3852 12.2951 11.4256 10.2304  9.8495  8.8270  8.3705  8.1938  7.8762  7.3188  7.2925  6.9645
  43  0.459314  3.6116  4.7429 -1.2427 16.5343 15.1841 12.1260 11.2561 10.0657  9.6862  8.6805  8.2317  8.0561  7.7460  7.2114  7.1859  6.8679
  44  0.469357  3.6174  4.7319 -1.1994 16.3819 14.9891 11.9508 11.0793  9.8916  9.5148  8.5291  8.0891  7.9149  7.6132  7.1012  7.0767  6.7688
  45  0.479402  3.6235  4.7220 -1.1556 16.2259 14.7981 11.7685 10.8936  9.7087  9.3356  8.3730  7.9438  7.7713  7.4786  6.9895  6.9659  6.6690
  46  0.489281  3.6301  4.7134 -1.1117 16.0625 14.5983 11.5747 10.6962  9.5189  9.1506  8.2144  7.7973  7.6270  7.3442  6.8778  6.8552  6.5696
  47  0.499228  3.6372  4.7058 -1.0670 15.8840 14.3705 11.3591 10.4767  9.3188  8.9558  8.0504  7.6473  7.4800  7.2075  6.7642  6.7426  6.4687
  48  0.509347  3.6447  4.6989 -1.0214 15.6764 14.0850 11.1129 10.2276  9.1090  8.7515  7.8813  7.4935  7.3301  7.0683  6.6478  6.6273  6.3654
  49  0.519613  3.6526  4.6926 -0.9751 15.4276 13.7309 10.8342  9.9491  8.8925  8.5407  7.7093  7.3377  7.1794  6.9279  6.5291  6.5095  6.2595
  50  0.529797  3.6606  4.6869 -0.9290 15.1304 13.3046 10.5278  9.6483  8.6762  8.3303  7.5392  7.1840  7.0315  6.7896  6.4099  6.3915  6.1528
  51  0.539833  3.6687  4.6817 -0.8835 14.7742 12.8214 10.2045  9.3381  8.4653  8.1255  7.3742  7.0349  6.8887  6.6553  6.2923  6.2749  6.0469
  52  0.544856  3.6726  4.6791 -0.8609 14.5633 12.5573 10.0364  9.1799  8.3615  8.0253  7.2934  6.9618  6.8189  6.5896  6.2337  6.2169  5.9940
  53  0.549828  3.6766  4.6763 -0.8385 14.3155 12.2809  9.8650  9.0214  8.2600  7.9280  7.2149  6.8906  6.7513  6.5256  6.1765  6.1601  5.9421
  54  0.554760  3.6803  4.6734 -0.8165 14.0514 12.0026  9.6948  8.8658  8.1617  7.8340  7.1387  6.8215  6.6854  6.4634  6.1204  6.1045  5.8911
  55  0.559649  3.6840  4.6704 -0.7949 13.7759 11.7280  9.5274  8.7141  8.0665  7.7433  7.0648  6.7543  6.6214  6.4027  6.0654  6.0500  5.8411
  56  0.564494  3.6876  4.6672 -0.7735 13.5077 11.4663  9.3663  8.5686  7.9746  7.6560  6.9932  6.6891  6.5592  6.3437  6.0117  5.9967  5.7920
  57  0.569298  3.6911  4.6638 -0.7525 13.2611 11.2271  9.2152  8.4317  7.8863  7.5723  6.9239  6.6256  6.4984  6.2859  5.9589  5.9444  5.7438
  58  0.574043  3.6945  4.6603 -0.7319 13.0546 11.0192  9.0767  8.3048  7.8015  7.4917  6.8564  6.5635  6.4389  6.2293  5.9072  5.8931  5.6965
  59  0.578738  3.6978  4.6568 -0.7116 12.8741 10.8343  8.9476  8.1858  7.7196  7.4140  6.7909  6.5030  6.3805  6.1738  5.8566  5.8428  5.6501
  60  0.583379  3.7011  4.6531 -0.6915 12.7158 10.6690  8.8268  8.0737  7.6405  7.3390  6.7270  6.4437  6.3234  6.1195  5.8067  5.7933  5.6044
  61  0.587969  3.7042  4.6495 -0.6716 12.5635 10.5134  8.7103  7.9655  7.5634  7.2659  6.6645  6.3858  6.2674  6.0661  5.7578  5.7448  5.5594
  62  0.592499  3.7073  4.6458 -0.6522 12.4133 10.3652  8.5973  7.8607  7.4884  7.1950  6.6037  6.3291  6.2126  6.0138  5.7098  5.6971  5.5153
  63  0.596971  3.7104  4.6419 -0.6329 12.2420 10.2109  8.4829  7.7561  7.4148  7.1257  6.5442  6.2738  6.1590  5.9627  5.6627  5.6504  5.4720
  64  0.601386  3.7134  4.6380 -0.6138 12.0661 10.0592  8.3703  7.6536  7.3429  7.0580  6.4862  6.2196  6.1065  5.9126  5.6166  5.6046  5.4295
  65  0.605747  3.7163  4.6340 -0.5950 11.8783  9.9055  8.2580  7.5524  7.2726  6.9921  6.4296  6.1667  6.0553  5.8636  5.5713  5.5597  5.3877
  66  0.610042  3.7191  4.6297 -0.5765 11.6901  9.7556  8.1483  7.4537  7.2040  6.9278  6.3743  6.1150  6.0053  5.8155  5.5270  5.5156  5.3467
  67  0.614277  3.7219  4.6255 -0.5584 11.5036  9.6100  8.0412  7.3577  7.1371  6.8652  6.3203  6.0644  5.9562  5.7686  5.4835  5.4724  5.3065
  68  0.618443  3.7245  4.6212 -0.5404 11.3230  9.4708  7.9378  7.2649  7.0720  6.8044  6.2677  6.0151  5.9083  5.7226  5.4408  5.4301  5.2669
  69  0.622541  3.7271  4.6167 -0.5227 11.1496  9.3381  7.8379  7.1752  7.0086  6.7451  6.2164  5.9670  5.8615  5.6777  5.3992  5.3887  5.2282
  70  0.626561  3.7296  4.6121 -0.5055 10.9829  9.2114  7.7417  7.0887  6.9470  6.6876  6.1665  5.9200  5.8159  5.6339  5.3584  5.3482  5.1903
  71  0.630510  3.7320  4.6075 -0.4885 10.8236  9.0910  7.6490  7.0054  6.8871  6.6316  6.1179  5.8741  5.7712  5.5911  5.3186  5.3087  5.1532
  72  0.634386  3.7343  4.6028 -0.4718 10.6703  8.9757  7.5597  6.9250  6.8289  6.5772  6.0706  5.8295  5.7277  5.5493  5.2797  5.2699  5.1168
  73  0.638192  3.7366  4.5981 -0.4554 10.5219  8.8651  7.4735  6.8474  6.7723  6.5242  6.0244  5.7860  5.6853  5.5084  5.2415  5.2320  5.0812
  74  0.641927  3.7387  4.5932 -0.4393 10.3788  8.7589  7.3901  6.7725  6.7172  6.4727  5.9794  5.7434  5.6438  5.4685  5.2041  5.1948  5.0462
  75  0.645598  3.7409  4.5883 -0.4236 10.2409  8.6571  7.3098  6.7000  6.6637  6.4225  5.9355  5.7018  5.6031  5.4293  5.1674  5.1582  5.0117
  76  0.649202  3.7428  4.5834 -0.4081 10.1075  8.5589  7.2321  6.6301  6.6115  6.3737  5.8925  5.6610  5.5633  5.3908  5.1313  5.1224  4.9778
  77  0.652744  3.7448  4.5783 -0.3927  9.9793  8.4647  7.1571  6.5624  6.5607  6.3261  5.8505  5.6212  5.5242  5.3531  5.0958  5.0871  4.9444
  78  0.656231  3.7467  4.5731 -0.3776  9.8551  8.3737  7.0844  6.4969  6.5110  6.2795  5.8093  5.5819  5.4858  5.3159  5.0608  5.0522  4.9113
  79  0.659659  3.7486  4.5678 -0.3628  9.7351  8.2858  7.0140  6.4333  6.4625  6.2339  5.7690  5.5435  5.4481  5.2794  5.0263  5.0179  4.8788
  80  0.663037  3.7503  4.5624 -0.3481  9.6190  8.2008  6.9455  6.3716  6.4149  6.1892  5.7293  5.5055  5.4110  5.2434  4.9923  4.9841  4.8465
  81  0.666363  3.7520  4.5569 -0.3336  9.5065  8.1182  6.8789  6.3113  6.3683  6.1454  5.6903  5.4683  5.3744  5.2080  4.9587  4.9507  4.8147
  82  0.670499  3.7541  4.5499 -0.3155  9.3699  8.0170  6.7970  6.2374  6.3106  6.0910  5.6419  5.4220  5.3289  5.1638  4.9170  4.9089  4.7750
  83  0.674607  3.7561  4.5425 -0.2975  9.2365  7.9178  6.7165  6.1645  6.2534  6.0372  5.5939  5.3760  5.2838  5.1200  4.8753  4.8676  4.7354
  84  0.678679  3.7581  4.5349 -0.2795  9.1071  7.8205  6.6374  6.0929  6.1969  5.9839  5.5464  5.3304  5.2391  5.0766  4.8341  4.8265  4.6961
  85  0.682708  3.7600  4.5271 -0.2616  8.9819  7.7257  6.5600  6.0227  6.1411  5.9313  5.4993  5.2854  5.1948  5.0336  4.7932  4.7858  4.6571
  86  0.686682  3.7618  4.5192 -0.2439  8.8605  7.6330  6.4842  5.9540  6.0860  5.8794  5.4529  5.2407  5.1510  4.9911  4.7527  4.7454  4.6183
  87  0.690596  3.7635  4.5109 -0.2263  8.7451  7.5444  6.4110  5.8876  6.0321  5.8283  5.4070  5.1967  5.1077  4.9490  4.7125  4.7053  4.5799
  88  0.694439  3.7651  4.5024 -0.2090  8.6342  7.4586  6.3402  5.8231  5.9791  5.7782  5.3618  5.1533  5.0650  4.9074  4.6727  4.6657  4.5417
  89  0.698206  3.7666  4.4940 -0.1919  8.5277  7.3760  6.2718  5.7606  5.9272  5.7290  5.3172  5.1105  5.0229  4.8664  4.6335  4.6267  4.5040
  90  0.701893  3.7681  4.4854 -0.1750  8.4259  7.2966  6.2059  5.7000  5.8765  5.6807  5.2735  5.0684  4.9814  4.8260  4.5948  4.5881  4.4667
  91  0.705494  3.7696  4.4767 -0.1584  8.3277  7.2197  6.1419  5.6414  5.8267  5.6334  5.2305  5.0269  4.9405  4.7861  4.5566  4.5500  4.4299
  92  0.709011  3.7710  4.4680 -0.1420  8.2353  7.1473  6.0813  5.5856  5.7784  5.5872  5.1881  4.9861  4.9002  4.7468  4.5188  4.5123  4.3934
  93  0.712439  3.7723  4.4593 -0.1260  8.1470  7.0778  6.0227  5.5317  5.7312  5.5420  5.1466  4.9458  4.8606  4.7080  4.4814  4.4750  4.3572
  94  0.715778  3.7736  4.4506 -0.1102  8.0627  7.0113  5.9665  5.4799  5.6852  5.4978  5.1058  4.9062  4.8216  4.6698  4.4446  4.4384  4.3216
  95  0.719030  3.7748  4.4419 -0.0946  7.9814  6.9470  5.9120  5.4297  5.6401  5.4544  5.0657  4.8674  4.7831  4.6322  4.4084  4.4021  4.2866
  96  0.722193  3.7759  4.4332 -0.0794  7.9031  6.8848  5.8592  5.3810  5.5960  5.4119  5.0264  4.8291  4.7454  4.5953  4.3728  4.3666  4.2519
  97  0.725268  3.7770  4.4246 -0.0644  7.8273  6.8243  5.8079  5.3336  5.5528  5.3703  4.9877  4.7917  4.7083  4.5589  4.3377  4.3317  4.2180
  98  0.728258  3.7781  4.4161 -0.0497  7.7543  6.7658  5.7579  5.2874  5.5105  5.3295  4.9498  4.7549  4.6719  4.5233  4.3032  4.2973  4.1845
