#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 4.8102E-03 2.4485E-03  -0.78   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=10.200 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  13  0.113822  3.5187  5.2448 -2.7220 20.8377 20.8606 17.0295 16.2490 15.1051 14.6354 13.3389 12.8253 12.6422 12.1945 11.0085 10.9612 10.4350
  14  0.134974  3.5212  5.1756 -2.5692 20.4391 20.4109 16.5921 15.8013 14.6521 14.1987 12.9207 12.4076 12.2254 11.7819 10.6222 10.5757 10.0551
  15  0.156335  3.5245  5.1225 -2.4389 20.0940 20.0056 16.2039 15.4021 14.2469 13.8079 12.5485 12.0367 11.8550 11.4173 10.2901 10.2448  9.7323
  16  0.175912  3.5289  5.0869 -2.3341 19.8082 19.6484 15.8700 15.0561 13.8932 13.4674 12.2273 11.7175 11.5361 11.1064 10.0192  9.9753  9.4738
  17  0.192374  3.5330  5.0619 -2.2539 19.5861 19.3627 15.6061 14.7828 13.6136 13.1980 11.9744 11.4664 11.2852 10.8623  9.8105  9.7678  9.2765
  18  0.207082  3.5364  5.0416 -2.1884 19.4053 19.1310 15.3925 14.5623 13.3882 12.9803 11.7694 11.2630 11.0819 10.6643  9.6403  9.5988  9.1155
  19  0.221497  3.5394  5.0238 -2.1294 19.2424 18.9224 15.2009 14.3650 13.1865 12.7850 11.5854 11.0803 10.8994 10.4864  9.4874  9.4468  8.9706
  20  0.234319  3.5420  5.0091 -2.0798 19.1055 18.7471 15.0404 14.2001 13.0180 12.6214 11.4312 10.9274 10.7466 10.3374  9.3593  9.3195  8.8494
  21  0.244407  3.5440  4.9977 -2.0421 19.0021 18.6145 14.9189 14.0755 12.8904 12.4974 11.3140 10.8111 10.6305 10.2240  9.2619  9.2225  8.7571
  22  0.251891  3.5454  4.9888 -2.0144 18.9271 18.5182 14.8307 13.9850 12.7976 12.4071 11.2287 10.7263 10.5457 10.1412  9.1906  9.1517  8.6896
