#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 4.8102E-03 2.4485E-03  -0.78   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=12.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.116330  3.5191  5.2348 -2.7011 20.7833 20.7991 16.9697 16.1877 15.0430 14.5758 13.2819 12.7684 12.5854 12.1382 10.9559 10.9087 10.3832
  15  0.136261  3.5214  5.1701 -2.5586 20.4112 20.3784 16.5607 15.7690 14.6193 14.1672 12.8907 12.3778 12.1956 11.7525 10.5954 10.5489 10.0290
  16  0.154794  3.5243  5.1228 -2.4443 20.1085 20.0229 16.2202 15.4188 14.2637 13.8244 12.5642 12.0524 11.8707 11.4328 10.3041 10.2585  9.7456
  17  0.171870  3.5280  5.0896 -2.3504 19.8532 19.7061 15.9231 15.1113 13.9496 13.5220 12.2788 11.7685 11.5871 11.1559 10.0615 10.0173  9.5137
  18  0.187411  3.5320  5.0647 -2.2723 19.6372 19.4293 15.6672 14.8461 13.6784 13.2607 12.0334 11.5250 11.3437 10.9190  9.8584  9.8154  9.3213
  19  0.201494  3.5353  5.0442 -2.2070 19.4570 19.1978 15.4539 14.6257 13.4531 13.0433 11.8290 11.3220 11.1409 10.7215  9.6891  9.6472  9.1613
  20  0.215712  3.5383  5.0259 -2.1470 19.2916 18.9867 15.2594 14.4254 13.2483 12.8451 11.6421 11.1366 10.9557 10.5410  9.5336  9.4927  9.0139
  21  0.229252  3.5411  5.0103 -2.0938 19.1446 18.7984 15.0867 14.2479 13.0668 12.6691 11.4762 10.9720 10.7912 10.3806  9.3958  9.3557  8.8835
  22  0.240713  3.5434  4.9975 -2.0509 19.0266 18.6473 14.9483 14.1059 12.9215 12.5279 11.3429 10.8397 10.6590 10.2516  9.2849  9.2454  8.7785
  23  0.249291  3.5451  4.9879 -2.0195 18.9412 18.5375 14.8478 14.0027 12.8157 12.4248 11.2457 10.7431 10.5625 10.1574  9.2040  9.1649  8.7019
  24  0.255640  3.5463  4.9809 -1.9968 18.8799 18.4589 14.7760 13.9291 12.7401 12.3510 11.1755 10.6735 10.4930 10.0894  9.1455  9.1068  8.6466
  25  0.260462  3.5471  4.9759 -1.9801 18.8350 18.4015 14.7237 13.8756 12.6849 12.2970 11.1242 10.6225 10.4420 10.0396  9.1027  9.0642  8.6061
  26  0.264217  3.5478  4.9720 -1.9674 18.8004 18.3573 14.6838 13.8347 12.6429 12.2559 11.0852 10.5836 10.4032 10.0016  9.0700  9.0317  8.5751
  27  0.267060  3.5484  4.9692 -1.9577 18.7739 18.3231 14.6530 13.8033 12.6108 12.2243 11.0552 10.5538 10.3734  9.9726  9.0450  9.0069  8.5515
  28  0.269419  3.5488  4.9672 -1.9499 18.7523 18.2948 14.6279 13.7777 12.5845 12.1985 11.0307 10.5295 10.3491  9.9490  9.0251  8.9870  8.5327
  29  0.271495  3.5492  4.9652 -1.9428 18.7326 18.2690 14.6051 13.7543 12.5605 12.1751 11.0085 10.5076 10.3272  9.9276  9.0069  8.9689  8.5156
  30  0.273605  3.5497  4.9635 -1.9360 18.7133 18.2437 14.5827 13.7313 12.5370 12.1520 10.9867 10.4859 10.3056  9.9065  8.9891  8.9513  8.4990
