#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 9.8327E-04 5.0050E-04  -1.49   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.600 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.111446  3.5369  5.2711 -2.6849 20.6698 20.3348 16.8055 15.9708 14.8232 14.2395 12.8638 12.3257 12.1358 11.7416 10.8590 10.8194 10.3942
  15  0.124449  3.5457  5.2287 -2.5598 20.2714 19.6699 16.3120 15.4655 14.3164 13.7739 12.4492 11.9133 11.7235 11.3409 10.5391 10.5013 10.0933
  16  0.137001  3.5529  5.1922 -2.4527 19.9148 19.1036 15.8941 15.0434 13.9001 13.3875 12.1047 11.5720 11.3826 11.0080 10.2660 10.2296  9.8346
  17  0.148819  3.5584  5.1622 -2.3645 19.6088 18.6487 15.5591 14.7084 13.5738 13.0812 11.8299 11.3006 11.1117 10.7426 10.0416 10.0063  9.6207
  18  0.160621  3.5629  5.1362 -2.2874 19.3322 18.2604 15.2746 14.4261 13.3016 12.8228 11.5963 11.0704 10.8825 10.5174  9.8460  9.8115  9.4332
  19  0.173118  3.5670  5.1120 -2.2147 19.0678 17.9014 15.0102 14.1650 13.0516 12.5840 11.3796 10.8572 10.6704 10.3087  9.6616  9.6278  9.2557
  20  0.186349  3.5706  5.0894 -2.1455 18.8142 17.5669 14.7622 13.9208 12.8191 12.3608 11.1764 10.6578 10.4721 10.1135  9.4867  9.4535  9.0870
  21  0.199781  3.5738  5.0690 -2.0819 18.5792 17.2644 14.5357 13.6982 12.6083 12.1576 10.9910 10.4763 10.2917  9.9360  9.3258  9.2932  8.9315
  22  0.215132  3.5771  5.0491 -2.0167 18.3371 16.9598 14.3050 13.4717 12.3948 11.9511 10.8026 10.2921 10.1086  9.7560  9.1612  9.1292  8.7722
  23  0.230445  3.5800  5.0316 -1.9579 18.1183 16.6911 14.0979 13.2684 12.2038 11.7660 10.6335 10.1272  9.9448  9.5950  9.0129  8.9812  8.6284
  24  0.243181  3.5821  5.0185 -1.9126 17.9493 16.4902 13.9380 13.1112 12.0563 11.6229 10.5028 10.0000  9.8186  9.4712  8.8982  8.8669  8.5174
  25  0.252375  3.5836  5.0095 -1.8815 17.8331 16.3537 13.8283 13.0032 11.9554 11.5249 10.4133  9.9131  9.7324  9.3866  8.8195  8.7885  8.4412
  26  0.259034  3.5847  5.0037 -1.8604 17.7544 16.2619 13.7541 12.9303 11.8872 11.4586 10.3528  9.8544  9.6740  9.3295  8.7662  8.7353  8.3896
  27  0.264055  3.5854  4.9998 -1.8453 17.6980 16.1963 13.7010 12.8780 11.8385 11.4112 10.3095  9.8123  9.6323  9.2885  8.7280  8.6973  8.3525
  28  0.267855  3.5859  4.9971 -1.8341 17.6561 16.1476 13.6615 12.8392 11.8025 11.3762 10.2775  9.7813  9.6015  9.2584  8.6998  8.6691  8.3252
  29  0.270786  3.5864  4.9949 -1.8255 17.6231 16.1092 13.6306 12.8088 11.7742 11.3487 10.2525  9.7571  9.5776  9.2349  8.6779  8.6473  8.3041
  30  0.273219  3.5868  4.9930 -1.8182 17.5948 16.0764 13.6042 12.7828 11.7503 11.3254 10.2314  9.7367  9.5573  9.2151  8.6595  8.6290  8.2863
  31  0.275568  3.5871  4.9918 -1.8118 17.5689 16.0458 13.5799 12.7590 11.7285 11.3043 10.2123  9.7184  9.5392  9.1975  8.6431  8.6127  8.2706
  32  0.277862  3.5875  4.9901 -1.8048 17.5413 16.0136 13.5542 12.7337 11.7053 11.2817 10.1920  9.6988  9.5198  9.1785  8.6256  8.5952  8.2536
  33  0.280509  3.5880  4.9884 -1.7972 17.5108 15.9780 13.5257 12.7058 11.6796 11.2568 10.1696  9.6771  9.4983  9.1575  8.6062  8.5759  8.2349
  34  0.283503  3.5884  4.9861 -1.7885 17.4772 15.9392 13.4942 12.6749 11.6510 11.2289 10.1443  9.6528  9.4742  9.1340  8.5841  8.5539  8.2136
  35  0.286803  3.5889  4.9831 -1.7786 17.4404 15.8972 13.4597 12.6410 11.6196 11.1983 10.1163  9.6257  9.4472  9.1075  8.5593  8.5292  8.1895
  36  0.290422  3.5894  4.9795 -1.7677 17.4010 15.8527 13.4226 12.6044 11.5855 11.1649 10.0857  9.5958  9.4176  9.0785  8.5318  8.5018  8.1628
  37  0.294950  3.5899  4.9747 -1.7542 17.3529 15.7987 13.3771 12.5597 11.5436 11.1240 10.0478  9.5590  9.3811  9.0426  8.4977  8.4677  8.1295
  38  0.300573  3.5905  4.9679 -1.7365 17.2917 15.7305 13.3191 12.5025 11.4900 11.0714  9.9991  9.5116  9.3339  8.9962  8.4534  8.4236  8.0862
  39  0.336443  3.5979  4.9221 -1.6125 16.7917 15.1611 12.8539 12.0463 11.0764 10.6688  9.6379  9.1647  8.9909  8.6617  8.1405  8.1117  7.7840
  40  0.361235  3.6049  4.8865 -1.5178 16.3856 14.7025 12.4758 11.6752 10.7448 10.3469  9.3540  8.8947  8.7247  8.4039  7.9005  7.8728  7.5542
  41  0.372503  3.6087  4.8685 -1.4710 16.1865 14.4805 12.2875 11.4896 10.5785 10.1854  9.2121  8.7606  8.5925  8.2764  7.7820  7.7549  7.4412
  42  0.382407  3.6125  4.8522 -1.4282 16.0032 14.2777 12.1127 11.3167 10.4236 10.0353  9.0809  8.6369  8.4707  8.1592  7.6735  7.6469  7.3381
  43  0.392114  3.6167  4.8367 -1.3852 15.8177 14.0733 11.9336 11.1390 10.2646  9.8813  8.9469  8.5114  8.3474  8.0410  7.5641  7.5382  7.2347
  44  0.402087  3.6215  4.8215 -1.3401 15.6219 13.8578 11.7417 10.9479 10.0943  9.7168  8.8046  8.3787  8.2170  7.9167  7.4498  7.4246  7.1273
  45  0.411751  3.6267  4.8077 -1.2949 15.4191 13.6314 11.5402 10.7456  9.9152  9.5442  8.6572  8.2425  8.0835  7.7904  7.3350  7.3106  7.0205
  46  0.420893  3.6324  4.7956 -1.2506 15.2138 13.3993 11.3325 10.5359  9.7321  9.3682  8.5085  8.1063  7.9504  7.6653  7.2227  7.1991  6.9170
  47  0.429765  3.6384  4.7849 -1.2067 15.0047 13.1610 11.1159 10.3181  9.5452  9.1890  8.3581  7.9695  7.8172  7.5408  7.1117  7.0892  6.8157
  48  0.438158  3.6445  4.7758 -1.1648 14.8019 12.9271 10.8973 10.1006  9.3627  9.0145  8.2124  7.8376  7.6888  7.4215  7.0061  6.9846  6.7199
  49  0.446391  3.6507  4.7674 -1.1237 14.5958 12.6879 10.6732  9.8808  9.1836  8.8434  8.0698  7.7086  7.5634  7.3052  6.9033  6.8827  6.6267
  50  0.454387  3.6568  4.7599 -1.0841 14.3511 12.4116 10.4479  9.6590  9.0117  8.6789  7.9329  7.5844  7.4431  7.1928  6.8032  6.7835  6.5358
  51  0.462429  3.6632  4.7530 -1.0440 14.0524 12.0871 10.2081  9.4245  8.8390  8.5132  7.7953  7.4592  7.3224  7.0793  6.7013  6.6826  6.4433
  52  0.467212  3.6671  4.7493 -1.0201 13.8577 11.8851 10.0572  9.2806  8.7355  8.4143  7.7132  7.3844  7.2504  7.0115  6.6406  6.6224  6.3883
  53  0.471908  3.6711  4.7459 -0.9965 13.6549 11.6821  9.9042  9.1369  8.6336  8.3172  7.6326  7.3109  7.1797  6.9450  6.5809  6.5632  6.3342
  54  0.476522  3.6751  4.7428 -0.9733 13.4434 11.4777  9.7501  8.9937  8.5337  8.2221  7.5535  7.2387  7.1103  6.8796  6.5221  6.5050  6.2811
  55  0.481062  3.6789  4.7395 -0.9505 13.2304 11.2791  9.5998  8.8551  8.4376  8.1307  7.4771  7.1687  7.0429  6.8161  6.4648  6.4482  6.2291
  56  0.485530  3.6827  4.7363 -0.9280 13.0135 11.0848  9.4527  8.7201  8.3443  8.0422  7.4028  7.1005  6.9772  6.7540  6.4086  6.3925  6.1781
  57  0.489921  3.6864  4.7330 -0.9060 12.7958 10.8966  9.3099  8.5894  8.2543  7.9569  7.3310  7.0344  6.9134  6.6935  6.3537  6.3381  6.1282
  58  0.494233  3.6900  4.7297 -0.8843 12.5795 10.7151  9.1718  8.4635  8.1679  7.8751  7.2617  6.9703  6.8515  6.6347  6.3002  6.2850  6.0793
  59  0.498464  3.6936  4.7263 -0.8631 12.3638 10.5389  9.0370  8.3412  8.0841  7.7961  7.1945  6.9079  6.7912  6.5773  6.2477  6.2330  6.0314
  60  0.502573  3.6969  4.7226 -0.8427 12.1590 10.3746  8.9104  8.2267  8.0054  7.7218  7.1309  6.8486  6.7338  6.5225  6.1974  6.1830  5.9852
  61  0.506539  3.7002  4.7193 -0.8228 11.9576 10.2151  8.7868  8.1150  7.9286  7.6496  7.0691  6.7911  6.6780  6.4693  6.1485  6.1346  5.9405
  62  0.510383  3.7033  4.7158 -0.8034 11.7690 10.0669  8.6705  8.0100  7.8556  7.5811  7.0104  6.7361  6.6246  6.4183  6.1017  6.0881  5.8975
  63  0.514110  3.7063  4.7124 -0.7846 11.5860  9.9242  8.5577  7.9083  7.7847  7.5145  6.9533  6.6828  6.5728  6.3688  6.0561  6.0429  5.8557
  64  0.517727  3.7093  4.7089 -0.7663 11.4114  9.7889  8.4503  7.8114  7.7166  7.4508  6.8985  6.6314  6.5228  6.3211  6.0122  5.9992  5.8152
  65  0.521250  3.7122  4.7054 -0.7484 11.2413  9.6577  8.3458  7.7172  7.6503  7.3888  6.8451  6.5814  6.4741  6.2745  5.9694  5.9568  5.7759
  66  0.524694  3.7150  4.7019 -0.7308 11.0775  9.5318  8.2450  7.6266  7.5862  7.3287  6.7934  6.5329  6.4269  6.2293  5.9277  5.9154  5.7374
  67  0.528069  3.7177  4.6984 -0.7135 10.9172  9.4088  8.1468  7.5381  7.5234  7.2702  6.7428  6.4854  6.3806  6.1850  5.8868  5.8748  5.6997
  68  0.531387  3.7204  4.6948 -0.6965 10.7618  9.2896  8.0514  7.4524  7.4623  7.2130  6.6935  6.4390  6.3353  6.1417  5.8467  5.8351  5.6627
  69  0.534658  3.7230  4.6910 -0.6796 10.6103  9.1732  7.9582  7.3687  7.4022  7.1570  6.6451  6.3934  6.2908  6.0990  5.8073  5.7959  5.6263
  70  0.537906  3.7255  4.6872 -0.6629 10.4643  9.0606  7.8673  7.2872  7.3433  7.1021  6.5975  6.3486  6.2471  6.0571  5.7685  5.7572  5.5903
  71  0.541138  3.7281  4.6831 -0.6462 10.3215  8.9500  7.7779  7.2071  7.2852  7.0479  6.5505  6.3043  6.2037  6.0155  5.7299  5.7189  5.5544
  72  0.544352  3.7305  4.6790 -0.6297 10.1827  8.8422  7.6906  7.1289  7.2280  6.9945  6.5041  6.2604  6.1609  5.9745  5.6917  5.6810  5.5190
  73  0.547564  3.7329  4.6746 -0.6131 10.0467  8.7363  7.6049  7.0521  7.1713  6.9416  6.4581  6.2170  6.1183  5.9337  5.6537  5.6432  5.4836
  74  0.550771  3.7353  4.6703 -0.5966  9.9137  8.6324  7.5209  6.9768  7.1153  6.8893  6.4125  6.1739  6.0761  5.8931  5.6159  5.6057  5.4484
  75  0.553967  3.7376  4.6656 -0.5802  9.7847  8.5313  7.4392  6.9034  7.0601  6.8377  6.3675  6.1311  6.0343  5.8529  5.5783  5.5684  5.4134
  76  0.557146  3.7399  4.6608 -0.5639  9.6589  8.4323  7.3591  6.8314  7.0057  6.7867  6.3230  6.0889  5.9928  5.8130  5.5411  5.5313  5.3786
  77  0.560304  3.7421  4.6558 -0.5477  9.5376  8.3362  7.2812  6.7614  6.9523  6.7367  6.2790  6.0471  5.9519  5.7736  5.5042  5.4947  5.3439
  78  0.563430  3.7442  4.6508 -0.5316  9.4191  8.2420  7.2047  6.6927  6.8998  6.6873  6.2356  6.0059  5.9115  5.7347  5.4678  5.4584  5.3098
