#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 9.8327E-04 5.0050E-04  -1.49   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.112482  3.5377  5.2677 -2.6746 20.6377 20.2804 16.7648 15.9289 14.7808 14.2007 12.8292 12.2912 12.1013 11.7082 10.8326 10.7932 10.3694
  15  0.125564  3.5463  5.2254 -2.5500 20.2392 19.6175 16.2733 15.4263 14.2774 13.7379 12.4172 11.8816 11.6918 11.3100 10.5140 10.4764 10.0696
  16  0.138191  3.5535  5.1892 -2.4437 19.8839 19.0562 15.8591 15.0083 13.8657 13.3554 12.0759 11.5436 11.3542 10.9802 10.2428 10.2066  9.8126
  17  0.150108  3.5590  5.1595 -2.3561 19.5787 18.6057 15.5277 14.6772 13.5436 13.0526 11.8041 11.2751 11.0864 10.7177 10.0202  9.9850  9.6002
  18  0.162089  3.5634  5.1336 -2.2790 19.3016 18.2181 15.2436 14.3954 13.2722 12.7948 11.5709 11.0453 10.8576 10.4929  9.8245  9.7901  9.4125
  19  0.174732  3.5674  5.1096 -2.2064 19.0373 17.8607 14.9802 14.1354 13.0234 12.5570 11.3550 10.8331 10.6464 10.2851  9.6405  9.6069  9.2354
  20  0.188030  3.5710  5.0872 -2.1377 18.7854 17.5294 14.7343 13.8933 12.7931 12.3358 11.1536 10.6355 10.4499 10.0917  9.4670  9.4339  9.0679
  21  0.201479  3.5742  5.0671 -2.0747 18.5526 17.2305 14.5102 13.6732 12.5847 12.1349 10.9703 10.4561 10.2715  9.9162  9.3078  9.2753  8.9140
  22  0.217025  3.5775  5.0472 -2.0096 18.3104 16.9267 14.2797 13.4469 12.3715 11.9286 10.7820 10.2720 10.0887  9.7364  9.1432  9.1113  8.7547
  23  0.232064  3.5802  5.0302 -1.9524 18.0976 16.6662 14.0783 13.2492 12.1857 11.7485 10.6175 10.1116  9.9293  9.5798  8.9988  8.9673  8.6149
  24  0.244379  3.5823  5.0176 -1.9088 17.9351 16.4734 13.9245 13.0979 12.0439 11.6109 10.4918  9.9894  9.8080  9.4608  8.8886  8.8573  8.5081
  25  0.253185  3.5838  5.0089 -1.8791 17.8242 16.3433 13.8200 12.9950 11.9477 11.5174 10.4065  9.9065  9.7258  9.3802  8.8135  8.7825  8.4354
  26  0.259624  3.5847  5.0034 -1.8588 17.7486 16.2551 13.7486 12.9248 11.8821 11.4537 10.3483  9.8500  9.6697  9.3252  8.7622  8.7314  8.3857
  27  0.264489  3.5854  4.9996 -1.8442 17.6939 16.1916 13.6971 12.8742 11.8350 11.4078 10.3064  9.8093  9.6293  9.2855  8.7252  8.6945  8.3498
  28  0.268183  3.5859  4.9969 -1.8333 17.6531 16.1442 13.6587 12.8365 11.7999 11.3737 10.2752  9.7791  9.5993  9.2562  8.6978  8.6671  8.3232
  29  0.271053  3.5864  4.9948 -1.8249 17.6207 16.1066 13.6284 12.8066 11.7722 11.3467 10.2507  9.7553  9.5758  9.2331  8.6763  8.6457  8.3025
  30  0.273460  3.5868  4.9929 -1.8176 17.5928 16.0740 13.6022 12.7809 11.7485 11.3236 10.2298  9.7351  9.5557  9.2136  8.6581  8.6276  8.2849
  31  0.275820  3.5871  4.9918 -1.8112 17.5668 16.0435 13.5780 12.7571 11.7266 11.3025 10.2106  9.7168  9.5376  9.1959  8.6416  8.6112  8.2691
  32  0.278147  3.5875  4.9900 -1.8042 17.5390 16.0109 13.5519 12.7315 11.7032 11.2796 10.1901  9.6969  9.5179  9.1767  8.6239  8.5935  8.2519
  33  0.280858  3.5880  4.9882 -1.7964 17.5080 15.9748 13.5230 12.7032 11.6771 11.2543 10.1673  9.6749  9.4961  9.1553  8.6041  8.5738  8.2329
  34  0.283943  3.5884  4.9859 -1.7874 17.4736 15.9352 13.4908 12.6715 11.6478 11.2258 10.1415  9.6500  9.4714  9.1312  8.5815  8.5513  8.2110
  35  0.287358  3.5889  4.9828 -1.7773 17.4358 15.8921 13.4553 12.6367 11.6155 11.1944 10.1126  9.6220  9.4437  9.1040  8.5560  8.5258  8.1862
  36  0.291122  3.5894  4.9790 -1.7660 17.3950 15.8461 13.4169 12.5988 11.5802 11.1598 10.0809  9.5911  9.4130  9.0739  8.5274  8.4974  8.1585
  37  0.295869  3.5900  4.9740 -1.7517 17.3445 15.7893 13.3691 12.5518 11.5362 11.1168 10.0411  9.5524  9.3746  9.0361  8.4916  8.4616  8.1235
  38  0.304713  3.5912  4.9634 -1.7236 17.2428 15.6751 13.2734 12.4576 11.4486 11.0311  9.9624  9.4760  9.2987  8.9618  8.4209  8.3912  8.0547
  39  0.344644  3.6000  4.9112 -1.5826 16.6636 15.0154 12.7351 11.9299 10.9723 10.5677  9.5485  9.0795  8.9069  8.5802  8.0646  8.0362  7.7113
  40  0.364431  3.6059  4.8822 -1.5056 16.3330 14.6436 12.4263 11.6265 10.7013 10.3046  9.3169  8.8597  8.6901  8.3705  7.8695  7.8420  7.5247
  41  0.375168  3.6097  4.8648 -1.4605 16.1408 14.4297 12.2442 11.4468 10.5403 10.1484  9.1798  8.7301  8.5625  8.2475  7.7553  7.7284  7.4159
  42  0.384976  3.6135  4.8488 -1.4178 15.9577 14.2274 12.0691 11.2735 10.3851  9.9980  9.0485  8.6065  8.4409  8.1307  7.6471  7.6207  7.3132
  43  0.394767  3.6178  4.8333 -1.3743 15.7696 14.0201 11.8868 11.0925 10.2232  9.8413  8.9124  8.4792  8.3157  8.0108  7.5364  7.5107  7.2087
  44  0.404817  3.6228  4.8183 -1.3286 15.5699 13.8000 11.6904 10.8966 10.0489  9.6731  8.7673  8.3441  8.1832  7.8846  7.4206  7.3956  7.1001
  45  0.414464  3.6282  4.8048 -1.2831 15.3636 13.5687 11.4847 10.6895  9.8662  9.4971  8.6175  8.2061  8.0480  7.7570  7.3050  7.2809  6.9929
  46  0.423594  3.6341  4.7931 -1.2386 15.1559 13.3334 11.2732 10.4762  9.6807  9.3190  8.4672  8.0688  7.9139  7.6312  7.1923  7.1691  6.8893
  47  0.432450  3.6402  4.7828 -1.1948 14.9453 13.0928 11.0535 10.2556  9.4926  9.1387  8.3163  7.9317  7.7804  7.5066  7.0815  7.0593  6.7884
  48  0.440842  3.6463  4.7739 -1.1529 14.7424 12.8579 10.8320 10.0364  9.3100  8.9642  8.1707  7.8000  7.6522  7.3877  6.9763  6.9551  6.6930
  49  0.449094  3.6525  4.7657 -1.1120 14.5270 12.6094 10.6059  9.8148  9.1316  8.7938  8.0286  7.6715  7.5274  7.2717  6.8737  6.8534  6.6000
  50  0.457118  3.6587  4.7585 -1.0723 14.2649 12.3165 10.3770  9.5893  8.9600  8.6293  7.8919  7.5472  7.4073  7.1592  6.7732  6.7538  6.5086
  51  0.465216  3.6653  4.7519 -1.0320 13.9519 11.9820 10.1307  9.3503  8.7858  8.4625  7.7534  7.4211  7.2858  7.0449  6.6707  6.6522  6.4156
  52  0.469981  3.6692  4.7483 -1.0082 13.7526 11.7793  9.9780  9.2060  8.6829  8.3642  7.6718  7.3468  7.2143  6.9777  6.6104  6.5924  6.3610
  53  0.474661  3.6732  4.7450 -0.9847 13.5454 11.5756  9.8244  9.0626  8.5820  8.2681  7.5919  7.2740  7.1442  6.9117  6.5510  6.5337  6.3073
  54  0.479261  3.6772  4.7420 -0.9616 13.3304 11.3719  9.6705  8.9203  8.4833  8.1742  7.5137  7.2025  7.0755  6.8469  6.4928  6.4759  6.2546
  55  0.483788  3.6809  4.7387 -0.9390 13.1151 11.1751  9.5216  8.7833  8.3885  8.0842  7.4384  7.1333  7.0089  6.7841  6.4360  6.4196  6.2031
  56  0.488242  3.6847  4.7355 -0.9167 12.8970 10.9836  9.3764  8.6503  8.2968  7.9972  7.3652  7.0660  6.9440  6.7226  6.3804  6.3645  6.1525
  57  0.492621  3.6884  4.7322 -0.8949 12.6791 10.7985  9.2357  8.5219  8.2084  7.9135  7.2945  7.0008  6.8811  6.6629  6.3260  6.3107  6.1031
  58  0.496916  3.6920  4.7288 -0.8734 12.4638 10.6204  9.0998  8.3982  8.1236  7.8334  7.2264  6.9377  6.8201  6.6049  6.2731  6.2581  6.0547
  59  0.501116  3.6954  4.7254 -0.8524 12.2503 10.4479  8.9675  8.2784  8.0416  7.7560  7.1605  6.8764  6.7607  6.5484  6.2213  6.2068  6.0074
  60  0.505185  3.6987  4.7218 -0.8323 12.0490 10.2876  8.8434  8.1663  7.9643  7.6832  7.0981  6.8182  6.7043  6.4945  6.1718  6.1576  5.9619
  61  0.509106  3.7020  4.7185 -0.8126 11.8517 10.1322  8.7224  8.0570  7.8889  7.6125  7.0376  6.7618  6.6495  6.4422  6.1238  6.1101  5.9180
