#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 9.8327E-04 5.0050E-04  -1.49   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=12.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.107559  3.5342  5.2841 -2.7244 20.7916 20.5416 16.9608 16.1317 14.9867 14.3888 12.9969 12.4583 12.2684 11.8700 10.9600 10.9199 10.4888
  15  0.120282  3.5430  5.2413 -2.5976 20.3938 19.8714 16.4608 15.6171 14.4674 13.9132 12.5732 12.0365 11.8466 11.4608 10.6357 10.5973 10.1843
  16  0.132569  3.5505  5.2036 -2.4877 20.0329 19.2876 16.0299 15.1800 14.0341 13.5124 12.2162 11.6824 11.4927 11.1157 10.3552 10.3184  9.9193
  17  0.144067  3.5564  5.1724 -2.3969 19.7236 18.8153 15.6807 14.8295 13.6912 13.1920 11.9296 11.3991 11.2099 10.8388 10.1239 10.0882  9.6993
  18  0.155219  3.5610  5.1461 -2.3197 19.4486 18.4225 15.3932 14.5436 13.4146 12.9304 11.6936 11.1662 10.9779 10.6111  9.9278  9.8930  9.5116
  19  0.167076  3.5651  5.1216 -2.2468 19.1852 18.0599 15.1269 14.2800 13.1615 12.6892 11.4751 10.9511 10.7637 10.4005  9.7430  9.7089  9.3341
  20  0.179906  3.5689  5.0984 -2.1763 18.9277 17.7160 14.8726 14.0294 12.9223 12.4600 11.2667 10.7464 10.5601 10.2001  9.5645  9.5311  9.1620
  21  0.193484  3.5724  5.0767 -2.1091 18.6805 17.3944 14.6329 13.7937 12.6985 12.2446 11.0704 10.5539 10.3688 10.0119  9.3946  9.3619  8.9979
  22  0.207792  3.5757  5.0567 -2.0452 18.4434 17.0929 14.4060 13.5709 12.4881 12.0414 10.8850 10.3726 10.1885  9.8346  9.2332  9.2009  8.8418
  23  0.223861  3.5788  5.0375 -1.9810 18.2045 16.7964 14.1795 13.3485 12.2789 11.8388 10.6999 10.1920 10.0091  9.6582  9.0712  9.0393  8.6848
  24  0.238131  3.5813  5.0224 -1.9289 18.0103 16.5626 13.9957 13.1679 12.1094 11.6744 10.5498 10.0458  9.8640  9.5157  8.9394  8.9080  8.5573
  25  0.248993  3.5832  5.0117 -1.8916 17.8712 16.3983 13.8642 13.0385 11.9883 11.5569 10.4425  9.9415  9.7605  9.4142  8.8452  8.8141  8.4661
  26  0.256586  3.5843  5.0049 -1.8670 17.7791 16.2905 13.7774 12.9532 11.9087 11.4794 10.3719  9.8729  9.6924  9.3475  8.7830  8.7521  8.4059
  27  0.262267  3.5851  5.0006 -1.8498 17.7148 16.2157 13.7169 12.8936 11.8530 11.4254 10.3225  9.8250  9.6449  9.3009  8.7395  8.7088  8.3638
  28  0.266519  3.5857  4.9975 -1.8374 17.6681 16.1614 13.6729 12.8504 11.8129 11.3863 10.2868  9.7904  9.6106  9.2672  8.7081  8.6775  8.3333
  29  0.269725  3.5862  4.9953 -1.8281 17.6323 16.1198 13.6393 12.8173 11.7823 11.3565 10.2597  9.7641  9.5845  9.2417  8.6844  8.6538  8.3103
  30  0.272288  3.5866  4.9934 -1.8204 17.6028 16.0854 13.6117 12.7903 11.7572 11.3322 10.2376  9.7428  9.5634  9.2211  8.6651  8.6346  8.2917
  31  0.274632  3.5870  4.9922 -1.8139 17.5767 16.0547 13.5873 12.7663 11.7353 11.3109 10.2185  9.7244  9.5451  9.2033  8.6487  8.6182  8.2759
  32  0.276826  3.5874  4.9905 -1.8073 17.5499 16.0233 13.5622 12.7417 11.7127 11.2890 10.1988  9.7054  9.5263  9.1849  8.6317  8.6014  8.2596
  33  0.279262  3.5878  4.9888 -1.8001 17.5209 15.9894 13.5353 12.7153 11.6885 11.2655 10.1776  9.6851  9.5062  9.1653  8.6135  8.5832  8.2421
  34  0.281956  3.5883  4.9868 -1.7921 17.4896 15.9531 13.5060 12.6865 11.6620 11.2397 10.1544  9.6626  9.4840  9.1436  8.5933  8.5630  8.2226
  35  0.284875  3.5887  4.9842 -1.7833 17.4560 15.9145 13.4745 12.6556 11.6334 11.2119 10.1290  9.6381  9.4596  9.1197  8.5709  8.5408  8.2009
  36  0.288024  3.5891  4.9810 -1.7736 17.4208 15.8745 13.4414 12.6230 11.6030 11.1822 10.1018  9.6116  9.4333  9.0940  8.5467  8.5165  8.1773
  37  0.291865  3.5896  4.9770 -1.7621 17.3797 15.8284 13.4026 12.5848 11.5673 11.1473 10.0696  9.5803  9.4022  9.0634  8.5176  8.4876  8.1490
  38  0.296053  3.5900  4.9720 -1.7491 17.3351 15.7788 13.3603 12.5431 11.5280 11.1087 10.0337  9.5452  9.3675  9.0292  8.4848  8.4549  8.1169
  39  0.305067  3.5912  4.9613 -1.7208 17.2340 15.6656 13.2649 12.4493 11.4405 11.0231  9.9548  9.4685  9.2913  8.9544  8.4138  8.3840  8.0475
  40  0.339752  3.5987  4.9156 -1.5983 16.7349 15.0969 12.8007 11.9941 11.0290 10.6227  9.5965  9.1250  8.9517  8.6235  8.1046  8.0759  7.7494
  41  0.361167  3.6050  4.8841 -1.5150 16.3765 14.6927 12.4669 11.6664 10.7366 10.3387  9.3464  8.8875  8.7175  8.3968  7.8937  7.8661  7.5476
  42  0.372194  3.6088  4.8662 -1.4690 16.1808 14.4747 12.2819 11.4840 10.5731 10.1800  9.2069  8.7555  8.5875  8.2713  7.7771  7.7499  7.4363
  43  0.381972  3.6125  4.8500 -1.4265 15.9993 14.2738 12.1086 11.3126 10.4194 10.0310  9.0767  8.6328  8.4666  8.1551  7.6693  7.6427  7.3339
  44  0.391585  3.6167  4.8345 -1.3837 15.8151 14.0708 11.9306 11.1359 10.2613  9.8780  8.9434  8.5079  8.3438  8.0375  7.5606  7.5346  7.2311
  45  0.401150  3.6212  4.8197 -1.3402 15.6262 13.8629 11.7455 10.9516 10.0969  9.7191  8.8060  8.3797  8.2179  7.9174  7.4501  7.4248  7.1272
  46  0.410334  3.6262  4.8062 -1.2969 15.4335 13.6482 11.5541 10.7595  9.9267  9.5550  8.6657  8.2500  8.0908  7.7969  7.3404  7.3159  7.0250
  47  0.419275  3.6317  4.7942 -1.2534 15.2328 13.4215 11.3513 10.5548  9.7476  9.3829  8.5200  8.1164  7.9603  7.6743  7.2301  7.2065  6.9234
  48  0.427711  3.6375  4.7838 -1.2114 15.0330 13.1939 11.1448 10.3469  9.5688  9.2114  8.3762  7.9854  7.8325  7.5548  7.1236  7.1010  6.8262
  49  0.435897  3.6434  4.7745 -1.1701 14.8328 12.9637 10.9320 10.1346  9.3900  9.0403  8.2332  7.8559  7.7064  7.4376  7.0197  6.9980  6.7317
  50  0.443780  3.6494  4.7664 -1.1304 14.6364 12.7350 10.7153  9.9218  9.2155  8.8737  8.0943  7.7305  7.5845  7.3244  6.9198  6.8991  6.6413
  51  0.451641  3.6553  4.7585 -1.0909 14.4069 12.4739 10.4938  9.7042  9.0446  8.7102  7.9581  7.6069  7.4648  7.2129  6.8206  6.8008  6.5512
  52  0.456503  3.6592  4.7540 -1.0666 14.2373 12.2861 10.3522  9.5647  8.9399  8.6097  7.8745  7.5308  7.3913  7.1438  6.7587  6.7394  6.4949
  53  0.461270  3.6630  4.7499 -1.0425 14.0534 12.0878 10.2069  9.4230  8.8363  8.5104  7.7921  7.4557  7.3189  7.0757  6.6976  6.6788  6.4393
  54  0.465945  3.6670  4.7462 -1.0187 13.8594 11.8862 10.0564  9.2795  8.7332  8.4118  7.7103  7.3813  7.2473  7.0084  6.6373  6.6190  6.3847
  55  0.470541  3.6708  4.7426 -0.9954 13.6604 11.6868  9.9061  9.1381  8.6329  8.3162  7.6308  7.3087  7.1775  6.9426  6.5782  6.5605  6.3312
  56  0.475060  3.6747  4.7392 -0.9723 13.4538 11.4868  9.7551  8.9977  8.5346  8.2226  7.5528  7.2376  7.1089  6.8780  6.5200  6.5028  6.2785
  57  0.479503  3.6786  4.7359 -0.9497 13.2425 11.2893  9.6057  8.8600  8.4390  8.1316  7.4769  7.1680  7.0420  6.8149  6.4630  6.4464  6.2269
  58  0.483869  3.6823  4.7326 -0.9275 13.0281 11.0960  9.4594  8.7258  8.3463  8.0437  7.4031  7.1003  6.9768  6.7532  6.4072  6.3911  6.1762
  59  0.488159  3.6860  4.7295 -0.9055 12.8100 10.9074  9.3165  8.5950  8.2564  7.9584  7.3313  7.0342  6.9131  6.6929  6.3526  6.3369  6.1266
  60  0.492352  3.6895  4.7260 -0.8842 12.5990 10.7299  9.1812  8.4716  8.1714  7.8780  7.2632  6.9712  6.8522  6.6350  6.2998  6.2846  6.0784
  61  0.496451  3.6931  4.7228 -0.8633 12.3854 10.5548  9.0477  8.3504  8.0885  7.7998  7.1967  6.9095  6.7926  6.5783  6.2481  6.2332  6.0311
  62  0.500464  3.6964  4.7191 -0.8430 12.1820 10.3912  8.9217  8.2363  8.0100  7.7258  7.1334  6.8505  6.7354  6.5238  6.1980  6.1835  5.9852
  63  0.504366  3.6995  4.7155 -0.8231 11.9833 10.2337  8.7997  8.1261  7.9341  7.6543  7.0721  6.7933  6.6799  6.4707  6.1492  6.1351  5.9405
  64  0.508122  3.7026  4.7118 -0.8039 11.7972 10.0871  8.6847  8.0221  7.8617  7.5862  7.0136  6.7387  6.6268  6.4200  6.1025  6.0889  5.8976
  65  0.511746  3.7057  4.7083 -0.7852 11.6162  9.9457  8.5731  7.9214  7.7914  7.5203  6.9571  6.6858  6.5755  6.3710  6.0574  6.0441  5.8561
  66  0.515255  3.7086  4.7048 -0.7671 11.4435  9.8116  8.4666  7.8254  7.7241  7.4571  6.9028  6.6349  6.5260  6.3237  6.0139  6.0009  5.8161
  67  0.518659  3.7114  4.7013 -0.7495 11.2752  9.6818  8.3632  7.7323  7.6586  7.3958  6.8500  6.5855  6.4780  6.2777  5.9716  5.9589  5.7772
  68  0.521968  3.7142  4.6978 -0.7322 11.1137  9.5576  8.2640  7.6429  7.5954  7.3367  6.7992  6.5377  6.4314  6.2332  5.9306  5.9182  5.7394
  69  0.525197  3.7169  4.6943 -0.7152 10.9561  9.4367  8.1673  7.5559  7.5336  7.2791  6.7495  6.4911  6.3859  6.1898  5.8905  5.8784  5.7024
  70  0.528370  3.7195  4.6906 -0.6986 10.8048  9.3206  8.0744  7.4723  7.4739  7.2233  6.7011  6.4456  6.3415  6.1473  5.8512  5.8394  5.6661
  71  0.531494  3.7220  4.6869 -0.6820 10.6567  9.2068  7.9832  7.3903  7.4151  7.1684  6.6537  6.4009  6.2979  6.1054  5.8124  5.8009  5.6304
  72  0.534567  3.7244  4.6830 -0.6657 10.5143  9.0970  7.8949  7.3111  7.3579  7.1149  6.6073  6.3572  6.2552  6.0646  5.7746  5.7632  5.5952
  73  0.537607  3.7269  4.6792 -0.6496 10.3744  8.9889  7.8076  7.2329  7.3012  7.0622  6.5616  6.3141  6.2131  6.0242  5.7371  5.7261  5.5604
  74  0.540615  3.7293  4.6752 -0.6337 10.2391  8.8839  7.7226  7.1568  7.2458  7.0104  6.5167  6.2718  6.1718  5.9845  5.7002  5.6894  5.5262
  75  0.543612  3.7316  4.6710 -0.6177 10.1069  8.7811  7.6393  7.0822  7.1909  6.9593  6.4722  6.2297  6.1306  5.9450  5.6635  5.6529  5.4920
  76  0.546598  3.7339  4.6666 -0.6019  9.9785  8.6809  7.5582  7.0094  7.1369  6.9089  6.4283  6.1882  6.0899  5.9059  5.6271  5.6168  5.4581
  77  0.549580  3.7361  4.6621 -0.5861  9.8535  8.5830  7.4790  6.9382  7.0836  6.8589  6.3847  6.1469  6.0494  5.8670  5.5908  5.5807  5.4242
  78  0.552556  3.7383  4.6574 -0.5702  9.7310  8.4868  7.4012  6.8683  7.0309  6.8096  6.3415  6.1059  6.0093  5.8284  5.5547  5.5448  5.3905
  79  0.555506  3.7405  4.6526 -0.5546  9.6117  8.3927  7.3250  6.7998  6.9789  6.7609  6.2989  6.0654  5.9696  5.7903  5.5190  5.5093  5.3570
  80  0.558436  3.7426  4.6476 -0.5390  9.4966  8.3014  7.2508  6.7332  6.9279  6.7130  6.2568  6.0254  5.9304  5.7524  5.4836  5.4741  5.3238
  81  0.561336  3.7446  4.6426 -0.5236  9.3841  8.2118  7.1780  6.6678  6.8776  6.6657  6.2152  5.9859  5.8916  5.7151  5.4486  5.4393  5.2909
  82  0.565420  3.7474  4.6352 -0.5019  9.2294  8.0882  7.0771  6.5771  6.8075  6.5998  6.1569  5.9305  5.8372  5.6627  5.3993  5.3902  5.2445
  83  0.569535  3.7502  4.6275 -0.4799  9.0772  7.9659  6.9769  6.4870  6.7373  6.5337  6.0983  5.8747  5.7825  5.6098  5.3496  5.3408  5.1976
