#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 3.4153E-04 1.7385E-04  -1.94   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=13.400 EEPS=265
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  15  0.111981  3.5469  5.2772 -2.6490 20.5307 20.0612 16.5726 15.7121 14.5721 13.9779 12.6163 12.0717 11.8787 11.5005 10.7439 10.7064 10.3143
  16  0.123009  3.5554  5.2401 -2.5371 20.1779 19.4749 16.1192 15.2519 14.1167 13.5664 12.2593 11.7200 11.5279 11.1576 10.4619 10.4260 10.0455
  17  0.133302  3.5624  5.2080 -2.4423 19.8720 18.9882 15.7398 14.8695 13.7448 13.2260 11.9637 11.4303 11.2396 10.8750 10.2225 10.1878  9.8165
  18  0.142983  3.5679  5.1807 -2.3623 19.6105 18.5881 15.4257 14.5544 13.4420 12.9454 11.7189 11.1916 11.0026 10.6424 10.0201  9.9863  9.6221
  19  0.152762  3.5726  5.1564 -2.2905 19.3776 18.2445 15.1518 14.2805 13.1800 12.6999 11.5034 10.9823 10.7948 10.4387  9.8385  9.8057  9.4475
  20  0.163850  3.5770  5.1325 -2.2185 19.1400 17.9033 14.8819 14.0117 12.9244 12.4585 11.2903 10.7757 10.5901 10.2381  9.6566  9.6243  9.2718
  21  0.176793  3.5814  5.1084 -2.1440 18.8924 17.5487 14.6056 13.7380 12.6651 12.2119 11.0721 10.5648 10.3811 10.0332  9.4684  9.4369  9.0896
  22  0.191607  3.5857  5.0848 -2.0682 18.6287 17.1780 14.3252 13.4622 12.4052 11.9640 10.8521 10.3525 10.1712  9.8276  9.2775  9.2466  8.9047
  23  0.208160  3.5899  5.0620 -1.9925 18.3325 16.7837 14.0410 13.1855 12.1487 11.7181 10.6337 10.1422  9.9633  9.6242  9.0872  9.0569  8.7201
  24  0.227767  3.5943  5.0385 -1.9126 17.9390 16.3071 13.7286 12.8866 11.8807 11.4604 10.4046  9.9222  9.7461  9.4119  8.8868  8.8572  8.5255
  25  0.243805  3.5974  5.0240 -1.8559 17.6358 15.9521 13.5013 12.6708 11.6904 11.2771 10.2417  9.7664  9.5923  9.2617  8.7448  8.7157  8.3876
  26  0.253492  3.5992  5.0181 -1.8259 17.4672 15.7573 13.3778 12.5537 11.5884 11.1787 10.1548  9.6834  9.5106  9.1821  8.6695  8.6406  8.3148
  27  0.259783  3.6003  5.0157 -1.8086 17.3678 15.6432 13.3050 12.4850 11.5288 11.1214 10.1043  9.6353  9.4631  9.1360  8.6259  8.5972  8.2726
  28  0.264300  3.6011  5.0138 -1.7961 17.3018 15.5679 13.2536 12.4358 11.4860 11.0800 10.0678  9.6005  9.4288  9.1025  8.5942  8.5657  8.2421
  29  0.267523  3.6017  5.0119 -1.7865 17.2520 15.5112 13.2139 12.3980 11.4530 11.0481 10.0397  9.5738  9.4025  9.0769  8.5701  8.5416  8.2186
  30  0.269926  3.6022  5.0100 -1.7787 17.2116 15.4655 13.1818 12.3672 11.4263 11.0222 10.0169  9.5521  9.3812  9.0562  8.5505  8.5220  8.1997
  31  0.271863  3.6026  5.0081 -1.7719 17.1756 15.4246 13.1532 12.3399 11.4025 10.9994  9.9970  9.5331  9.3625  9.0382  8.5333  8.5051  8.1832
  32  0.273665  3.6031  5.0063 -1.7653 17.1404 15.3849 13.1252 12.3132 11.3793 10.9771  9.9775  9.5147  9.3444  9.0205  8.5168  8.4885  8.1672
  33  0.275665  3.6036  5.0043 -1.7583 17.1029 15.3426 13.0952 12.2843 11.3545 10.9531  9.9566  9.4948  9.3248  9.0015  8.4988  8.4707  8.1499
  34  0.278168  3.6040  5.0020 -1.7500 17.0617 15.2966 13.0616 12.2522 11.3264 10.9258  9.9326  9.4720  9.3024  8.9797  8.4781  8.4499  8.1298
  35  0.281518  3.6046  4.9995 -1.7400 17.0141 15.2441 13.0222 12.2143 11.2930 10.8934  9.9038  9.4445  9.2751  8.9531  8.4528  8.4248  8.1054
  36  0.286207  3.6053  4.9962 -1.7269 16.9569 15.1817 12.9737 12.1672 11.2512 10.8527  9.8669  9.4090  9.2401  8.9190  8.4199  8.3919  8.0732
  37  0.292975  3.6060  4.9912 -1.7086 16.8810 15.0996 12.9083 12.1037 11.1940 10.7969  9.8161  9.3599  9.1917  8.8713  8.3740  8.3462  8.0285
  38  0.303061  3.6074  4.9822 -1.6797 16.7592 14.9687 12.8032 12.0017 11.1028 10.7077  9.7351  9.2820  9.1147  8.7960  8.3013  8.2737  7.9576
  39  0.315885  3.6097  4.9682 -1.6387 16.5736 14.7703 12.6447 11.8481 10.9680 10.5764  9.6178  9.1700  9.0043  8.6882  8.1980  8.1707  7.8574
  40  0.327044  3.6122  4.9538 -1.5990 16.3834 14.5691 12.4845 11.6929 10.8334 10.4457  9.5021  9.0601  8.8961  8.5833  8.0976  8.0708  7.7605
  41  0.337875  3.6151  4.9382 -1.5576 16.1886 14.3603 12.3166 11.5296 10.6908 10.3074  9.3798  8.9441  8.7819  8.4725  7.9929  7.9665  7.6599
  42  0.346726  3.6177  4.9241 -1.5219 16.0190 14.1802 12.1694 11.3861 10.5660 10.1863  9.2733  8.8431  8.6827  8.3765  7.9023  7.8763  7.5729
  43  0.354450  3.6201  4.9114 -1.4901 15.8705 14.0244 12.0397 11.2593 10.4558 10.0791  9.1786  8.7537  8.5947  8.2914  7.8218  7.7962  7.4959
  44  0.364635  3.6235  4.8950 -1.4480 15.6738 13.8185 11.8657 11.0887 10.3077  9.9355  9.0521  8.6342  8.4774  8.1782  7.7152  7.6901  7.3940
  45  0.377058  3.6281  4.8763 -1.3958 15.4261 13.5581 11.6423 10.8687 10.1182  9.7519  8.8914  8.4834  8.3294  8.0361  7.5823  7.5580  7.2682
  46  0.389647  3.6338  4.8580 -1.3410 15.1576 13.2753 11.3970 10.6267  9.9126  9.5531  8.7189  8.3224  8.1717  7.8855  7.4431  7.4196  7.1373
  47  0.400423  3.6390  4.8427 -1.2927 14.9079 13.0121 11.1696 10.4028  9.7259  9.3730  8.5636  8.1785  8.0310  7.7519  7.3203  7.2976  7.0228
  48  0.408554  3.6434  4.8311 -1.2547 14.7004 12.7947 10.9834 10.2200  9.5766  9.2293  8.4404  8.0646  7.9199  7.6465  7.2240  7.2019  6.9332
  49  0.416025  3.6480  4.8207 -1.2184 14.4891 12.5758 10.7979 10.0392  9.4326  9.0910  8.3222  7.9557  7.8137  7.5461  7.1324  7.1111  6.8485
  50  0.423231  3.6526  4.8112 -1.1828 14.2698 12.3504 10.6078  9.8551  9.2887  8.9531  8.2050  7.8477  7.7087  7.4469  7.0423  7.0217  6.7652
  51  0.430292  3.6575  4.8023 -1.1472 14.0418 12.1181 10.4127  9.6671  9.1441  8.8148  8.0876  7.7399  7.6039  7.3480  6.9528  6.9329  6.6831
  52  0.434530  3.6605  4.7972 -1.1257 13.8976 11.9729 10.2914  9.5509  9.0561  8.7308  8.0164  7.6744  7.5405  7.2884  6.8987  6.8792  6.6335
  53  0.438734  3.6636  4.7922 -1.1044 13.7476 11.8241 10.1689  9.4340  8.9686  8.6475  7.9457  7.6095  7.4775  7.2290  6.8450  6.8259  6.5844
  54  0.442932  3.6668  4.7876 -1.0830 13.5889 11.6691 10.0435  9.3149  8.8808  8.5640  7.8751  7.5446  7.4145  7.1696  6.7913  6.7727  6.5354
  55  0.447155  3.6699  4.7827 -1.0615 13.4268 11.5138  9.9187  9.1969  8.7944  8.4819  7.8053  7.4803  7.3522  7.1107  6.7378  6.7196  6.4864
