#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 3.0995E-03 1.5777E-03  -0.99   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=13.800 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.107787  3.5209  5.2702 -2.7627 20.9395 20.9657 17.1546 16.3680 15.2157 14.6978 13.3562 12.8409 12.6527 12.2239 11.0927 11.0484 10.5465
  15  0.125434  3.5248  5.2083 -2.6195 20.5554 20.4997 16.7166 15.9155 14.7554 14.2584 12.9405 12.4266 12.2387 11.8179 10.7278 10.6847 10.1921
  16  0.142553  3.5286  5.1574 -2.4979 20.2263 20.0944 16.3392 15.5263 14.3602 13.8803 12.5834 12.0708 11.8833 11.4694 10.4174 10.3753  9.8916
  17  0.157776  3.5326  5.1210 -2.4013 19.9592 19.7528 16.0267 15.2032 14.0322 13.5661 12.2885 11.7772 11.5898 11.1829 10.1689 10.1280  9.6537
  18  0.172126  3.5370  5.0933 -2.3178 19.7230 19.4407 15.7452 14.9116 13.7352 13.2820 12.0232 11.5133 11.3261 10.9264  9.9528  9.9131  9.4494
  19  0.185887  3.5414  5.0709 -2.2446 19.5129 19.1591 15.4940 14.6519 13.4713 13.0289 11.7873 11.2788 11.0917 10.6985  9.7628  9.7243  9.2707
  20  0.199072  3.5452  5.0516 -2.1805 19.3288 18.9141 15.2762 14.4278 13.2440 12.8100 11.5830 11.0757 10.8889 10.5008  9.5969  9.5593  9.1144
  21  0.212774  3.5485  5.0336 -2.1202 19.1560 18.6873 15.0746 14.2212 13.0351 12.6081 11.3938 10.8877 10.7010 10.3174  9.4414  9.4046  8.9672
  22  0.226664  3.5517  5.0176 -2.0641 18.9954 18.4772 14.8886 14.0310 12.8431 12.4221 11.2192 10.7142 10.5278 10.1480  9.2972  9.2612  8.8307
  23  0.238704  3.5542  5.0045 -2.0183 18.8639 18.3056 14.7372 13.8768 12.6876 12.2709 11.0774 10.5733 10.3871 10.0103  9.1797  9.1442  8.7194
  24  0.248359  3.5562  4.9943 -1.9831 18.7628 18.1743 14.6217 13.7592 12.5691 12.1555 10.9689 10.4654 10.2794  9.9049  9.0894  9.0544  8.6339
  25  0.255588  3.5576  4.9871 -1.9577 18.6901 18.0801 14.5393 13.6754 12.4845 12.0728 10.8909 10.3880 10.2021  9.8291  9.0245  8.9898  8.5723
  26  0.261204  3.5587  4.9820 -1.9390 18.6367 18.0110 14.4790 13.6141 12.4229 12.0122 10.8338 10.3313 10.1456  9.7737  8.9767  8.9422  8.5270
  27  0.265507  3.5594  4.9782 -1.9250 18.5966 17.9591 14.4339 13.5683 12.3767 11.9669 10.7911 10.2888 10.1032  9.7322  8.9410  8.9067  8.4932
  28  0.268942  3.5601  4.9758 -1.9143 18.5657 17.9184 14.3988 13.5327 12.3410 11.9318 10.7579 10.2560 10.0704  9.7001  8.9137  8.8795  8.4675
