#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 3.0995E-03 1.5777E-03  -0.99   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.200 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  13  0.106533  3.5206  5.2758 -2.7748 20.9721 21.0056 17.1922 16.4069 15.2554 14.7355 13.3918 12.8763 12.6880 12.2585 11.1236 11.0792 10.5765
  14  0.125042  3.5246  5.2114 -2.6245 20.5692 20.5170 16.7327 15.9322 14.7724 14.2744 12.9555 12.4416 12.2537 11.8326 10.7407 10.6975 10.2046
  15  0.144189  3.5288  5.1561 -2.4905 20.2065 20.0699 16.3165 15.5029 14.3366 13.8573 12.5616 12.0491 11.8615 11.4482 10.3986 10.3565  9.8735
  16  0.161727  3.5336  5.1170 -2.3825 19.9062 19.6833 15.9638 15.1379 13.9657 13.5023 12.2287 11.7177 11.5304 11.1251 10.1202 10.0795  9.6077
  17  0.177600  3.5386  5.0889 -2.2937 19.6533 19.3463 15.6613 14.8245 13.6468 13.1969 11.9439 11.4345 11.2474 10.8500  9.8898  9.8505  9.3905
  18  0.191932  3.5430  5.0670 -2.2205 19.4429 19.0641 15.4103 14.5654 13.3837 12.9443 11.7084 11.2004 11.0135 10.6225  9.7000  9.6619  9.2120
  19  0.205294  3.5466  5.0482 -2.1583 19.2646 18.8285 15.2006 14.3500 13.1655 12.7341 11.5117 11.0050 10.8182 10.4320  9.5393  9.5020  9.0602
  20  0.219445  3.5499  5.0307 -2.0985 19.0934 18.6040 15.0014 14.1461 12.9595 12.5347 11.3249 10.8192 10.6327 10.2507  9.3853  9.3488  8.9145
  21  0.232272  3.5527  5.0161 -2.0479 18.9481 18.4141 14.8335 13.9747 12.7865 12.3669 11.1675 10.6628 10.4764 10.0979  9.2551  9.2194  8.7912
  22  0.243075  3.5550  5.0041 -2.0071 18.8312 18.2619 14.6993 13.8380 12.6487 12.2330 11.0417 10.5378 10.3517  9.9757  9.1506  9.1154  8.6922
  23  0.251365  3.5566  4.9948 -1.9766 18.7438 18.1486 14.5996 13.7367 12.5466 12.1334 10.9481 10.4448 10.2588  9.8847  9.0726  9.0377  8.6182
  24  0.257723  3.5579  4.9882 -1.9542 18.6798 18.0662 14.5275 13.6633 12.4726 12.0609 10.8796 10.3769 10.1910  9.8182  9.0153  8.9807  8.5638
  25  0.262663  3.5588  4.9832 -1.9373 18.6318 18.0044 14.4734 13.6084 12.4172 12.0066 10.8284 10.3259 10.1402  9.7685  8.9723  8.9378  8.5229
  26  0.266577  3.5595  4.9794 -1.9243 18.5945 17.9563 14.4315 13.5658 12.3744 11.9645 10.7887 10.2865 10.1008  9.7299  8.9390  8.9047  8.4914
  27  0.269692  3.5601  4.9764 -1.9139 18.5649 17.9180 14.3982 13.5320 12.3404 11.9312 10.7572 10.2552 10.0696  9.6992  8.9126  8.8784  8.4663
  28  0.272424  3.5606  4.9744 -1.9054 18.5401 17.8852 14.3701 13.5035 12.3117 11.9029 10.7307 10.2289 10.0434  9.6735  8.8908  8.8567  8.4458
  29  0.274841  3.5611  4.9723 -1.8975 18.5172 17.8551 14.3442 13.4772 12.2853 11.8770 10.7062 10.2046 10.0192  9.6499  8.8707  8.8367  8.4268
  30  0.277285  3.5616  4.9702 -1.8898 18.4946 17.8251 14.3186 13.4511 12.2591 11.8513 10.6821 10.1806  9.9952  9.6264  8.8507  8.8168  8.4079
  31  0.279950  3.5621  4.9682 -1.8814 18.4702 17.7926 14.2909 13.4231 12.2310 11.8236 10.6560 10.1548  9.9695  9.6012  8.8294  8.7956  8.3879
  32  0.282863  3.5627  4.9658 -1.8722 18.4436 17.7575 14.2610 13.3927 12.2005 11.7936 10.6278 10.1268  9.9415  9.5739  8.8060  8.7723  8.3659
  33  0.286069  3.5632  4.9629 -1.8621 18.4143 17.7193 14.2281 13.3594 12.1671 11.7607 10.5968 10.0960  9.9108  9.5438  8.7802  8.7466  8.3414
  34  0.289668  3.5639  4.9593 -1.8506 18.3813 17.6769 14.1916 13.3224 12.1299 11.7241 10.5621 10.0616  9.8765  9.5102  8.7510  8.7175  8.3136
  35  0.293956  3.5646  4.9548 -1.8369 18.3424 17.6271 14.1483 13.2787 12.0861 11.6808 10.5212 10.0210  9.8360  9.4704  8.7162  8.6829  8.2806
  36  0.299426  3.5655  4.9486 -1.8191 18.2920 17.5632 14.0928 13.2227 12.0298 11.6253 10.4686  9.9687  9.7839  9.4192  8.6713  8.6381  8.2376
  37  0.338692  3.5748  4.9020 -1.6821 17.8810 17.0055 13.6338 12.7599 11.5703 11.1698 10.0416  9.5465  9.3631  9.0081  8.3229  8.2913  7.9105
  38  0.365105  3.5827  4.8665 -1.5818 17.5662 16.5593 13.2817 12.4066 11.2248 10.8258  9.7218  9.2320  9.0501  8.7034  8.0677  8.0375  7.6734
  39  0.378570  3.5875  4.8464 -1.5271 17.3863 16.2961 13.0807 12.2061 11.0326 10.6338  9.5450  9.0593  8.8785  8.5371  7.9284  7.8988  7.5444
  40  0.390543  3.5921  4.8282 -1.4768 17.2166 16.0463 12.8911 12.0175 10.8534 10.4548  9.3814  8.9005  8.7207  8.3849  7.8005  7.7717  7.4266
  41  0.402224  3.5970  4.8109 -1.4271 17.0437 15.7915 12.6979 11.8254 10.6727 10.2746  9.2181  8.7429  8.5645  8.2344  7.6740  7.6459  7.3103
  42  0.412883  3.6019  4.7954 -1.3807 16.8775 15.5492 12.5123 11.6411 10.5004 10.1034  9.0646  8.5959  8.4189  8.0950  7.5560  7.5286  7.2019
  43  0.422285  3.6066  4.7819 -1.3386 16.7226 15.3303 12.3400 11.4699 10.3404  9.9458  8.9251  8.4638  8.2882  7.9702  7.4493  7.4225  7.1039
  44  0.430996  3.6113  4.7698 -1.2990 16.5735 15.1243 12.1739 11.3046 10.1865  9.7950  8.7934  8.3398  8.1658  7.8540  7.3490  7.3229  7.0117
  45  0.439350  3.6160  4.7588 -1.2608 16.4265 14.9258 12.0096 11.1408 10.0345  9.6470  8.6652  8.2202  8.0480  7.7426  7.2521  7.2267  6.9229
  46  0.447513  3.6208  4.7486 -1.2233 16.2799 14.7327 11.8447 10.9759  9.8825  9.4994  8.5387  8.1031  7.9326  7.6340  7.1573  7.1326  6.8361
  47  0.455677  3.6259  4.7392 -1.1856 16.1343 14.5497 11.6765 10.8060  9.7254  9.3477  8.4097  7.9845  7.8160  7.5247  7.0621  7.0383  6.7493
  48  0.463721  3.6313  4.7307 -1.1479 15.9878 14.3732 11.5029 10.6290  9.5628  9.1913  8.2778  7.8641  7.6978  7.4147  6.9668  6.9438  6.6629
  49  0.471842  3.6372  4.7231 -1.1092 15.8278 14.1810 11.3147 10.4371  9.3913  9.0268  8.1407  7.7396  7.5762  7.3019  6.8691  6.8470  6.5747
  50  0.479891  3.6435  4.7165 -1.0703 15.6491 13.9564 11.1092 10.2288  9.2140  8.8568  8.0007  7.6134  7.4531  7.1881  6.7704  6.7493  6.4861
