#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.5373E-03 2.8186E-03  -0.72   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.000 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  13  0.107205  3.5170  5.2675 -2.7776 20.9846 21.0276 17.1874 16.4135 15.2761 14.8124 13.5204 13.0060 12.8244 12.3682 11.1551 11.1064 10.5706
  14  0.127604  3.5189  5.1957 -2.6225 20.5828 20.5814 16.7512 15.9683 14.8262 14.3783 13.1036 12.5895 12.4088 11.9556 10.7646 10.7165 10.1850
  15  0.148729  3.5213  5.1368 -2.4872 20.2293 20.1798 16.3618 15.5694 14.4223 13.9881 12.7301 12.2168 12.0369 11.5878 10.4218 10.3746  9.8490
  16  0.168388  3.5249  5.0963 -2.3785 19.9376 19.8282 16.0283 15.2252 14.0713 13.6495 12.4091 11.8974 11.7179 11.2753 10.1423 10.0964  9.5797
  17  0.185710  3.5289  5.0682 -2.2920 19.7003 19.5292 15.7497 14.9366 13.7759 13.3647 12.1407 11.6311 11.4519 11.0163  9.9177  9.8730  9.3662
  18  0.200611  3.5323  5.0466 -2.2235 19.5120 19.2897 15.5277 14.7071 13.5411 13.1379 11.9272 11.4194 11.2403 10.8103  9.7396  9.6962  9.1975
  19  0.215237  3.5353  5.0275 -2.1621 19.3436 19.0770 15.3305 14.5039 13.3329 12.9364 11.7371 11.2309 11.0519 10.6268  9.5804  9.5379  9.0464
  20  0.229021  3.5380  5.0114 -2.1081 19.1951 18.8881 15.1564 14.3247 13.1494 12.7585 11.5693 11.0645 10.8857 10.4648  9.4405  9.3988  8.9138
  21  0.240420  3.5402  4.9986 -2.0653 19.0777 18.7391 15.0192 14.1839 13.0049 12.6181 11.4367 10.9330 10.7544 10.3368  9.3298  9.2888  8.8089
  22  0.248977  3.5418  4.9886 -2.0338 18.9923 18.6306 14.9190 14.0810 12.8992 12.5152 11.3393 10.8365 10.6579 10.2426  9.2485  9.2080  8.7319
  23  0.255212  3.5429  4.9813 -2.0112 18.9314 18.5532 14.8476 14.0078 12.8237 12.4416 11.2696 10.7673 10.5887 10.1751  9.1901  9.1499  8.6765
  24  0.259975  3.5438  4.9760 -1.9944 18.8864 18.4964 14.7952 13.9541 12.7682 12.3873 11.2180 10.7160 10.5375 10.1250  9.1468  9.1068  8.6354
  25  0.263659  3.5445  4.9719 -1.9814 18.8518 18.4528 14.7552 13.9130 12.7260 12.3460 11.1787 10.6770 10.4985 10.0870  9.1137  9.0739  8.6041
  26  0.266509  3.5450  4.9686 -1.9715 18.8248 18.4185 14.7240 13.8812 12.6931 12.3138 11.1481 10.6466 10.4681 10.0573  9.0881  9.0485  8.5799
  27  0.268763  3.5454  4.9661 -1.9636 18.8030 18.3907 14.6989 13.8555 12.6666 12.2879 11.1234 10.6222 10.4437 10.0335  9.0676  9.0281  8.5605
  28  0.270865  3.5458  4.9642 -1.9566 18.7835 18.3656 14.6764 13.8324 12.6428 12.2646 11.1014 10.6003 10.4219 10.0122  9.0495  9.0101  8.5434
  29  0.272908  3.5462  4.9622 -1.9496 18.7643 18.3409 14.6542 13.8096 12.6195 12.2418 11.0797 10.5788 10.4004  9.9913  9.0316  8.9924  8.5267
  30  0.275214  3.5466  4.9604 -1.9424 18.7439 18.3146 14.6307 13.7855 12.5947 12.2174 11.0567 10.5560 10.3776  9.9693  9.0129  8.9737  8.5090
  31  0.277981  3.5471  4.9585 -1.9340 18.7204 18.2841 14.6035 13.7577 12.5661 12.1894 11.0301 10.5297 10.3514  9.9438  8.9912  8.9522  8.4888
  32  0.281246  3.5477  4.9562 -1.9243 18.6931 18.2493 14.5723 13.7257 12.5332 12.1571 10.9995 10.4995 10.3211  9.9144  8.9660  8.9272  8.4651
  33  0.285056  3.5484  4.9533 -1.9129 18.6612 18.2089 14.5358 13.6885 12.4948 12.1194 10.9637 10.4642 10.2858  9.8801  8.9366  8.8980  8.4374
  34  0.289442  3.5492  4.9495 -1.8995 18.6239 18.1620 14.4935 13.6452 12.4502 12.0757 10.9222 10.4230 10.2447  9.8402  8.9020  8.8636  8.4047
  35  0.321725  3.5565  4.9156 -1.7912 18.3144 17.7709 14.1409 13.2838 12.0719 11.7049 10.5697 10.0765  9.8978  9.5065  8.6200  8.5840  8.1425
  36  0.335739  3.5602  4.8991 -1.7422 18.1721 17.5846 13.9809 13.1208 11.9014 11.5363 10.4088  9.9180  9.7391  9.3540  8.4931  8.4584  8.0254
  37  0.368554  3.5689  4.8590 -1.6247 17.8178 17.0949 13.5852 12.7213 11.5003 11.1372 10.0324  9.5460  9.3678  8.9934  8.1930  8.1599  7.7461
  38  0.383249  3.5739  4.8388 -1.5675 17.6418 16.8364 13.3877 12.5224 11.3002 10.9358  9.8415  9.3578  9.1797  8.8125  8.0468  8.0148  7.6123
  39  0.394797  3.5783  4.8227 -1.5215 17.5048 16.6231 13.2301 12.3636 11.1378 10.7707  9.6832  9.2015  9.0231  8.6625  7.9288  7.8976  7.5055
  40  0.406766  3.5829  4.8058 -1.4731 17.3509 16.3909 13.0585 12.1916 10.9658 10.5961  9.5174  9.0387  8.8603  8.5067  7.8048  7.7746  7.3932
  41  0.418341  3.5878  4.7897 -1.4255 17.1959 16.1580 12.8861 12.0192 10.7949 10.4226  9.3535  8.8783  8.7000  8.3538  7.6832  7.6538  7.2834
  42  0.429114  3.5926  4.7751 -1.3806 17.0468 15.9397 12.7196 11.8526 10.6303 10.2557  9.1970  8.7259  8.5478  8.2090  7.5679  7.5393  7.1796
  43  0.439177  3.5973  4.7617 -1.3382 16.9040 15.7369 12.5600 11.6927 10.4718 10.0956  9.0480  8.5818  8.4038  8.0724  7.4587  7.4310  7.0818
  44  0.448686  3.6021  4.7494 -1.2975 16.7657 15.5444 12.4048 11.5373 10.3177  9.9406  8.9047  8.4439  8.2663  7.9422  7.3543  7.3275  6.9884
  45  0.458144  3.6070  4.7377 -1.2568 16.6260 15.3546 12.2475 11.3796 10.1612  9.7838  8.7613  8.3064  8.1294  7.8129  7.2500  7.2239  6.8951
  46  0.467799  3.6124  4.7264 -1.2152 16.4821 15.1656 12.0849 11.2162  9.9977  9.6211  8.6143  8.1667  7.9906  7.6818  7.1434  7.1183  6.7998
  47  0.477632  3.6181  4.7157 -1.1725 16.3365 14.9840 11.9167 11.0459  9.8250  9.4503  8.4625  8.0238  7.8488  7.5486  7.0344  7.0102  6.7026
  48  0.487331  3.6243  4.7062 -1.1295 16.1854 14.7995 11.7399 10.8658  9.6450  9.2734  8.3077  7.8793  7.7058  7.4149  6.9249  6.9015  6.6052
  49  0.496902  3.6309  4.6978 -1.0865 16.0266 14.6053 11.5494 10.6715  9.4575  9.0897  8.1502  7.7337  7.5624  7.2813  6.8151  6.7927  6.5080
  50  0.506309  3.6378  4.6906 -1.0437 15.8574 14.3884 11.3416 10.4593  9.2645  8.9010  7.9914  7.5882  7.4198  7.1486  6.7060  6.6845  6.4116
  51  0.515562  3.6447  4.6839 -1.0013 15.6672 14.1238 11.1121 10.2267  9.0690  8.7099  7.8332  7.4440  7.2793  7.0179  6.5976  6.5771  6.3156
  52  0.520605  3.6486  4.6805 -0.9782 15.5502 13.9574 10.9767 10.0905  8.9611  8.6045  7.7470  7.3658  7.2034  6.9473  6.5381  6.5182  6.2627
  53  0.525610  3.6525  4.6772 -0.9551 15.4230 13.7711 10.8322  9.9463  8.8530  8.4990  7.6613  7.2883  7.1286  6.8774  6.4787  6.4593  6.2095
  54  0.530556  3.6564  4.6742 -0.9323 15.2849 13.5677 10.6815  9.7973  8.7455  8.3941  7.5767  7.2117  7.0549  6.8084  6.4195  6.4006  6.1565
  55  0.535430  3.6604  4.6713 -0.9097 15.1359 13.3501 10.5270  9.6462  8.6398  8.2910  7.4937  7.1366  6.9829  6.7408  6.3608  6.3425  6.1038
  56  0.540241  3.6643  4.6684 -0.8874 14.9737 13.1209 10.3695  9.4935  8.5357  8.1898  7.4123  7.0630  6.9124  6.6745  6.3029  6.2850  6.0516
  57  0.544991  3.6681  4.6657 -0.8654 14.7970 12.8817 10.2097  9.3403  8.4337  8.0907  7.3327  6.9910  6.8436  6.6096  6.2458  6.2284  6.0000
