#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.5373E-03 2.8186E-03  -0.72   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.500 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  13  0.103530  3.5166  5.2815 -2.8084 21.0645 21.1169 17.2743 16.5024 15.3660 14.8991 13.6035 13.0889 12.9071 12.4502 11.2327 11.1838 10.6470
  14  0.123297  3.5185  5.2095 -2.6527 20.6610 20.6684 16.8363 16.0551 14.9140 14.4631 13.1850 12.6709 12.4899 12.0362 10.8407 10.7925 10.2601
  15  0.144127  3.5208  5.1477 -2.5143 20.3005 20.2622 16.4411 15.6509 14.5048 14.0679 12.8064 12.2929 12.1127 11.6626 10.4907 10.4432  9.9161
  16  0.163427  3.5239  5.1047 -2.4039 20.0065 19.9131 16.1082 15.3078 14.1558 13.7311 12.4862 11.9740 11.7943 11.3500 10.2080 10.1617  9.6425
  17  0.180910  3.5278  5.0746 -2.3141 19.7613 19.6068 15.8216 15.0111 13.8522 13.4383 12.2101 11.6999 11.5206 11.0831  9.9752  9.9303  9.4207
  18  0.196079  3.5313  5.0519 -2.2425 19.5642 19.3560 15.5891 14.7706 13.6060 13.2007 11.9865 11.4782 11.2990 10.8674  9.7890  9.7453  9.2443
  19  0.210528  3.5343  5.0323 -2.1801 19.3932 19.1399 15.3886 14.5638 13.3942 12.9959 11.7933 11.2865 11.1076 10.6809  9.6271  9.5844  9.0906
  20  0.224776  3.5371  5.0152 -2.1232 19.2367 18.9413 15.2053 14.3750 13.2010 12.8086 11.6166 11.1113 10.9325 10.5104  9.4797  9.4378  8.9509
  21  0.237023  3.5395  5.0013 -2.0768 19.1092 18.7793 15.0562 14.2218 13.0438 12.6559 11.4724 10.9685 10.7898 10.3713  9.3595  9.3183  8.8369
  22  0.246546  3.5414  4.9906 -2.0417 19.0137 18.6580 14.9442 14.1069 12.9258 12.5411 11.3640 10.8609 10.6823 10.2664  9.2689  9.2282  8.7511
  23  0.253442  3.5427  4.9826 -2.0166 18.9460 18.5719 14.8648 14.0254 12.8419 12.4594 11.2865 10.7841 10.6056 10.1914  9.2041  9.1639  8.6897
  24  0.258643  3.5436  4.9767 -1.9982 18.8967 18.5096 14.8073 13.9665 12.7810 12.3999 11.2300 10.7279 10.5494 10.1366  9.1567  9.1167  8.6448
