#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.5373E-03 2.8186E-03  -0.72   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.800 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.120901  3.5183  5.2175 -2.6702 20.7062 20.7184 16.8853 16.1051 14.9645 14.5118 13.2318 12.7176 12.5366 12.0825 10.8847 10.8364 10.3035
  15  0.141534  3.5204  5.1543 -2.5301 20.3420 20.3095 16.4869 15.6978 14.5524 14.1139 12.8504 12.3368 12.1565 11.7059 10.5309 10.4833  9.9554
  16  0.160647  3.5234  5.1098 -2.4186 20.0462 19.9612 16.1536 15.3548 14.2038 13.7774 12.5301 12.0176 11.8379 11.3926 10.2459 10.1994  9.6789
  17  0.178134  3.5272  5.0784 -2.3272 19.7975 19.6526 15.8642 15.0553 13.8974 13.4820 12.2512 11.7406 11.5613 11.1228 10.0095  9.9643  9.4532
  18  0.193538  3.5308  5.0550 -2.2535 19.5945 19.3946 15.6248 14.8075 13.6437 13.2372 12.0209 11.5123 11.3330 10.9006  9.8176  9.7737  9.2713
  19  0.207874  3.5338  5.0351 -2.1904 19.4217 19.1760 15.4220 14.5982 13.4295 13.0302 11.8256 11.3186 11.1396 10.7120  9.6541  9.6112  9.1162
  20  0.222224  3.5366  5.0175 -2.1324 19.2623 18.9739 15.2353 14.4060 13.2326 12.8393 11.6456 11.1401 10.9612 10.5383  9.5038  9.4617  8.9736
  21  0.234897  3.5391  5.0031 -2.0841 19.1292 18.8049 15.0797 14.2459 13.0686 12.6800 11.4952 10.9911 10.8124 10.3932  9.3783  9.3370  8.8548
  22  0.244994  3.5411  4.9918 -2.0467 19.0275 18.6757 14.9605 14.1236 12.9430 12.5579 11.3798 10.8767 10.6980 10.2818  9.2820  9.2413  8.7635
  23  0.252325  3.5425  4.9834 -2.0201 18.9554 18.5840 14.8759 14.0367 12.8536 12.4708 11.2974 10.7949 10.6163 10.2020  9.2131  9.1728  8.6982
  24  0.257811  3.5435  4.9772 -2.0007 18.9032 18.5179 14.8149 13.9743 12.7891 12.4078 11.2376 10.7354 10.5569 10.1440  9.1629  9.1229  8.6507
  25  0.262029  3.5442  4.9727 -1.9860 18.8640 18.4685 14.7695 13.9277 12.7410 12.3608 11.1928 10.6910 10.5125 10.1006  9.1254  9.0856  8.6152
  26  0.265296  3.5448  4.9692 -1.9749 18.8337 18.4300 14.7344 13.8918 12.7040 12.3245 11.1583 10.6567 10.4783 10.0672  9.0965  9.0569  8.5878
  27  0.267791  3.5452  4.9665 -1.9662 18.8100 18.3998 14.7071 13.8638 12.6752 12.2963 11.1314 10.6301 10.4516 10.0412  9.0742  9.0347  8.5667
  28  0.269965  3.5456  4.9645 -1.9588 18.7899 18.3738 14.6837 13.8399 12.6506 12.2722 11.1086 10.6075 10.4290 10.0193  9.0555  9.0161  8.5491
  29  0.271970  3.5461  4.9625 -1.9520 18.7709 18.3493 14.6618 13.8174 12.6274 12.2495 11.0871 10.5862 10.4077  9.9985  9.0378  8.9985  8.5324
  30  0.274124  3.5465  4.9608 -1.9452 18.7515 18.3242 14.6394 13.7944 12.6037 12.2263 11.0652 10.5644 10.3860  9.9775  9.0200  8.9808  8.5157
  31  0.276618  3.5469  4.9591 -1.9374 18.7298 18.2960 14.6142 13.7687 12.5773 12.2004 11.0406 10.5401 10.3617  9.9539  9.0000  8.9610  8.4971
  32  0.279501  3.5475  4.9569 -1.9287 18.7053 18.2645 14.5860 13.7397 12.5475 12.1712 11.0130 10.5128 10.3345  9.9274  8.9773  8.9385  8.4759
  33  0.282808  3.5481  4.9544 -1.9187 18.6772 18.2287 14.5539 13.7068 12.5136 12.1379 10.9814 10.4816 10.3033  9.8972  8.9514  8.9127  8.4514
  34  0.286555  3.5487  4.9511 -1.9071 18.6452 18.1884 14.5173 13.6695 12.4752 12.1003 10.9456 10.4462 10.2679  9.8627  8.9216  8.8831  8.4233
  35  0.289464  3.5492  4.9485 -1.8977 18.6188 18.1548 14.4877 13.6393 12.4444 12.0698 10.9162 10.4168 10.2384  9.8341  8.8975  8.8591  8.4004
  36  0.324401  3.5573  4.9110 -1.7802 18.2829 17.7303 14.1054 13.2477 12.0340 11.6677 10.5342 10.0415  9.8627  9.4728  8.5914  8.5558  8.1160
  37  0.340913  3.5614  4.8916 -1.7228 18.1159 17.5100 13.9186 13.0577 11.8374 11.4729 10.3486  9.8583  9.6794  9.2959  8.4438  8.4092  7.9790
  38  0.369389  3.5694  4.8558 -1.6189 17.8009 17.0715 13.5668 12.7028 11.4812 11.1179 10.0138  9.5276  9.3495  8.9758  8.1783  8.1454  7.7326
  39  0.383866  3.5744  4.8357 -1.5623 17.6282 16.8155 13.3718 12.5064 11.2829 10.9182  9.8242  9.3406  9.1625  8.7959  8.0335  8.0015  7.6001
  40  0.395499  3.5787  4.8192 -1.5157 17.4875 16.5989 13.2114 12.3448 11.1187 10.7514  9.6647  9.1832  9.0048  8.6449  7.9141  7.8830  7.4919
  41  0.407256  3.5833  4.8026 -1.4678 17.3348 16.3691 13.0413 12.1744 10.9486 10.5787  9.5008  9.0223  8.8439  8.4910  7.7916  7.7613  7.3808
  42  0.418482  3.5880  4.7868 -1.4214 17.1836 16.1426 12.8731 12.0062 10.7818 10.4092  9.3408  8.8658  8.6875  8.3417  7.6728  7.6435  7.2737
  43  0.428930  3.5927  4.7725 -1.3777 17.0387 15.9307 12.7112 11.8442 10.6213 10.2466  9.1881  8.7172  8.5390  8.2005  7.5604  7.5319  7.1726
  44  0.438704  3.5974  4.7594 -1.3361 16.8994 15.7331 12.5554 11.6881 10.4665 10.0903  9.0425  8.5763  8.3983  8.0670  7.4537  7.4260  7.0769
  45  0.448045  3.6020  4.7471 -1.2960 16.7630 15.5435 12.4025 11.5349 10.3144  9.9372  8.9010  8.4400  8.2624  7.9383  7.3505  7.3237  6.9847
  46  0.457272  3.6069  4.7356 -1.2560 16.6263 15.3577 12.2485 11.3806 10.1609  9.7832  8.7599  8.3048  8.1277  7.8111  7.2481  7.2220  6.8931
  47  0.466630  3.6121  4.7244 -1.2153 16.4862 15.1736 12.0901 11.2214 10.0011  9.6241  8.6161  8.1681  7.9918  7.6828  7.1439  7.1187  6.8000
  48  0.476168  3.6178  4.7138 -1.1735 16.3435 14.9946 11.9260 11.0554  9.8330  9.4577  8.4680  8.0285  7.8533  7.5526  7.0373  7.0130  6.7048
  49  0.485615  3.6237  4.7041 -1.1315 16.1963 14.8149 11.7537 10.8800  9.6574  9.2851  8.3168  7.8871  7.7136  7.4218  6.9301  6.9066  6.6094
  50  0.494773  3.6300  4.6959 -1.0900 16.0441 14.6290 11.5716 10.6942  9.4773  9.1086  8.1651  7.7468  7.5752  7.2927  6.8241  6.8016  6.5156
  51  0.503681  3.6366  4.6887 -1.0490 15.8844 14.4265 11.3754 10.4938  9.2933  8.9286  8.0133  7.6075  7.4385  7.1657  6.7196  6.6980  6.4232
  52  0.508657  3.6402  4.6848 -1.0259 15.7858 14.2931 11.2549 10.3712  9.1875  8.8253  7.9274  7.5292  7.3621  7.0946  6.6606  6.6396  6.3709
  53  0.513606  3.6441  4.6813 -1.0028 15.6797 14.1443 11.1278 10.2426  9.0810  8.7213  7.8417  7.4513  7.2863  7.0240  6.6017  6.5812  6.3185
  54  0.518525  3.6479  4.6778 -0.9799 15.5652 13.9805 10.9941 10.1081  8.9743  8.6172  7.7564  7.3738  7.2112  6.9541  6.5429  6.5229  6.2663
  55  0.523394  3.6518  4.6744 -0.9572 15.4418 13.8017 10.8541  9.9683  8.8680  8.5135  7.6721  7.2975  7.1373  6.8851  6.4844  6.4649  6.2140
  56  0.528205  3.6556  4.6712 -0.9347 15.3083 13.6049 10.7074  9.8229  8.7625  8.4105  7.5888  7.2221  7.0647  6.8172  6.4262  6.4071  6.1618
  57  0.532951  3.6595  4.6683 -0.9124 15.1635 13.3937 10.5561  9.6746  8.6580  8.3086  7.5066  7.1478  6.9935  6.7503  6.3683  6.3498  6.1098
  58  0.537615  3.6632  4.6654 -0.8905 15.0078 13.1722 10.4026  9.5256  8.5557  8.2090  7.4266  7.0754  6.9240  6.6850  6.3113  6.2932  6.0584
  59  0.542209  3.6671  4.6626 -0.8688 14.8379 12.9397 10.2466  9.3756  8.4553  8.1115  7.3481  7.0044  6.8561  6.6211  6.2550  6.2375  6.0077
  60  0.546744  3.6708  4.6597 -0.8475 14.6524 12.6992 10.0901  9.2270  8.3573  8.0168  7.2718  6.9353  6.7902  6.5589  6.1998  6.1827  5.9577
  61  0.551218  3.6744  4.6568 -0.8265 14.4432 12.4481  9.9321  9.0792  8.2618  7.9248  7.1975  6.8680  6.7261  6.4983  6.1456  6.1290  5.9086
  62  0.555633  3.6779  4.6538 -0.8058 14.2125 12.1924  9.7740  8.9332  8.1690  7.8358  7.1255  6.8027  6.6637  6.4394  6.0926  6.0765  5.8605
  63  0.559990  3.6814  4.6507 -0.7854 13.9730 11.9386  9.6180  8.7904  8.0788  7.7497  7.0555  6.7391  6.6031  6.3820  6.0408  6.0250  5.8132
  64  0.564293  3.6848  4.6474 -0.7654 13.7369 11.6942  9.4673  8.6528  7.9916  7.6666  6.9875  6.6772  6.5441  6.3261  5.9899  5.9746  5.7668
  65  0.568553  3.6881  4.6440 -0.7457 13.5106 11.4640  9.3234  8.5217  7.9076  7.5867  6.9217  6.6169  6.4866  6.2714  5.9400  5.9252  5.7212
  66  0.572748  3.6912  4.6404 -0.7263 13.3111 11.2575  9.1898  8.3993  7.8270  7.5100  6.8579  6.5584  6.4304  6.2180  5.8913  5.8768  5.6766
  67  0.576889  3.6942  4.6367 -0.7072 13.1373 11.0740  9.0660  8.2852  7.7495  7.4363  6.7960  6.5013  6.3755  6.1657  5.8435  5.8294  5.6328
  68  0.580976  3.6972  4.6329 -0.6885 12.9842 10.9087  8.9502  8.1777  7.6747  7.3653  6.7357  6.4455  6.3218  6.1146  5.7967  5.7829  5.5898
  69  0.584994  3.7001  4.6291 -0.6701 12.8377 10.7529  8.8389  8.0744  7.6022  7.2965  6.6770  6.3912  6.2693  6.0646  5.7508  5.7374  5.5476
  70  0.588952  3.7030  4.6251 -0.6519 12.6951 10.6049  8.7314  7.9748  7.5317  7.2296  6.6199  6.3381  6.2180  6.0157  5.7059  5.6928  5.5062
  71  0.592845  3.7057  4.6211 -0.6340 12.5515 10.4618  8.6265  7.8779  7.4630  7.1646  6.5642  6.2863  6.1679  5.9678  5.6618  5.6490  5.4656
  72  0.596676  3.7084  4.6171 -0.6164 12.4012 10.3199  8.5229  7.7830  7.3960  7.1013  6.5099  6.2356  6.1189  5.9210  5.6186  5.6061  5.4258
  73  0.600441  3.7110  4.6129 -0.5990 12.2418 10.1779  8.4202  7.6894  7.3305  7.0396  6.4569  6.1861  6.0711  5.8752  5.5764  5.5642  5.3867
  74  0.604146  3.7136  4.6087 -0.5819 12.0771 10.0370  8.3186  7.5976  7.2665  6.9795  6.4051  6.1378  6.0242  5.8304  5.5349  5.5230  5.3483
  75  0.607777  3.7160  4.6043 -0.5652 11.9135  9.9004  8.2197  7.5083  7.2042  6.9210  6.3547  6.0906  5.9785  5.7866  5.4944  5.4827  5.3108
  76  0.611342  3.7184  4.6000 -0.5486 11.7509  9.7677  8.1231  7.4214  7.1435  6.8640  6.3054  6.0445  5.9338  5.7437  5.4546  5.4433  5.2740
  77  0.614844  3.7208  4.5956 -0.5323 11.5920  9.6401  8.0295  7.3372  7.0843  6.8085  6.2574  5.9994  5.8900  5.7017  5.4156  5.4045  5.2377
  78  0.618283  3.7230  4.5910 -0.5163 11.4385  9.5179  7.9389  7.2558  7.0266  6.7545  6.2105  5.9553  5.8472  5.6606  5.3774  5.3665  5.2021
  79  0.621648  3.7252  4.5864 -0.5005 11.2897  9.4009  7.8514  7.1769  6.9705  6.7020  6.1647  5.9123  5.8054  5.6204  5.3400  5.3294  5.1673
  80  0.624950  3.7273  4.5817 -0.4851 11.1480  9.2898  7.7670  7.1008  6.9158  6.6507  6.1201  5.8702  5.7645  5.5811  5.3033  5.2929  5.1330
  81  0.628181  3.7294  4.5770 -0.4699 11.0103  9.1830  7.6853  7.0271  6.8626  6.6007  6.0766  5.8292  5.7245  5.5427  5.2675  5.2572  5.0995
  82  0.632280  3.7319  4.5707 -0.4506 10.8388  9.0510  7.5836  6.9352  6.7957  6.5381  6.0217  5.7775  5.6741  5.4941  5.2221  5.2121  5.0569
  83  0.636305  3.7344  4.5643 -0.4316 10.6728  8.9245  7.4852  6.8463  6.7305  6.4769  5.9681  5.7267  5.6245  5.4463  5.1773  5.1676  5.0149
  84  0.640260  3.7368  4.5577 -0.4129 10.5118  8.8027  7.3898  6.7601  6.6667  6.4171  5.9156  5.6769  5.5759  5.3995  5.1334  5.1239  4.9736
  85  0.644151  3.7391  4.5509 -0.3943 10.3569  8.6862  7.2978  6.6769  6.6046  6.3587  5.8641  5.6280  5.5281  5.3533  5.0899  5.0806  4.9326
  86  0.647980  3.7413  4.5440 -0.3759 10.2061  8.5735  7.2084  6.5960  6.5438  6.3016  5.8135  5.5798  5.4810  5.3076  5.0468  5.0378  4.8919
  87  0.651752  3.7434  4.5369 -0.3577 10.0608  8.4653  7.1219  6.5178  6.4842  6.2456  5.7637  5.5323  5.4344  5.2626  5.0042  4.9953  4.8516
  88  0.655466  3.7454  4.5296 -0.3397  9.9194  8.3604  7.0380  6.4417  6.4258  6.1905  5.7146  5.4854  5.3884  5.2180  4.9620  4.9533  4.8115
  89  0.659126  3.7474  4.5221 -0.3219  9.7825  8.2591  6.9561  6.3676  6.3684  6.1364  5.6663  5.4392  5.3431  5.1738  4.9201  4.9116  4.7717
  90  0.662730  3.7493  4.5143 -0.3041  9.6500  8.1610  6.8767  6.2954  6.3121  6.0831  5.6185  5.3934  5.2981  5.1302  4.8785  4.8702  4.7322
  91  0.666275  3.7512  4.5063 -0.2865  9.5220  8.0660  6.7994  6.2251  6.2566  6.0308  5.5715  5.3481  5.2536  5.0869  4.8373  4.8291  4.6928
  92  0.669760  3.7530  4.4981 -0.2690  9.3976  7.9733  6.7237  6.1562  6.2020  5.9791  5.5249  5.3035  5.2097  5.0441  4.7965  4.7885  4.6537
  93  0.673178  3.7546  4.4897 -0.2516  9.2774  7.8835  6.6498  6.0890  6.1481  5.9282  5.4790  5.2592  5.1662  5.0017  4.7561  4.7482  4.6150
  94  0.676530  3.7562  4.4810 -0.2344  9.1601  7.7953  6.5773  6.0229  6.0950  5.8779  5.4336  5.2156  5.1233  4.9599  4.7160  4.7083  4.5765
  95  0.679811  3.7578  4.4722 -0.2173  9.0475  7.7101  6.5067  5.9586  6.0427  5.8283  5.3888  5.1724  5.0808  4.9185  4.6763  4.6687  4.5384
  96  0.683016  3.7592  4.4633 -0.2003  8.9388  7.6273  6.4380  5.8958  5.9913  5.7795  5.3445  5.1297  5.0388  4.8775  4.6371  4.6296  4.5006
  97  0.686149  3.7607  4.4543 -0.1837  8.8352  7.5477  6.3717  5.8349  5.9409  5.7316  5.3008  5.0876  4.9973  4.8370  4.5982  4.5909  4.4631
  98  0.689203  3.7620  4.4450 -0.1671  8.7368  7.4717  6.3079  5.7762  5.8915  5.6845  5.2578  5.0461  4.9563  4.7970  4.5597  4.5525  4.4259
  99  0.692179  3.7633  4.4356 -0.1508  8.6417  7.3979  6.2459  5.7189  5.8431  5.6383  5.2155  5.0051  4.9160  4.7575  4.5216  4.5146  4.3892
 100  0.695079  3.7645  4.4260 -0.1347  8.5513  7.3272  6.1862  5.6637  5.7958  5.5930  5.1738  4.9648  4.8761  4.7186  4.4840  4.4770  4.3527
 101  0.697900  3.7656  4.4165 -0.1189  8.4644  7.2591  6.1283  5.6101  5.7495  5.5486  5.1328  4.9250  4.8369  4.6801  4.4468  4.4399  4.3166
 102  0.700648  3.7667  4.4069 -0.1033  8.3813  7.1935  6.0726  5.5582  5.7042  5.5051  5.0925  4.8858  4.7982  4.6422  4.4101  4.4033  4.2809
 103  0.703326  3.7677  4.3972 -0.0879  8.3022  7.1309  6.0189  5.5083  5.6599  5.4625  5.0529  4.8473  4.7600  4.6047  4.3738  4.3671  4.2456
 104  0.705937  3.7687  4.3876 -0.0728  8.2263  7.0707  5.9669  5.4600  5.6166  5.4207  5.0140  4.8093  4.7225  4.5678  4.3380  4.3313  4.2107
 105  0.708489  3.7695  4.3779 -0.0579  8.1544  7.0131  5.9169  5.4134  5.5744  5.3799  4.9757  4.7720  4.6855  4.5314  4.3026  4.2960  4.1761
 106  0.710988  3.7704  4.3681 -0.0432  8.0848  6.9573  5.8683  5.3680  5.5330  5.3397  4.9380  4.7351  4.6490  4.4956  4.2678  4.2612  4.1420
 107  0.713448  3.7711  4.3584 -0.0288  8.0187  6.9036  5.8215  5.3241  5.4925  5.3005  4.9010  4.6990  4.6132  4.4602  4.2333  4.2268  4.1084
 108  0.715874  3.7720  4.3487 -0.0146  7.9546  6.8515  5.7757  5.2812  5.4528  5.2619  4.8646  4.6634  4.5779  4.4256  4.1994  4.1930  4.0751
 109  0.718278  3.7726  4.3389 -0.0006  7.8933  6.8012  5.7314  5.2395  5.4138  5.2241  4.8288  4.6283  4.5431  4.3913  4.1659  4.1596  4.0423
 110  0.720632  3.7733  4.3292  0.0132  7.8347  6.7527  5.6885  5.1991  5.3758  5.1871  4.7937  4.5939  4.5089  4.3575  4.1329  4.1266  4.0099
 111  0.722872  3.7740  4.3198  0.0267  7.7754  6.7040  5.6456  5.1589  5.3382  5.1505  4.7590  4.5600  4.4754  4.3243  4.1006  4.0943  3.9781
 112  0.723808  3.7743  4.3158  0.0325  7.7499  6.6832  5.6273  5.1418  5.3221  5.1348  4.7443  4.5455  4.4610  4.3102  4.0868  4.0805  3.9647
 113  0.724744  3.7746  4.3116  0.0383  7.7249  6.6626  5.6091  5.1247  5.3060  5.1191  4.7294  4.5309  4.4466  4.2960  4.0728  4.0665  3.9509
 114  0.725680  3.7749  4.3075  0.0442  7.7001  6.6419  5.5909  5.1075  5.2897  5.1032  4.7143  4.5161  4.4319  4.2815  4.0587  4.0525  3.9371
 115  0.726615  3.7752  4.3031  0.0501  7.6758  6.6216  5.5729  5.0904  5.2734  5.0872  4.6991  4.5012  4.4171  4.2669  4.0443  4.0382  3.9230
 116  0.727548  3.7754  4.2986  0.0562  7.6519  6.6015  5.5547  5.0734  5.2570  5.0712  4.6838  4.4861  4.4021  4.2520  4.0299  4.0237  3.9087
 117  0.728479  3.7756  4.2939  0.0623  7.6288  6.5815  5.5368  5.0563  5.2405  5.0551  4.6683  4.4709  4.3869  4.2370  4.0151  4.0089  3.8941
 118  0.729409  3.7758  4.2892  0.0685  7.6056  6.5617  5.5188  5.0392  5.2239  5.0388  4.6526  4.4554  4.3716  4.2218  4.0001  3.9940  3.8793
 119  0.730338  3.7760  4.2843  0.0748  7.5826  6.5418  5.5008  5.0221  5.2072  5.0223  4.6368  4.4398  4.3561  4.2065  3.9849  3.9788  3.8643
 120  0.731264  3.7762  4.2793  0.0810  7.5601  6.5221  5.4828  5.0049  5.1904  5.0058  4.6208  4.4241  4.3404  4.1909  3.9696  3.9635  3.8492
 121  0.732189  3.7764  4.2742  0.0874  7.5376  6.5024  5.4648  4.9877  5.1735  4.9892  4.6048  4.4082  4.3246  4.1753  3.9541  3.9480  3.8338
 122  0.733110  3.7766  4.2690  0.0938  7.5147  6.4825  5.4465  4.9703  5.1564  4.9723  4.5884  4.3921  4.3085  4.1593  3.9385  3.9324  3.8183
 123  0.734029  3.7768  4.2637  0.1003  7.4919  6.4625  5.4282  4.9527  5.1391  4.9554  4.5720  4.3758  4.2924  4.1433  3.9226  3.9166  3.8026
 124  0.734946  3.7770  4.2585  0.1069  7.4686  6.4422  5.4095  4.9349  5.1216  4.9383  4.5554  4.3595  4.2761  4.1272  3.9067  3.9006  3.7868
 125  0.735865  3.7771  4.2531  0.1135  7.4461  6.4223  5.3912  4.9173  5.1043  4.9212  4.5388  4.3430  4.2598  4.1109  3.8906  3.8846  3.7709
 126  0.736783  3.7773  4.2477  0.1201  7.4236  6.4023  5.3728  4.8997  5.0868  4.9039  4.5221  4.3265  4.2433  4.0946  3.8745  3.8684  3.7548
 127  0.737699  3.7774  4.2421  0.1268  7.4017  6.3826  5.3545  4.8821  5.0693  4.8867  4.5053  4.3099  4.2267  4.0781  3.8581  3.8521  3.7386
 128  0.738615  3.7775  4.2364  0.1335  7.3802  6.3631  5.3363  4.8646  5.0517  4.8693  4.4884  4.2931  4.2100  4.0614  3.8416  3.8356  3.7222
 129  0.739528  3.7776  4.2307  0.1403  7.3591  6.3439  5.3182  4.8471  5.0341  4.8519  4.4714  4.2762  4.1931  4.0447  3.8250  3.8190  3.7057
 130  0.740438  3.7777  4.2247  0.1471  7.3387  6.3250  5.3003  4.8297  5.0166  4.8345  4.4543  4.2592  4.1762  4.0278  3.8082  3.8023  3.6890
 131  0.741346  3.7778  4.2186  0.1540  7.3193  6.3066  5.2826  4.8125  4.9990  4.8170  4.4371  4.2421  4.1591  4.0108  3.7912  3.7853  3.6720
 132  0.742249  3.7778  4.2124  0.1609  7.3002  6.2883  5.2650  4.7953  4.9815  4.7996  4.4198  4.2248  4.1419  3.9936  3.7741  3.7681  3.6548
