#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.5373E-03 2.8186E-03  -0.72   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=12.500 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.115590  3.5178  5.2357 -2.7098 20.8087 20.8319 16.9963 16.2183 15.0789 14.6223 13.3379 12.8237 12.6425 12.1877 10.9843 10.9359 10.4019
  15  0.135739  3.5198  5.1698 -2.5664 20.4367 20.4171 16.5913 15.8046 14.6606 14.2184 12.9504 12.4366 12.2562 11.8045 10.6228 10.5750 10.0456
  16  0.154492  3.5223  5.1216 -2.4518 20.1352 20.0685 16.2553 15.4598 14.3107 13.8806 12.6280 12.1151 11.9353 11.4880 10.3313 10.2844  9.7611
  17  0.171853  3.5258  5.0877 -2.3576 19.8808 19.7576 15.9620 15.1566 14.0011 13.5820 12.3455 11.8342 11.6547 11.2137 10.0884 10.0427  9.5281
  18  0.187654  3.5295  5.0623 -2.2794 19.6659 19.4857 15.7091 14.8947 13.7330 13.3235 12.1021 11.5928 11.4135 10.9789  9.8851  9.8406  9.3350
  19  0.201869  3.5326  5.0417 -2.2144 19.4874 19.2592 15.4991 14.6778 13.5111 13.1091 11.9002 11.3925 11.2134 10.7840  9.7164  9.6731  9.1752
  20  0.216308  3.5355  5.0231 -2.1542 19.3222 19.0505 15.3059 14.4786 13.3070 12.9116 11.7138 11.2076 11.0288 10.6040  9.5603  9.5179  9.0271
  21  0.229858  3.5382  5.0074 -2.1014 19.1771 18.8661 15.1358 14.3038 13.1279 12.7377 11.5497 11.0451 10.8663 10.4457  9.4235  9.3820  8.8975
  22  0.241215  3.5404  4.9948 -2.0592 19.0614 18.7192 15.0004 14.1647 12.9852 12.5991 11.4187 10.9152 10.7366 10.3192  9.3142  9.2733  8.7939
  23  0.249617  3.5420  4.9853 -2.0286 18.9784 18.6135 14.9030 14.0646 12.8823 12.4988 11.3240 10.8212 10.6427 10.2277  9.2352  9.1947  8.7190
  24  0.255818  3.5432  4.9784 -2.0065 18.9190 18.5381 14.8334 13.9933 12.8087 12.4271 11.2558 10.7536 10.5751 10.1617  9.1782  9.1380  8.6651
  25  0.260525  3.5440  4.9734 -1.9902 18.8755 18.4829 14.7827 13.9413 12.7550 12.3745 11.2059 10.7040 10.5255 10.1133  9.1363  9.0964  8.6254
  26  0.264182  3.5446  4.9697 -1.9778 18.8419 18.4405 14.7440 13.9015 12.7140 12.3344 11.1677 10.6661 10.4876 10.0763  9.1043  9.0646  8.5951
  27  0.266943  3.5452  4.9668 -1.9684 18.8161 18.4077 14.7142 13.8711 12.6826 12.3036 11.1385 10.6371 10.4586 10.0480  9.0799  9.0405  8.5721
  28  0.269213  3.5456  4.9648 -1.9607 18.7953 18.3806 14.6898 13.8462 12.6570 12.2785 11.1147 10.6134 10.4350 10.0251  9.0604  9.0210  8.5537
  29  0.271225  3.5460  4.9628 -1.9539 18.7761 18.3559 14.6677 13.8235 12.6336 12.2557 11.0930 10.5920 10.4136 10.0042  9.0427  9.0033  8.5371
  30  0.273289  3.5464  4.9611 -1.9472 18.7573 18.3315 14.6459 13.8011 12.6106 12.2331 11.0716 10.5709 10.3925  9.9837  9.0253  8.9861  8.5208
  31  0.275601  3.5468  4.9594 -1.9399 18.7369 18.3048 14.6222 13.7768 12.5856 12.2085 11.0484 10.5479 10.3695  9.9615  9.0065  8.9675  8.5032
  32  0.278220  3.5473  4.9575 -1.9319 18.7142 18.2756 14.5960 13.7499 12.5579 12.1815 11.0228 10.5225 10.3442  9.9368  8.9856  8.9467  8.4836
  33  0.281185  3.5480  4.9552 -1.9227 18.6886 18.2428 14.5666 13.7198 12.5269 12.1511 10.9939 10.4940 10.3156  9.9092  8.9620  8.9232  8.4614
  34  0.284500  3.5485  4.9523 -1.9125 18.6599 18.2066 14.5339 13.6864 12.4924 12.1173 10.9618 10.4623 10.2839  9.8784  8.9353  8.8968  8.4364
  35  0.288422  3.5491  4.9487 -1.9003 18.6262 18.1644 14.4957 13.6474 12.4523 12.0779 10.9244 10.4252 10.2469  9.8423  8.9041  8.8657  8.4068
  36  0.288881  3.5491  4.9477 -1.8973 18.6182 18.1531 14.4871 13.6388 12.4444 12.0695 10.9153 10.4154 10.2370  9.8326  8.8972  8.8587  8.3998
  37  0.329445  3.5586  4.9038 -1.7612 18.2285 17.6603 14.0443 13.1854 11.9689 11.6033 10.4730  9.9812  9.8023  9.4145  8.5424  8.5072  8.0705
