#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.5373E-03 2.8186E-03  -0.72   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=12.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.116333  3.5179  5.2331 -2.7042 20.7942 20.8159 16.9806 16.2023 15.0627 14.6067 13.3229 12.8087 12.6275 12.1728 10.9702 10.9218 10.3880
  15  0.136552  3.5199  5.1676 -2.5612 20.4233 20.4019 16.5765 15.7895 14.6453 14.2036 12.9363 12.4225 12.2421 11.7905 10.6098 10.5620 10.0328
  16  0.155352  3.5225  5.1199 -2.4471 20.1227 20.0535 16.2410 15.4451 14.2957 13.8661 12.6143 12.1014 11.9216 11.4746 10.3193 10.2724  9.7495
  17  0.172739  3.5260  5.0864 -2.3533 19.8690 19.7427 15.9481 15.1422 13.9864 13.5678 12.3321 11.8209 11.6414 11.2008 10.0772 10.0316  9.5174
  18  0.188492  3.5297  5.0613 -2.2757 19.6557 19.4726 15.6970 14.8822 13.7202 13.3111 12.0904 11.5812 11.4019 10.9677  9.8754  9.8310  9.3259
  19  0.202716  3.5328  5.0408 -2.2110 19.4781 19.2474 15.4881 14.6665 13.4995 13.0979 11.8896 11.3820 11.2029 10.7738  9.7075  9.6643  9.1668
  20  0.217151  3.5357  5.0223 -2.1511 19.3136 19.0395 15.2958 14.4682 13.2963 12.9012 11.7040 11.1979 11.0191 10.5946  9.5522  9.5098  9.0194
  21  0.230582  3.5383  5.0068 -2.0989 19.1702 18.8573 15.1277 14.2954 13.1193 12.7294 11.5418 11.0373 10.8585 10.4381  9.4170  9.3755  8.8913
  22  0.241764  3.5405  4.9944 -2.0574 19.0565 18.7129 14.9946 14.1587 12.9791 12.5931 11.4130 10.9096 10.7310 10.3138  9.3095  9.2686  8.7895
  23  0.250010  3.5421  4.9850 -2.0274 18.9750 18.6092 14.8991 14.0605 12.8781 12.4947 11.3201 10.8174 10.6389 10.2240  9.2320  9.1915  8.7160
  24  0.256106  3.5432  4.9782 -2.0057 18.9167 18.5352 14.8307 13.9905 12.8059 12.4243 11.2532 10.7510 10.5725 10.1591  9.1760  9.1358  8.6630
