#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 5.5373E-03 2.8186E-03  -0.72   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=13.400 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.109546  3.5173  5.2576 -2.7573 20.9319 20.9687 17.1300 16.3548 15.2168 14.7553 13.4657 12.9513 12.7698 12.3141 11.1041 11.0554 10.5202
  15  0.129021  3.5191  5.1897 -2.6110 20.5526 20.5470 16.7179 15.9340 14.7914 14.3448 13.0717 12.5577 12.3770 11.9242 10.7354 10.6873 10.1564
  16  0.147559  3.5213  5.1370 -2.4912 20.2396 20.1911 16.3727 15.5805 14.4334 13.9991 12.7409 12.2276 12.0475 11.5984 10.4320 10.3847  9.8589
  17  0.164438  3.5243  5.0998 -2.3952 19.9830 19.8843 16.0808 15.2795 14.1268 13.7032 12.4600 11.9480 11.7684 11.3245 10.1856 10.1394  9.6209
  18  0.180344  3.5278  5.0719 -2.3129 19.7585 19.6037 15.8184 15.0079 13.8490 13.4354 12.2074 11.6973 11.5179 11.0804  9.9725  9.9276  9.4178
  19  0.194906  3.5312  5.0499 -2.2436 19.5676 19.3609 15.5934 14.7752 13.6107 13.2056 11.9912 11.4827 11.3036 10.8717  9.7923  9.7485  9.2471
  20  0.209025  3.5341  5.0304 -2.1820 19.3988 19.1477 15.3956 14.5711 13.4018 13.0035 11.8007 11.2938 11.1148 10.6877  9.6327  9.5897  9.0955
  21  0.223238  3.5369  5.0132 -2.1250 19.2420 18.9487 15.2118 14.3819 13.2081 12.8156 11.6233 11.1180 10.9391 10.5166  9.4846  9.4427  8.9552
  22  0.235924  3.5394  4.9990 -2.0770 19.1100 18.7813 15.0576 14.2235 13.0455 12.6578 11.4742 10.9702 10.7916 10.3728  9.3602  9.3190  8.8373
  23  0.245830  3.5414  4.9882 -2.0407 19.0113 18.6558 14.9419 14.1046 12.9234 12.5390 11.3620 10.8589 10.6804 10.2643  9.2666  9.2259  8.7487
  24  0.253079  3.5427  4.9802 -2.0147 18.9412 18.5665 14.8596 14.0202 12.8364 12.4542 11.2817 10.7793 10.6007 10.1866  9.1996  9.1593  8.6852
  25  0.258472  3.5436  4.9745 -1.9960 18.8911 18.5029 14.8010 13.9601 12.7744 12.3935 11.2240 10.7220 10.5435 10.1307  9.1513  9.1113  8.6395
  26  0.262658  3.5444  4.9704 -1.9819 18.8532 18.4549 14.7570 13.9150 12.7278 12.3480 11.1806 10.6789 10.5004 10.0888  9.1150  9.0753  8.6052
  27  0.265813  3.5449  4.9673 -1.9714 18.8243 18.4182 14.7236 13.8807 12.6925 12.3134 11.1478 10.6463 10.4679 10.0571  9.0877  9.0481  8.5794
  28  0.268283  3.5455  4.9652 -1.9631 18.8019 18.3891 14.6975 13.8540 12.6649 12.2864 11.1222 10.6209 10.4425 10.0323  9.0666  9.0272  8.5596
  29  0.270352  3.5458  4.9631 -1.9561 18.7823 18.3638 14.6747 13.8307 12.6410 12.2629 11.0999 10.5988 10.4205 10.0109  9.0484  9.0091  8.5424
  30  0.272360  3.5463  4.9615 -1.9496 18.7638 18.3396 14.6532 13.8087 12.6183 12.2407 11.0788 10.5780 10.3996  9.9906  9.0313  8.9921  8.5265
  31  0.274509  3.5468  4.9598 -1.9427 18.7444 18.3143 14.6307 13.7855 12.5945 12.2173 11.0568 10.5561 10.3778  9.9695  9.0136  8.9744  8.5098
  32  0.276877  3.5471  4.9580 -1.9352 18.7234 18.2870 14.6064 13.7605 12.5688 12.1922 11.0330 10.5326 10.3543  9.9467  8.9942  8.9552  8.4918
  33  0.279509  3.5476  4.9559 -1.9270 18.7002 18.2571 14.5796 13.7331 12.5405 12.1644 11.0067 10.5067 10.3283  9.9215  8.9727  8.9339  8.4716
  34  0.282414  3.5482  4.9534 -1.9178 18.6746 18.2245 14.5502 13.7030 12.5095 12.1341 10.9779 10.4782 10.2999  9.8938  8.9490  8.9103  8.4493
