#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 2.0289E-03 1.0327E-03  -1.16   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=12.200 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.114758  3.5273  5.2504 -2.6905 20.7297 20.6257 16.9086 16.1011 14.9449 14.4059 13.0535 12.5321 12.3427 11.9306 10.8952 10.8533 10.3814
  15  0.131381  3.5330  5.1969 -2.5558 20.3468 20.0956 16.4564 15.6347 14.4721 13.9603 12.6405 12.1205 11.9313 11.5290 10.5507 10.5103 10.0512
  16  0.146956  3.5383  5.1553 -2.4442 20.0194 19.6393 16.0732 15.2414 14.0762 13.5855 12.2941 11.7759 11.5869 11.1927 10.2645 10.2254  9.7780
  17  0.161228  3.5435  5.1242 -2.3522 19.7410 19.2517 15.7498 14.9099 13.7432 13.2692 12.0024 11.4860 11.2973 10.9104 10.0276  9.9898  9.5535
  18  0.174666  3.5482  5.0995 -2.2742 19.4975 18.9174 15.4739 14.6283 13.4614 13.0001 11.7539 11.2393 11.0509 10.6701  9.8261  9.7894  9.3632
  19  0.187632  3.5523  5.0781 -2.2054 19.2805 18.6241 15.2332 14.3841 13.2185 12.7670 11.5383 11.0255 10.8374 10.4616  9.6496  9.6137  9.1960
  20  0.201003  3.5558  5.0583 -2.1414 19.0777 18.3563 15.0132 14.1618 12.9982 12.5548 11.3414 10.8304 10.6427 10.2708  9.4857  9.4507  9.0400
  21  0.214751  3.5591  5.0404 -2.0817 18.8874 18.1089 14.8091 13.9563 12.7953 12.3585 11.1589 10.6496 10.4624 10.0941  9.3328  9.2984  8.8944
  22  0.227876  3.5619  5.0246 -2.0286 18.7177 17.8911 14.6292 13.7755 12.6177 12.1862 10.9986 10.4910 10.3043  9.9389  9.1976  9.1637  8.7652
  23  0.239764  3.5643  5.0114 -1.9836 18.5747 17.7093 14.4775 13.6234 12.4685 12.0412 10.8637 10.3577 10.1715  9.8087  9.0829  9.0495  8.6556
  24  0.249283  3.5660  5.0013 -1.9494 18.4683 17.5761 14.3634 13.5088 12.3561 11.9316 10.7616 10.2570 10.0711  9.7102  8.9958  8.9628  8.5722
  25  0.256543  3.5673  4.9941 -1.9244 18.3909 17.4800 14.2807 13.4256 12.2746 11.8521 10.6874 10.1839  9.9983  9.6387  8.9324  8.8996  8.5115
  26  0.262037  3.5682  4.9889 -1.9063 18.3345 17.4102 14.2207 13.3655 12.2157 11.7944 10.6337 10.1310  9.9457  9.5870  8.8864  8.8538  8.4675
  27  0.266260  3.5690  4.9853 -1.8929 18.2924 17.3580 14.1761 13.3207 12.1719 11.7515 10.5936 10.0915  9.9063  9.5484  8.8521  8.8197  8.4347
  28  0.269641  3.5695  4.9828 -1.8826 18.2599 17.3169 14.1415 13.2859 12.1380 11.7183 10.5626 10.0610  9.8759  9.5187  8.8260  8.7936  8.4098
  29  0.272368  3.5700  4.9806 -1.8740 18.2331 17.2829 14.1129 13.2572 12.1097 11.6907 10.5369 10.0356  9.8506  9.4939  8.8043  8.7720  8.3892
  30  0.274798  3.5705  4.9786 -1.8664 18.2089 17.2523 14.0872 13.2313 12.0845 11.6658 10.5138 10.0128  9.8280  9.4717  8.7850  8.7528  8.3708
