#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 9.8327E-04 5.0050E-04  -1.49   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=14.400 EEPS=265
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  15  0.111473  3.5371  5.2695 -2.6826 20.6629 20.3233 16.7968 15.9618 14.8141 14.2313 12.8564 12.3183 12.1284 11.7344 10.8533 10.8137 10.3888
  16  0.123287  3.5452  5.2299 -2.5672 20.2957 19.7098 16.3412 15.4953 14.3459 13.8012 12.4735 11.9375 11.7477 11.3645 10.5581 10.5203 10.1112
  17  0.134257  3.5516  5.1964 -2.4704 19.9751 19.1976 15.9630 15.1127 13.9678 13.4508 12.1613 11.6280 11.4384 11.0625 10.3112 10.2747  9.8775
  18  0.144479  3.5568  5.1682 -2.3898 19.6993 18.7801 15.6544 14.8033 13.6656 13.1680 11.9080 11.3776 11.1886 10.8180 10.1060 10.0704  9.6822
  19  0.154681  3.5611  5.1437 -2.3187 19.4455 18.4187 15.3899 14.5403 13.4112 12.9272 11.6908 11.1633 10.9751 10.6082  9.9253  9.8905  9.5091
  20  0.165994  3.5650  5.1199 -2.2484 19.1918 18.0696 15.1334 14.2864 13.1674 12.6950 11.4802 10.9561 10.7687 10.4054  9.7472  9.7131  9.3380
  21  0.178785  3.5688  5.0964 -2.1775 18.9334 17.7244 14.8782 14.0349 12.9273 12.4648 11.2710 10.7505 10.5642 10.2042  9.5680  9.5345  9.1653
  22  0.192789  3.5724  5.0741 -2.1082 18.6780 17.3920 14.6305 13.7913 12.6960 12.2423 11.0681 10.5517 10.3666 10.0096  9.3925  9.3596  8.9958
  23  0.207652  3.5758  5.0537 -2.0420 18.4325 17.0798 14.3956 13.5606 12.4782 12.0319 10.8762 10.3639 10.1800  9.8261  9.2254  9.1931  8.8341
  24  0.224340  3.5790  5.0342 -1.9759 18.1859 16.7740 14.1619 13.3313 12.2626 11.8230 10.6855 10.1778  9.9950  9.6442  9.0583  9.0265  8.6723
  25  0.239001  3.5816  5.0192 -1.9230 17.9889 16.5374 13.9754 13.1479 12.0906 11.6562 10.5331 10.0295  9.8478  9.4998  8.9247  8.8933  8.5429
  26  0.249846  3.5834  5.0091 -1.8864 17.8515 16.3751 13.8457 13.0204 11.9713 11.5404 10.4276  9.9270  9.7461  9.4001  8.8321  8.8011  8.4534
  27  0.257409  3.5845  5.0029 -1.8626 17.7620 16.2704 13.7614 12.9374 11.8940 11.4653 10.3590  9.8605  9.6801  9.3354  8.7720  8.7411  8.3951
  28  0.262971  3.5853  4.9990 -1.8463 17.7005 16.1987 13.7035 12.8805 11.8410 11.4138 10.3120  9.8149  9.6348  9.2911  8.7305  8.6998  8.3551
  29  0.267034  3.5859  4.9963 -1.8346 17.6560 16.1470 13.6617 12.8395 11.8029 11.3767 10.2782  9.7822  9.6024  9.2593  8.7009  8.6703  8.3264
  30  0.270081  3.5864  4.9943 -1.8257 17.6218 16.1070 13.6296 12.8079 11.7737 11.3483 10.2525  9.7573  9.5777  9.2352  8.6784  8.6479  8.3047
