2.420000000000008811e-01 2.221499999999999986e+01
3.259999999999969589e-01 2.226599999999999824e+01
2.910000000000003695e-01 2.139900000000000091e+01
1.503999999999997783e+00 2.274599999999999866e+01
1.859999999999999432e-01 2.064199999999999946e+01
8.230000000000003979e-01 1.758200000000000074e+01
3.130000000000023874e-01 2.128300000000000125e+01
1.630000000000002558e-01 2.018299999999999983e+01
2.419999999999973284e-01 1.847599999999999909e+01
5.770000000000017337e-01 2.234299999999999997e+01
1.720000000000005969e-01 2.047299999999999898e+01
2.920000000000015916e-01 2.132000000000000028e+01
1.470000000000020179e-01 2.036100000000000065e+01
4.649999999999998579e-01 2.057900000000000063e+01
4.710000000000000853e-01 2.218400000000000105e+01
8.879999999999999005e-01 1.510399999999999920e+01
6.709999999999993747e-01 2.252499999999999858e+01
6.700000000000017053e-02 2.151200000000000045e+01
6.590000000000006963e-01 1.506099999999999994e+01
3.249999999999992895e-01 2.138899999999999935e+01
2.510000000000012221e-01 2.083200000000000074e+01
2.319999999999993179e-01 2.077700000000000102e+01
1.048999999999999488e+00 2.251699999999999946e+01
2.139999999999986358e-01 2.071999999999999886e+01
2.110000000000020748e-01 2.124800000000000111e+01
3.479999999999989768e-01 2.192999999999999972e+01
3.590000000000017621e-01 2.144800000000000040e+01
6.840000000000010516e-01 2.251200000000000045e+01
1.990000000000016200e-01 1.893700000000000117e+01
1.216000000000001080e+00 2.104200000000000159e+01
3.429999999999999716e-01 2.158899999999999864e+01
3.659999999999996589e-01 2.262800000000000011e+01
2.229999999999989768e-01 1.946499999999999986e+01
4.719999999999977547e-01 2.233099999999999952e+01
1.409999999999982379e-01 1.858399999999999963e+01
1.479999999999996874e-01 1.956099999999999994e+01
3.059999999999973852e-01 2.162999999999999901e+01
1.364999999999998437e+00 2.256099999999999994e+01
1.559999999999988063e-01 2.042999999999999972e+01
4.469999999999991758e-01 1.648999999999999844e+01
3.539999999999992042e-01 2.173799999999999955e+01
2.210000000000000853e-01 1.896699999999999875e+01
1.009999999999990905e-01 2.022299999999999898e+01
4.939999999999997726e-01 2.236299999999999955e+01
1.706999999999997186e+00 2.346999999999999886e+01
7.650000000000005684e-01 2.264900000000000091e+01
1.409999999999982379e-01 1.899099999999999966e+01
4.280000000000008242e-01 2.135500000000000043e+01
1.890000000000000568e-01 1.880499999999999972e+01
1.699999999999981526e-01 1.900199999999999889e+01
4.420000000000001705e-01 2.256200000000000117e+01
4.529999999999994031e-01 2.166600000000000037e+01
2.100000000000008527e-01 2.093100000000000094e+01
3.130000000000023874e-01 2.162900000000000134e+01
1.224999999999997868e+00 2.258599999999999852e+01
2.590000000000003411e-01 2.123499999999999943e+01
3.109999999999999432e-01 2.096499999999999986e+01
2.170000000000023022e-01 1.907900000000000063e+01
1.589999999999989200e-01 1.918499999999999872e+01
7.560000000000002274e-01 2.280900000000000105e+01
1.984000000000001762e+00 2.122800000000000153e+01
2.450000000000009948e-01 1.845299999999999940e+01
3.490000000000001990e-01 2.252700000000000102e+01
1.905000000000001137e+00 2.219600000000000151e+01
2.750000000000021316e-01 1.987900000000000134e+01
2.699999999999995737e-01 2.068599999999999994e+01
-2.299999999999968736e-02 2.125600000000000023e+01
4.869999999999983231e-01 2.195499999999999829e+01
2.309999999999980957e-01 2.029799999999999827e+01
4.520000000000017337e-01 2.123100000000000165e+01
1.780000000000008242e-01 1.962500000000000000e+01
1.600000000000001421e-01 2.018199999999999861e+01
2.560000000000002274e-01 1.831500000000000128e+01
6.029999999999979821e-01 2.271999999999999886e+01
1.065000000000001279e+00 2.334400000000000119e+01
8.219999999999991758e-01 2.314499999999999957e+01
1.839999999999974989e-01 1.990299999999999869e+01
2.710000000000007958e-01 2.079100000000000037e+01
2.240000000000001990e-01 2.012000000000000099e+01
4.000000000000021316e-01 2.148300000000000054e+01
4.579999999999984084e-01 2.157499999999999929e+01
2.699999999999995737e-01 2.021099999999999852e+01
3.649999999999984368e-01 2.173699999999999832e+01
6.090000000000017621e-01 2.238400000000000034e+01
5.289999999999999147e-01 2.220700000000000074e+01
1.850000000000022737e-01 2.286700000000000088e+01
2.949999999999981526e-01 2.117899999999999849e+01
3.359999999999985221e-01 2.097400000000000020e+01
2.139999999999986358e-01 1.694099999999999895e+01
5.000000000000000000e-01 2.294600000000000151e+01
3.719999999999998863e-01 1.842800000000000082e+01
1.909999999999989484e-01 2.005199999999999960e+01
2.229999999999989768e-01 1.913599999999999923e+01
2.210000000000000853e-01 1.858899999999999864e+01
1.537000000000002586e+00 2.032400000000000162e+01
3.640000000000007674e-01 2.304599999999999937e+01
1.650000000000027001e-01 2.101300000000000168e+01
2.799999999999975842e-01 2.074899999999999878e+01
2.050000000000018474e-01 1.853800000000000026e+01
6.820000000000021600e-01 2.150400000000000134e+01
8.689999999999997726e-01 2.097400000000000020e+01
2.530000000000001137e-01 2.071499999999999986e+01
6.700000000000017053e-01 2.344300000000000139e+01
1.950000000000002842e-01 1.939199999999999946e+01
2.669999999999994600e-01 2.111400000000000077e+01
7.140000000000021885e-01 2.305900000000000105e+01
2.062999999999998835e+00 2.397599999999999909e+01
1.930000000000013927e-01 2.002899999999999991e+01
4.239999999999994884e-01 2.143299999999999983e+01
5.579999999999998295e-01 2.255999999999999872e+01
8.060000000000009379e-01 2.316000000000000014e+01
2.379999999999995453e-01 2.091000000000000014e+01
3.170000000000001705e-01 2.082199999999999918e+01
4.149999999999991473e-01 2.144099999999999895e+01
2.969999999999970441e-01 2.102199999999999847e+01
5.560000000000009379e-01 2.247899999999999920e+01
2.149999999999998579e-01 2.085699999999999932e+01
1.649999999999998579e+00 2.152899999999999991e+01
7.450000000000009948e-01 2.267099999999999937e+01
5.000000000000000000e-01 2.197500000000000142e+01
1.580000000000012506e-01 2.018100000000000094e+01
2.579999999999991189e-01 2.187500000000000000e+01
5.549999999999997158e-01 2.215700000000000003e+01
1.839999999999974989e-01 1.876099999999999923e+01
1.140000000000007674e-01 1.958500000000000085e+01
2.570000000000014495e-01 2.055600000000000094e+01
5.730000000000003979e-01 2.230000000000000071e+01
2.069999999999971863e-01 1.987099999999999866e+01
6.900000000000012790e-01 2.315700000000000003e+01
3.060000000000009379e-01 2.081800000000000139e+01
1.899999999999977263e-01 1.879899999999999949e+01
3.900000000000005684e-01 2.222899999999999920e+01
8.299999999999982947e-01 2.153200000000000003e+01
2.300000000000000711e+00 2.354500000000000171e+01
1.799999999999997158e-01 2.006099999999999994e+01
2.590000000000003411e-01 2.236100000000000065e+01
2.770000000000010232e-01 2.069999999999999929e+01
2.389999999999972147e-01 2.093799999999999883e+01
3.360000000000020748e-01 2.100400000000000134e+01
3.399999999999998579e-01 1.765200000000000102e+01
1.570000000000000284e-01 1.885900000000000176e+01
3.679999999999985505e-01 2.156299999999999883e+01
3.739999999999987779e-01 2.162500000000000000e+01
7.560000000000002274e-01 2.312600000000000122e+01
1.859999999999999432e-01 1.956800000000000139e+01
4.160000000000003695e-01 2.112399999999999878e+01
3.170000000000001705e-01 2.137699999999999889e+01
8.160000000000025011e-01 2.293400000000000105e+01
7.020000000000017337e-01 2.237300000000000111e+01
1.600000000000001421e-01 1.998000000000000043e+01
3.219999999999991758e-01 2.066600000000000037e+01
3.999999999999985789e-01 2.131299999999999883e+01
1.007999999999999119e+00 2.277499999999999858e+01
1.954999999999998295e+00 2.340299999999999869e+01
3.019999999999996021e-01 2.060699999999999932e+01
1.283000000000001251e+00 2.144600000000000151e+01
6.320000000000014495e-01 2.187500000000000000e+01
4.899999999999984368e-01 2.153500000000000014e+01
3.840000000000003411e-01 2.139600000000000080e+01
2.190000000000011937e-01 2.053900000000000148e+01
2.739999999999973568e-01 1.834199999999999875e+01
7.620000000000004547e-01 2.297500000000000142e+01
1.890000000000000568e-01 1.866400000000000148e+01
7.739999999999973568e-01 2.322299999999999898e+01
2.459999999999986642e-01 2.011499999999999844e+01
3.560000000000016485e-01 2.087199999999999989e+01
1.000000000000014211e-01 2.178500000000000014e+01
1.330999999999999517e+00 2.236199999999999832e+01
3.729999999999975557e-01 2.227199999999999847e+01
3.880000000000016769e-01 2.135600000000000165e+01
3.790000000000013358e-01 2.129400000000000048e+01
6.419999999999994600e-01 2.179599999999999937e+01
4.900000000000019895e-01 2.226500000000000057e+01
2.349999999999994316e-01 2.019999999999999929e+01
9.080000000000012506e-01 2.293599999999999994e+01
6.570000000000000284e-01 2.263500000000000156e+01
2.719999999999984652e-01 2.096099999999999852e+01
4.190000000000004832e-01 2.134100000000000108e+01
2.300000000000004263e-01 1.970200000000000173e+01
3.379999999999974136e-01 2.096699999999999875e+01
1.999999999999992895e-01 1.879799999999999827e+01
5.979999999999989768e-01 2.255099999999999838e+01
1.319999999999978968e-01 2.214999999999999858e+01
3.029999999999972715e-01 1.815599999999999881e+01
1.789999999999984936e-01 2.083299999999999841e+01
1.430000000000006821e-01 1.921600000000000108e+01
5.100000000000015632e-01 2.207900000000000063e+01
8.399999999999998579e-01 2.306800000000000139e+01
2.600000000000015632e-01 1.860800000000000054e+01
7.349999999999994316e-01 2.267599999999999838e+01
1.980000000000003979e-01 1.891000000000000014e+01
1.437000000000001165e+00 2.253200000000000003e+01
4.490000000000016200e-01 2.193100000000000094e+01
1.959999999999979536e-01 1.935099999999999909e+01
1.840000000000010516e-01 2.025000000000000000e+01
1.960000000000015064e-01 2.042000000000000171e+01
1.547000000000000597e+00 2.235500000000000043e+01
8.289999999999970726e-01 2.203099999999999881e+01
1.759999999999983800e-01 2.201899999999999835e+01
3.680000000000021032e-01 2.275900000000000034e+01
3.760000000000012221e-01 2.135600000000000165e+01
2.070000000000007390e-01 1.948000000000000043e+01
2.149999999999998579e-01 1.886199999999999832e+01
1.529999999999986926e-01 2.002599999999999980e+01
2.189999999999976410e-01 1.960099999999999909e+01
9.299999999999997158e-02 2.007100000000000151e+01
2.070000000000007390e-01 1.890700000000000003e+01
4.009999999999998010e-01 2.073699999999999832e+01
2.179999999999999716e-01 1.931099999999999994e+01
2.540000000000013358e-01 2.149399999999999977e+01
5.990000000000001990e-01 2.323100000000000165e+01
1.969999999999991758e-01 1.898900000000000077e+01
3.339999999999996305e-01 2.106400000000000006e+01
1.195999999999997954e+00 2.265599999999999881e+01
6.330000000000026716e-01 2.240500000000000114e+01
2.450000000000009948e-01 1.911899999999999977e+01
3.979999999999996874e-01 2.116600000000000037e+01
2.599999999999980105e-01 1.836799999999999855e+01
5.579999999999998295e-01 2.163200000000000145e+01
3.010000000000019327e-01 1.995100000000000051e+01
2.229999999999989768e-01 1.668900000000000006e+01
4.010000000000033538e-01 2.129500000000000171e+01
1.310000000000002274e-01 1.942200000000000060e+01
2.729999999999996874e-01 2.068900000000000006e+01
7.119999999999997442e-01 1.908500000000000085e+01
1.040000000000002700e+00 2.126300000000000168e+01
5.410000000000003695e-01 2.189499999999999957e+01
2.160000000000010800e-01 1.905000000000000071e+01
4.980000000000011084e-01 2.216900000000000048e+01
3.309999999999995168e-01 2.071600000000000108e+01
1.980000000000003979e-01 1.964199999999999946e+01
4.170000000000015916e-01 1.865500000000000114e+01
2.089999999999996305e-01 2.021999999999999886e+01
5.730000000000003979e-01 2.162500000000000000e+01
1.251000000000001222e+00 2.268400000000000105e+01
2.450000000000009948e-01 2.031700000000000017e+01
1.060000000000002274e+00 2.091100000000000136e+01
4.550000000000018474e-01 2.174200000000000088e+01
8.090000000000010516e-01 2.296900000000000119e+01
2.149999999999998579e-01 2.004400000000000048e+01
5.739999999999980673e-01 2.298199999999999932e+01
1.539999999999999147e-01 1.969200000000000017e+01
2.390000000000007674e-01 2.045700000000000074e+01
9.520000000000017337e-01 1.966300000000000026e+01
2.089999999999996305e-01 1.946799999999999997e+01
2.000000000000028422e-01 1.960900000000000176e+01
5.160000000000017906e-01 1.861400000000000077e+01
2.929999999999992610e-01 1.895299999999999940e+01
9.379999999999988347e-01 2.282600000000000051e+01
2.469999999999998863e-01 2.096900000000000119e+01
1.810999999999999943e+00 2.355499999999999972e+01
7.430000000000021032e-01 2.169300000000000139e+01
1.769999999999996021e-01 1.910399999999999920e+01
4.959999999999986642e-01 2.228999999999999915e+01
1.969999999999991758e-01 1.945799999999999841e+01
2.050000000000018474e-01 2.029700000000000060e+01
1.340000000000003411e-01 2.175400000000000134e+01
8.000000000000007105e-01 2.363100000000000023e+01
4.600000000000008527e-01 2.218100000000000094e+01
2.390000000000007674e-01 2.029500000000000171e+01
1.990000000000016200e-01 1.904700000000000060e+01
4.630000000000009663e-01 2.149500000000000099e+01
7.570000000000014495e-01 2.317500000000000071e+01
6.329999999999991189e-01 2.267399999999999949e+01
2.469999999999998863e-01 1.820299999999999940e+01
5.730000000000003979e-01 2.226800000000000068e+01
6.329999999999991189e-01 2.091900000000000048e+01
8.389999999999986358e-01 2.152299999999999969e+01
4.370000000000011653e-01 2.303900000000000148e+01
1.707999999999998408e+00 2.396099999999999852e+01
2.210000000000000853e-01 1.969300000000000139e+01
6.959999999999979536e-01 2.301399999999999935e+01
2.310000000000016485e-01 1.925700000000000145e+01
