#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 8.6733E-04 4.4148E-04  -1.54   0.40 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: HST WFPC2 (Vega)                   
#----------------------------------------------------       
#AGE=11.200 EEPS=266
#EEP   M/Mo    LogTeff  LogG   LogL/Lo F218W   F255W   F300W   F336W   F439W   F450W   F555W   F606W   F622W   F675W   F791W   F814W   F850LP
  14  0.113005  3.5394  5.2671 -2.6652 20.6046 20.2144 16.7168 15.8767 14.7297 14.1485 12.7793 12.2401 12.0499 11.6597 10.8059 10.7668 10.3488
  15  0.125909  3.5481  5.2256 -2.5416 20.2077 19.5530 16.2262 15.3757 14.2290 13.6890 12.3716 11.8351 11.6450 11.2658 10.4903 10.4531 10.0517
  16  0.138389  3.5553  5.1899 -2.4363 19.8547 18.9958 15.8141 14.9604 13.8208 13.3102 12.0347 11.5018 11.3123 10.9405 10.2218 10.1860  9.7971
  17  0.150227  3.5608  5.1604 -2.3493 19.5518 18.5488 15.4845 14.6314 13.5017 13.0104 11.7661 11.2369 11.0481 10.6814 10.0009  9.9661  9.5859
  18  0.162235  3.5652  5.1345 -2.2720 19.2771 18.1630 15.1995 14.3489 13.2301 12.7525 11.5335 11.0081 10.8203 10.4575  9.8049  9.7709  9.3978
  19  0.174941  3.5693  5.1104 -2.1991 19.0144 17.8058 14.9347 14.0875 12.9803 12.5139 11.3175 10.7961 10.6095 10.2501  9.6205  9.5870  9.2199
  20  0.188281  3.5729  5.0880 -2.1303 18.7644 17.4738 14.6876 13.8442 12.7491 12.2920 11.1160 10.5988 10.4135 10.0572  9.4465  9.4137  9.0519
  21  0.201943  3.5762  5.0676 -2.0664 18.5294 17.1691 14.4596 13.6203 12.5375 12.0881 10.9307 10.4178 10.2336  9.8803  9.2853  9.2530  8.8959
  22  0.217788  3.5795  5.0475 -2.0003 18.2810 16.8556 14.2240 13.3895 12.3206 11.8784 10.7398 10.2317 10.0488  9.6987  9.1183  9.0866  8.7342
  23  0.233071  3.5823  5.0303 -1.9422 18.0549 16.5800 14.0164 13.1865 12.1311 11.6951 10.5729 10.0693  9.8877  9.5404  8.9717  8.9405  8.5921
  24  0.245357  3.5844  5.0179 -1.8991 17.8848 16.3784 13.8617 13.0350 11.9904 11.5586 10.4488  9.9488  9.7682  9.4232  8.8628  8.8319  8.4865
  25  0.253863  3.5858  5.0099 -1.8708 17.7734 16.2477 13.7605 12.9360 11.8984 11.4693 10.3676  9.8702  9.6902  9.3468  8.7914  8.7607  8.4174
  26  0.260019  3.5867  5.0049 -1.8517 17.6988 16.1607 13.6923 12.8693 11.8366 11.4093 10.3130  9.8172  9.6376  9.2953  8.7433  8.7128  8.3707
  27  0.264652  3.5874  5.0015 -1.8380 17.6452 16.0985 13.6432 12.8212 11.7920 11.3660 10.2737  9.7790  9.5997  9.2582  8.7085  8.6781  8.3370
  28  0.268149  3.5879  4.9990 -1.8278 17.6051 16.0520 13.6063 12.7851 11.7586 11.3336 10.2441  9.7505  9.5714  9.2305  8.6826  8.6522  8.3119
  29  0.270841  3.5883  4.9970 -1.8198 17.5732 16.0149 13.5770 12.7564 11.7322 11.3079 10.2209  9.7280  9.5492  9.2087  8.6622  8.6320  8.2922
  30  0.273080  3.5887  4.9952 -1.8129 17.5457 15.9829 13.5519 12.7319 11.7097 11.2860 10.2011  9.7089  9.5303  9.1902  8.6451  8.6148  8.2755
  31  0.275293  3.5890  4.9940 -1.8068 17.5198 15.9526 13.5284 12.7089 11.6888 11.2657 10.1829  9.6915  9.5130  9.1734  8.6294  8.5992  8.2605
  32  0.277540  3.5894  4.9923 -1.7998 17.4916 15.9196 13.5026 12.6836 11.6656 11.2433 10.1628  9.6721  9.4939  9.1547  8.6119  8.5818  8.2436
  33  0.280240  3.5899  4.9904 -1.7919 17.4594 15.8824 13.4731 12.6548 11.6394 11.2178 10.1399  9.6501  9.4721  9.1334  8.5921  8.5621  8.2245
  34  0.283411  3.5903  4.9880 -1.7828 17.4230 15.8408 13.4398 12.6221 11.6095 11.1887 10.1136  9.6247  9.4469  9.1088  8.5689  8.5389  8.2020
  35  0.287056  3.5909  4.9849 -1.7721 17.3821 15.7945 13.4022 12.5853 11.5755 11.1556 10.0833  9.5954  9.4179  9.0804  8.5421  8.5121  8.1759
  36  0.291267  3.5914  4.9808 -1.7597 17.3360 15.7430 13.3597 12.5435 11.5368 11.1178 10.0487  9.5618  9.3846  9.0476  8.5108  8.4810  8.1455
  37  0.296056  3.5919  4.9761 -1.7460 17.2824 15.6862 13.3124 12.4975 11.4950 11.0772 10.0115  9.5259  9.3491  9.0127  8.4764  8.4466  8.1115
  38  0.311086  3.5940  4.9586 -1.6982 17.0966 15.4804 13.1422 12.3308 11.3427 10.9287  9.8766  9.3957  9.2201  8.8864  8.3560  8.3266  7.9943
  39  0.349306  3.6033  4.9073 -1.5596 16.5114 14.8184 12.6021 11.8017 10.8685 10.4678  9.4674  9.0050  8.8343  8.5114  8.0059  7.9778  7.6575
  40  0.365400  3.6082  4.8831 -1.4961 16.2354 14.5120 12.3460 11.5500 10.6443 10.2503  9.2761  8.8238  8.6558  8.3389  7.8448  7.8176  7.5035
  41  0.375963  3.6120  4.8661 -1.4516 16.0416 14.3000 12.1645 11.3711 10.4848 10.0957  9.1409  8.6963  8.5302  8.2180  7.7321  7.7054  7.3960
  42  0.386157  3.6161  4.8498 -1.4073 15.8473 14.0885 11.9805 11.1890 10.3227  9.9389  9.0042  8.5679  8.4040  8.0968  7.6195  7.5935  7.2893
  43  0.396469  3.6207  4.8339 -1.3615 15.6448 13.8680 11.7858 10.9956 10.1512  9.7731  8.8605  8.4336  8.2723  7.9709  7.5031  7.4778  7.1794
  44  0.406660  3.6259  4.8190 -1.3149 15.4353 13.6384 11.5813 10.7913  9.9711  9.5994  8.7112  8.2952  8.1364  7.8419  7.3849  7.3603  7.0690
  45  0.416191  3.6314  4.8060 -1.2696 15.2236 13.4026 11.3717 10.5805  9.7872  9.4224  8.5610  8.1572  8.0015  7.7147  7.2699  7.2462  6.9625
  46  0.425200  3.6373  4.7947 -1.2255 15.0109 13.1639 11.1573 10.3650  9.6021  9.2449  8.4116  8.0209  7.8685  7.5900  7.1583  7.1356  6.8603
  47  0.433922  3.6435  4.7849 -1.1823 14.7957 12.9204 10.9355 10.1435  9.4162  9.0669  8.2626  7.8857  7.7369  7.4674  7.0492  7.0274  6.7609
  48  0.442242  3.6496  4.7762 -1.1409 14.5869 12.6813 10.7115  9.9236  9.2361  8.8949  8.1191  7.7557  7.6107  7.3501  6.9453  6.9246  6.6667
  49  0.450467  3.6557  4.7681 -1.1003 14.3514 12.4163 10.4833  9.7003  9.0606  8.7271  7.9791  7.6288  7.4875  7.2353  6.8432  6.8233  6.5740
  50  0.458528  3.6620  4.7610 -1.0605 14.0661 12.1063 10.2487  9.4704  8.8893  8.5631  7.8426  7.5045  7.3675  7.1226  6.7422  6.7232  6.4821
  51  0.466696  3.6686  4.7545 -1.0199 13.7378 11.7680  9.9958  9.2286  8.7152  8.3966  7.7041  7.3782  7.2458  7.0081  6.6392  6.6212  6.3887
  52  0.471412  3.6725  4.7511 -0.9963 13.5333 11.5673  9.8438  9.0863  8.6146  8.3008  7.6242  7.3053  7.1757  6.9420  6.5798  6.5623  6.3349
  53  0.476057  3.6764  4.7477 -0.9731 13.3218 11.3670  9.6917  8.9454  8.5162  8.2072  7.5462  7.2339  7.1069  6.8772  6.5213  6.5043  6.2819
  54  0.480631  3.6804  4.7447 -0.9501 13.1038 11.1679  9.5401  8.8060  8.4199  8.1158  7.4697  7.1638  7.0394  6.8134  6.4638  6.4474  6.2297
  55  0.485143  3.6841  4.7414 -0.9277 12.8868 10.9773  9.3945  8.6726  8.3276  8.0282  7.3960  7.0960  6.9740  6.7515  6.4077  6.3917  6.1788
  56  0.489592  3.6879  4.7380 -0.9055 12.6683 10.7918  9.2523  8.5427  8.2380  7.9435  7.3243  7.0298  6.9102  6.6910  6.3527  6.3372  6.1286
  57  0.493970  3.6915  4.7347 -0.8839 12.4519 10.6133  9.1147  8.4175  8.1517  7.8620  7.2551  6.9656  6.8481  6.6320  6.2988  6.2839  6.0795
  58  0.498265  3.6950  4.7311 -0.8625 12.2395 10.4419  8.9819  8.2970  8.0688  7.7839  7.1884  6.9036  6.7880  6.5748  6.2464  6.2318  6.0316
  59  0.502442  3.6984  4.7277 -0.8416 12.0314 10.2768  8.8532  8.1805  7.9887  7.7084  7.1239  6.8434  6.7297  6.5192  6.1954  6.1812  5.9849
  60  0.506481  3.7017  4.7240 -0.8217 11.8381 10.1244  8.7327  8.0717  7.9130  7.6372  7.0627  6.7863  6.6743  6.4661  6.1467  6.1328  5.9401
  61  0.510378  3.7048  4.7206 -0.8022 11.6490  9.9765  8.6153  7.9655  7.8392  7.5680  7.0033  6.7309  6.6203  6.4147  6.0994  6.0860  5.8968
  62  0.514159  3.7079  4.7171 -0.7833 11.4714  9.8382  8.5044  7.8654  7.7689  7.5021  6.9467  6.6778  6.5686  6.3653  6.0540  6.0409  5.8550
  63  0.517837  3.7108  4.7136 -0.7647 11.2981  9.7042  8.3966  7.7683  7.7004  7.4380  6.8915  6.6261  6.5184  6.3173  6.0098  5.9970  5.8144
  64  0.521418  3.7137  4.7100 -0.7467 11.1312  9.5756  8.2932  7.6751  7.6345  7.3764  6.8384  6.5762  6.4697  6.2708  5.9669  5.9544  5.7748
  65  0.524916  3.7165  4.7065 -0.7290 10.9670  9.4497  8.1923  7.5842  7.5700  7.3161  6.7865  6.5275  6.4222  6.2253  5.9250  5.9129  5.7363
  66  0.528351  3.7193  4.7029 -0.7116 10.8071  9.3271  8.0943  7.4962  7.5074  7.2577  6.7360  6.4800  6.3759  6.1810  5.8841  5.8722  5.6985
