# All refereed publications based on data obtained from the HLA must carry the following footnote: 
#
#     Based on observations made with the NASA/ESA Hubble Space Telescope,
#     and obtained from the Hubble Legacy Archive, which is a collaboration
#     between the Space Telescope Science Institute (STScI/NASA), the Space
#     Telescope European Coordinating Facility (ST-ECF/ESA) and the Canadian
#     Astronomy Data Centre (CADC/NRC/CSA).
#
# One copy of each paper resulting from data obtained from the HLA should be sent to the STScI
# ---------------------------------------------------------------------------------------------------------
# Proposal ID    :      10775
# Image File Name: hst_10775_65_wfpc2_total_wf_drz.fits                                                                
# Target Name    : NGC6397                                                                         
# Date Observed  : 2006-05-29          
# Time Observed  : 19:37:16            
# Instrument     : WFPC2   
# Detector       : WFPC2/WFC
# Target RA      :   265.172083
# Target DEC     :   -53.673611
# Orientation    :        0.000
# Aperture RA    :  -999.000000
# Aperture DEC   :  -999.000000
# Aperture PA    :     -999.000
# Exposure Start : 53884.820000
# Exposure Time  :      114.000
# CCD Gain       :     -999.000
# Filter 1       : detection
# Filter 2       :         
# ---------------------------------------------------------------------------------------------------------
# Data Release Version :            (DAOphot Catalog)
# Aperture Radius      :0.30
# Nobj                 :        584
#
#  Object      Pixel Position      ICRS Coordinates        f606w    f814w    f606w    f814w
#      ID       X          Y       RA          DEC     | MagAP2----------| TotMag----------| CI--------------| Flags-----------
        9    470.308    135.081 265.2352767 -53.5999163   20.051   19.411   19.881   19.227    1.297    0.974        0        0 
       10    452.864    140.509 265.2360931 -53.5997654   19.390   18.720   19.220   18.536    1.160    0.944        0        0 
       12    518.566    154.340 265.2330175 -53.5993817   19.988   19.577   19.818   19.393    1.053    1.112        0        0 
       13    544.578    159.008 265.2317998 -53.5992523   20.365   19.706   20.195   19.522    1.018    1.013        0        0 
       16    627.128    179.512 265.2279356 -53.5986833   19.008   18.726   18.838   18.542    0.927    0.879        0        0 
       17    658.458    200.431 265.2264689 -53.5981023   20.671   19.111   20.501   18.927    1.124    1.102        0        0 
       19    380.051    206.222 265.2395003 -53.5979393   17.299   17.081   17.129   16.897    0.978    0.968        0        0 
       21    554.452    233.433 265.2313367 -53.5971850   20.308   19.790   20.138   19.606    1.021    1.076        0        0 
       22    416.123    233.732 265.2378114 -53.5971755   18.768   18.428   18.598   18.244    0.953    0.941        0        0 
       23    457.056    234.403 265.2358955 -53.5971572   19.896   19.261   19.726   19.077    1.121    0.958        0        0 
       24    386.002    240.726 265.2392212 -53.5969809   16.441   16.210   16.271   16.026    0.944    0.951        0        0 
       25    722.191    250.174 265.2234853 -53.5967209   20.938   20.418   20.768   20.234    1.036    1.033        0        0 
       26    432.963    251.036 265.2370229 -53.5966950   18.801   18.508   18.631   18.324    0.955    0.971        0        0 
       28    717.266    265.564 265.2237157 -53.5962934   18.537   18.243   18.367   18.059    0.953    0.956        0        0 
       29    445.775    267.470 265.2364230 -53.5962386   19.660   19.162   19.490   18.978    1.014    0.945        0        0 
       32    411.010    277.307 265.2380500 -53.5959650   19.631   19.129   19.461   18.945    1.036    1.066        0        0 
       33    732.037    278.694 265.2230243 -53.5959287   20.817   20.320   20.647   20.136    0.961    0.917        0        0 
       35    372.154    289.851 265.2398685 -53.5956162   19.145   18.800   18.975   18.616    0.946    0.960        0        0 
       36    819.552    290.293 265.2189281 -53.5956068   20.593   20.006   20.423   19.822    0.993    0.957        0        0 
       38    590.527    305.921 265.2296474 -53.5951717   20.603   19.960   20.433   19.776    1.016    0.939        0        0 
       39    920.743    307.270 265.2141918 -53.5951354   20.795   20.271   20.625   20.087    1.061    0.951        0        0 
       41   1030.408    308.987 265.2090590 -53.5950876   14.444   13.672   14.444   13.672    1.462    1.333        4        4 
       43    668.072    313.357 265.2260179 -53.5949656   20.063   19.485   19.893   19.301    1.090    0.990        0        0 
       44    997.348    326.784 265.2106064 -53.5945933   16.420   16.128   16.250   15.944    1.062    1.016        0        0 
       46   1201.566    334.927 265.2010483 -53.5943665   19.294   18.870   19.124   18.686    0.920    0.967        0        0 
       47    938.194    337.595 265.2133750 -53.5942930   21.048   20.265   20.878   20.081    1.069    0.872        0        0 
       48    951.910    340.017 265.2127331 -53.5942257   20.296   18.197   20.126   18.013    1.066    1.016        0        0 
       50    428.095    344.609 265.2372493 -53.5940957   18.440   18.226   18.440   18.226    1.731    1.499        1        1 
       51    498.484    346.385 265.2339548 -53.5940470   19.285   18.771   19.115   18.587    1.077    1.051        0        0 
       52    969.373    346.502 265.2119158 -53.5940456   20.508   20.189   20.338   20.005    1.094    0.939        0        0 
       54    425.699    347.868 265.2373614 -53.5940051   17.291   17.043   17.121   16.859    0.972    0.968        0        0 
       55   1151.943    349.983 265.2033709 -53.5939485   19.113   18.680   18.943   18.496    0.966    0.974        0        0 
       56    497.494    350.636 265.2340011 -53.5939289   19.681   19.066   19.511   18.882    1.208    1.134        0        0 
       58    370.912    354.293 265.2399255 -53.5938261   21.152   20.486   20.982   20.302    0.987    0.987        0        0 
       59    640.591    355.278 265.2273037 -53.5938009   19.131   18.784   18.961   18.600    0.933    0.896        0        0 
       60   1280.161    357.885 265.1973700 -53.5937284   19.885   19.372   19.715   19.188    1.080    1.182        0        0 
       62    427.020    362.299 265.2372993 -53.5936043   19.070   18.548   18.900   18.364    1.034    0.939        0        0 
       64   1171.899    370.195 265.2024371 -53.5933870   18.509   18.127   18.339   17.943    0.952    1.013        0        0 
       66   1304.133    381.201 265.1962483 -53.5930806   20.996   20.241   20.826   20.057    0.954    0.996        0        0 
       67    771.323    381.481 265.2211849 -53.5930737   18.245   17.910   18.075   17.726    0.922    0.939        0        0 
       68    818.356    383.607 265.2189837 -53.5930147   19.013   18.579   18.843   18.395    1.149    1.007        0        0 
       69   1069.744    385.950 265.2072182 -53.5929497   19.350   18.940   19.180   18.756    1.028    0.958        0        0 
       71    838.440    388.550 265.2180437 -53.5928775   18.008   17.697   17.838   17.513    1.036    1.045        0        0 
       72   1367.291    391.023 265.1932925 -53.5928073   16.755   16.513   16.585   16.329    0.865    0.949        0        0 
       73    545.734    392.620 265.2317428 -53.5927630   18.486   18.177   18.316   17.993    0.948    0.925        0        0 
       75    735.385    396.899 265.2228668 -53.5926453   18.184   17.883   18.014   17.699    0.948    1.043        0        0 
       76    905.511    398.957 265.2149046 -53.5925885   15.322   14.846   15.152   14.662    1.150    0.925        4        0 
       77    563.971    401.037 265.2308892 -53.5925294   19.951   19.500   19.781   19.316    1.070    1.037        0        0 
       78   1254.095    401.559 265.1985904 -53.5925154   18.780   18.391   18.610   18.207    0.834    0.863       16        0 
       79    381.974    404.887 265.2394068 -53.5924208   14.787   14.543   14.787   14.359    1.402    1.046        4        0 
       80    435.196    406.217 265.2369160 -53.5923844   18.963   18.610   18.793   18.426    0.954    0.928        0        0 
       81    327.912    407.778 265.2419370 -53.5923399   19.125   18.727   18.955   18.543    0.939    0.991        0        0 
       82   1544.891    408.215 265.1849808 -53.5923281   20.086   19.491   19.916   19.307    0.923    0.995        0        0 
       84    574.530    411.489 265.2303949 -53.5922391   20.701   20.437   20.531   20.253    0.941    0.993        0        0 
       85   1591.043    411.805 265.1828209 -53.5922279   17.511   17.206   17.341   17.022    0.981    1.074        0        0 
       86   1041.959    413.181 265.2085187 -53.5921933   18.313   18.034   18.143   17.850    1.010    0.986        0        0 
       87   1513.443    413.011 265.1864527 -53.5921952   18.810   18.460   18.640   18.276    0.923    1.000        0        0 
       88   1586.676    418.321 265.1830255 -53.5920469   19.581   19.100   19.411   18.916    0.932    1.030        0        0 
       89   1517.170    420.823 265.1862784 -53.5919782   17.207   16.940   17.037   16.756    0.977    1.044        0        0 
       90    631.513    423.536 265.2277279 -53.5919048   16.771   16.520   16.601   16.336    1.013    1.011        0        0 
       92   1349.150    423.566 265.1941419 -53.5919035   19.688   19.164   19.518   18.980    0.912    1.003        0        0 
       93   1053.900    426.359 265.2079599 -53.5918272   19.674   19.325   19.504   19.141    1.055    1.014        0        0 
       94    675.883    431.403 265.2256513 -53.5916865   19.597   19.139   19.427   18.955    0.982    0.968        0        0 
       95    373.405    437.073 265.2398073 -53.5915267   18.382   18.085   18.212   17.901    0.957    0.969        0        0 
       96   1229.803    437.219 265.1997276 -53.5915250   21.411   20.361   21.241   20.177    0.833    0.962       16        0 
       97    623.087    437.553 265.2281221 -53.5915154   20.285   19.713   20.115   19.529    1.046    0.951        0        0 
       98   1089.034    438.176 265.2063156 -53.5914989   19.746   19.354   19.576   19.170    0.909    0.905        0        0 
       99    444.140    440.329 265.2364968 -53.5914370   20.555   19.987   20.385   19.803    0.973    0.965        0        0 
      100   1164.865    440.425 265.2027667 -53.5914362   20.519   19.883   20.349   19.699    0.823    0.884       16        0 
      102   1026.161    446.697 265.2092581 -53.5912623   19.454   19.185   19.284   19.001    1.014    0.984        0        0 
      103   1377.553    450.295 265.1928130 -53.5911608   19.599   19.037   19.429   18.853    0.848    0.856       16        0 
      104   1534.643    451.577 265.1854612 -53.5911237   20.961   20.260   20.791   20.076    0.960    0.988        0        0 
      105   1708.556    452.110 265.1773221 -53.5911068   17.004   16.849   16.834   16.665    0.975    1.132        0        0 
      106    347.861    452.738 265.2410025 -53.5910913   20.103   19.174   19.933   18.990    1.027    0.904        0        0 
      107    963.091    453.093 265.2122098 -53.5910847   18.905   18.475   18.735   18.291    1.165    1.220        0        0 
      108    398.663    455.786 265.2386249 -53.5910072   20.174   19.906   20.004   19.722    0.941    1.035        0        0 
      109   1165.383    458.345 265.2027426 -53.5909384   19.768   19.227   19.598   19.043    0.902    0.960        0        0 
      110   1552.430    459.508 265.1846290 -53.5909032   19.967   19.354   19.797   19.170    1.045    0.997        0        0 
      111    977.493    460.833 265.2115358 -53.5908697   19.287   18.987   19.117   18.803    0.905    0.892        0        0 
      112   1672.339    464.298 265.1790174 -53.5907687   17.939   17.700   17.769   17.516    0.941    1.086        0        0 
      113   1496.830    465.445 265.1872311 -53.5907389   20.341   19.829   20.171   19.645    0.937    1.023        0        0 
      114   1611.071    465.688 265.1818847 -53.5907309   20.681   20.240   20.511   20.056    0.932    0.925        0        0 
      115    895.319    468.185 265.2153815 -53.5906655   19.093   18.701   18.923   18.517    0.979    0.985        0        0 
      116   1529.407    470.576 265.1857066 -53.5905960   18.779   18.347   18.609   18.163    0.986    0.988        0        0 
      117   1146.389    477.120 265.2036316 -53.5904170   18.961   18.528   18.791   18.344    0.859    0.960        0        0 
      118   1357.325    477.482 265.1937600 -53.5904057   18.788   18.457   18.618   18.273    0.893    0.980        0        0 
      119   1223.572    479.709 265.2000196 -53.5903447   18.916   18.526   18.746   18.342    0.900    0.922        0        0 
      120    935.997    480.995 265.2134778 -53.5903097   21.013   20.084   20.843   19.900    1.087    1.147        0        0 
      121    372.053    483.908 265.2398698 -53.5902257   20.023   19.860   19.853   19.676    1.065    0.906        0        0 
      122   1088.437    484.064 265.2063438 -53.5902243   21.356   20.508   21.186   20.324    0.697    0.891       16        0 
      123   1407.425    485.450 265.1914155 -53.5901840   18.241   17.915   18.071   17.731    0.923    0.967        0        0 
      124   1660.079    484.825 265.1795916 -53.5901987   17.987   17.638   17.817   17.454    1.079    1.036        0        0 
      125    836.736    486.839 265.2181231 -53.5901472   20.611   20.013   20.441   19.829    1.022    1.051        0        0 
      126   1442.134    487.041 265.1897912 -53.5901395   19.465   19.108   19.295   18.924    1.007    1.064        0        0 
      127   1362.377    488.370 265.1935237 -53.5901033   20.519   19.892   20.349   19.708    0.917    0.981        0        0 
      128   1103.391    492.264 265.2056440 -53.5899964   19.963   19.057   19.793   18.873    0.890    0.886        0        0 
      129    945.117    494.405 265.2130510 -53.5899372   17.242   16.986   17.072   16.802    0.991    1.018        0        0 
      130   1114.359    495.906 265.2051307 -53.5898952   21.080   20.335   20.910   20.151    0.995    1.065        0        0 
